gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est
ENSG00000186205.12	MARC1	protein_coding	0.5	2639	24	0.278736359522641	-0.0460414244158774	0.19826889218225	0.0174644603956236	0.130398577309246	0.277678880963785	0.0309052935547095	0.199746824764265	0.249528291241169	2.27046899314654	0.0398987940034061	0.0231791425346925	0.191899870916984	0.31002451824223	0.0368255604579552	2.09254472316859	0.0363898154275042	0.113681209821846
ENSG00000227925.1	LINC01655	lincRNA	0.5	2350	46	0.311067195475461	-0.0765234367637872	0.262692372696415	0.0306969704203266	0.18587406156563	0.231352401655176	0.00974660529609655	0.25824290823747	0.231330817065047	3.01925335005904	0.0666893996549463	0.00253398531101532	0.275182636944698	0.26172614150575	0.0757254836758376	3.0274872004145	0.00246596157106462	0.0526280358535738
ENSG00000234523.1	NDUFB1P2	processed_pseudogene	0.5	1679	5	0.410358199717171	0.0259865045869762	0.0237181812581192	0.0414792592985473	0.0668355389037042	0.0950940939784964	0.192623997647088	0.206863890248015	0.132921245455032	2.31079994503413	0.0427926690885427	0.0208439075578772	0.275784239136714	0.264846610957947	0.0760569465562164	3.12232451544161	0.00179429038321119	0.0591670475382214
ENSG00000203697.11	CAPN8	protein_coding	0.5	1877	28	0.252590325982355	0.107602268230526	0.118995736529246	0.116396102870716	0.202286589435111	0.328564108815459	0.00105899162718062	0.347960481906189	0.177888344082905	4.04514608498429	0.121076496968387	5.22905067660583e-05	0.399197631148999	0.288129636844941	0.159358748714972	4.58473992240641	4.54551872363048e-06	0.000334003807673219
ENSG00000162909.17	CAPN2	protein_coding	0.5	1973	21	0.311972993782225	0.20281530642005	0.173943309814261	0.283709908647189	0.113686264765034	0.341869704679541	1.25019490677838e-07	0.474450137694751	0.212733714031772	5.89557405493759	0.225102933158568	3.73381003276008e-09	0.569463048963418	0.145065624076355	0.324288164134713	6.75683907302732	1.41034686511943e-11	1.90824504725585e-07
ENSG00000143815.14	LBR	protein_coding	0.5	2433	14	0.401965052334971	0.0284475788358775	0.0531208284143841	0.0544443283066	0.0969929222298374	0.137110449195052	0.00224689182872335	0.288295165215472	0.249738761683887	3.41411365418955	0.0831141022866165	0.000639898762059034	0.292582711975118	0.252660829233306	0.0856046433467151	3.23408270676205	0.00122034110195672	0.0519992363751337
ENSG00000243709.1	LEFTY1	protein_coding	0.5	2471	54	0.161925308114563	0.114639612300843	0.0811200882828416	0.191685752520217	0.246706450155659	0.554111519908743	0.00234426653706035	0.351673900875606	0.10259562494788	4.02071211036583	0.123674532557066	5.80224787115455e-05	0.438577408152617	0.280730719801142	0.192350142941867	5.28635903948105	1.24774881827359e-07	3.60964537617796e-05
ENSG00000143811.18	PYCR2	protein_coding	0.5	2463	25	0.316906244167917	-0.031590714460628	0.142467534188119	0.0614762179837876	0.138147387046112	0.23205126397225	0.0482342570994184	0.196065393719099	0.239990703229688	2.24690379952319	0.0384416386142252	0.024646175846595	0.267907154956566	0.273727867570185	0.0717742436769212	2.94411364195175	0.00323881050390632	0.0618837601775463
ENSG00000143768.12	LEFTY2	protein_coding	0.5	2469	3	0.468368376735448	-0.000152601257851215	0.0320392166426197	-0.00823840224880782	0.0722717257076809	0.0553663023005001	0.13000319489971	0.186757578252211	0.193287620259118	2.14007142085664	0.0348783930346308	0.032348995301172	0.183991409272277	0.344853932865758	0.0338528386859986	2.08785761361026	0.0368106806482211	0.0484791811869982
ENSG00000270598.1	AL512343.1	processed_pseudogene	0.5	2833	17	0.335944672257618	0.0232249019111884	0.0609459454760925	0.0345214028351456	0.102005518838608	0.184667698149201	0.128968020844601	0.226216690521761	0.132145515156408	2.52662735350247	0.0511739910706184	0.0115163625931072	0.250284743327729	0.283762275839357	0.0626424527426271	2.88862995830202	0.00386924106510467	0.0787543846413074
ENSG00000183929.7	DUSP5P1	processed_pseudogene	0.5	2403	14	0.450010536209549	0.00528620054385285	0.0719420763956671	0.0290042643583493	0.0501355291516015	0.077558869725426	0.0259284630116842	0.261802914662671	0.192314897630107	2.99140838734662	0.0685407661258697	0.00277693846589275	0.237830437437942	0.18409916480553	0.0565633169719228	2.52533262525117	0.0115588827259352	0.427078471099509
ENSG00000116574.5	RHOU	protein_coding	0.5	2431	42	0.227922276760894	0.00669350818576844	0.0940592594369742	0.0896077032858039	0.125736584951321	0.343903454794328	0.181042148452075	0.189129406097425	0.179730988966922	2.15111964259004	0.0357699322507646	0.0314667574899802	0.279703962856448	0.239490573628949	0.0782343068376011	3.13835629231812	0.00169898222256375	0.0940833402854471
ENSG00000135763.9	URB2	protein_coding	0.5	2846	75	0.175256137724724	-0.0492977893661685	0.0534110557146725	0.120936008175623	0.181612773854158	0.568720360270463	0.0667120642224611	0.196545913894215	0.239320700803845	2.28634026299361	0.0386302962685123	0.0222343601346062	0.398917424531045	0.262776993030039	0.159135111594482	4.57637072147442	4.73111846060125e-06	0.000653864463200584
ENSG00000225984.1	HMGB1P26	processed_pseudogene	0.5	2858	36	0.289398110637103	-0.000232572522311902	0.0462848517388554	0.0154708254790694	0.0920124800009401	0.300567134555612	0.0922591032921512	0.208171377263082	0.152858657140147	2.3350886026602	0.0433353223116086	0.0195387925994384	0.184885554262861	0.207993532663276	0.0341826681750854	1.96907500018052	0.0489444791829694	0.576207570343896
ENSG00000143641.9	GALNT2	protein_coding	0.5	3415	23	0.370092399688205	-0.0301580990384442	0.108820687723348	0.0583412346606806	0.14981716285956	0.244649991523251	0.0293211767302741	0.285698343255321	0.100048339405978	3.21744420621301	0.0816235433388352	0.00129338180025951	0.317225286611403	0.313332437063439	0.100631882465687	3.73004417530804	0.000191446201722141	0.0042847018332445
ENSG00000135775.13	COG2	protein_coding	0.5	3112	87	0.18264686570475	0.00531135764273016	0.199347670137284	0.211043408712413	0.233021207873983	0.560601246673418	0.00171837837301991	0.197898163997524	0.315884770414974	2.40738981389117	0.0391636833135907	0.0160670098063667	0.447658123045541	0.29783924991838	0.200397795128657	5.3716420514516	7.80228693355688e-08	8.82454690904149e-06
ENSG00000135773.12	CAPN9	protein_coding	0.5	3090	25	0.282686771700826	0.0859570538607406	0.163240876255215	0.241351092842223	0.153126612410782	0.410258717039368	0.000155521256611134	0.342941087097275	0.263721911988321	4.12175241376152	0.117608589219461	3.76001185295031e-05	0.521931924583734	0.207595123343728	0.272412933899681	6.28021677077126	3.38101286289664e-10	8.98243816543211e-07
ENSG00000119280.16	C1orf198	protein_coding	0.5	3146	11	0.442502840160356	0.0564391420178569	0.0256914176685881	0.0407331017573899	0.0583935773899672	0.111195416740517	0.0146004229871546	0.305427599324676	0.105622515175943	3.45301121011855	0.093286018429235	0.000554365964555611	0.229600768845703	0.213237640765569	0.0527165130545379	2.4744281850285	0.0133449647557111	0.325738847779998
ENSG00000223982.3	SNRPD2P2	processed_pseudogene	0.5	3394	44	0.234618227357905	0.0153411385995522	0.109090682402728	-0.0858453707408885	0.350852327232044	0.458689634101252	0.0853424111949644	0.258586034476588	0.0608340261965395	2.86939981686028	0.0668667372263272	0.0041125158925976	0.308179288201815	0.373239479012001	0.0949744736765771	3.92576502248495	8.64545221455886e-05	0.000127689101878083
ENSG00000116991.10	SIPA1L2	protein_coding	0.5	3380	81	0.201699842291982	0.0567587908642649	0.117407487849287	0.0047430062663381	0.255408410773064	0.536464771577799	0.0404510584838565	0.24805353749119	0.180997157348788	2.81342624848897	0.0615305574618932	0.00490166287342104	0.265323561030715	0.320106540216874	0.0703965920380196	2.97278935383852	0.00295106904255331	0.0226895483091552
ENSG00000135778.11	NTPCR	protein_coding	0.5	3439	41	0.324567447597366	0.154120281706178	0.0987395312560513	0.144401122194495	0.146161270077386	0.346544875095851	1.70115128406082e-06	0.450883386805807	0.183520675505011	5.47960685423254	0.203295828497475	4.26271949078189e-08	0.45328333692818	0.216875836944836	0.205465783536746	5.32757972149602	9.95300977940402e-08	7.17926586690813e-05
ENSG00000168275.14	COA6	protein_coding	0.5	3334	16	0.314797902210593	0.20975932638468	0.0828318277653065	0.224437155333517	0.12326408822929	0.357372336482344	6.18823775943718e-08	0.512392492469183	0.126530741488925	6.26376787448091	0.262546066338781	3.7578474281953e-10	0.562406807176209	0.168326908030893	0.316301416758137	6.75631762262028	1.41542949380333e-11	1.2522626331586e-07
ENSG00000241475.1	AL160408.4	lincRNA	0.5	3240	12	0.515052451775139	-0.0574718174169639	0.18624744539406	0.0350480879597702	0.0528817315433046	0.0741049622149429	0.00106120340729303	0.269135736444611	0.302826803586313	3.14794306836628	0.0724340446315829	0.00164423713574057	0.310345075971809	0.158801802758223	0.0963140661799477	3.34734594942307	0.00081589320966648	0.120704726953662
ENSG00000230628.1	AL160408.3	lincRNA	0.5	3250	81	0.193898413829632	0.0188190574903144	0.275999227670776	0.132905545977717	0.141550162059329	0.557462609820371	0.00656907286426064	0.253368033263892	0.26318366982176	2.94667346067474	0.0641953602800128	0.00321212205409397	0.398886131516566	0.251360539581365	0.159110145916251	4.55114028351134	5.33559570420771e-06	0.000737466179318473
ENSG00000273416.1	AL732292.2	lincRNA	0.5	3045	4	0.438706700520995	0.0145721546936443	0.0328596004149568	0.0409945363837378	0.0555645229768762	0.0926246032186381	0.0171945348193147	0.257643930563244	0.221582610931711	2.97896502620633	0.0663803949560778	0.00289223788251338	0.263896070243576	0.195477891170465	0.0696411358900022	2.88919740668498	0.00386226526240455	0.219879581799515
ENSG00000116957.12	TBCE	protein_coding	0.5	3424	10	0.500720480452143	-0.0410789876433279	0.102722405884985	0.0194766461694329	0.0352960614618721	0.0641799455543026	0.19837763375491	0.176874537836337	0.18984335381964	1.98532982755101	0.0312846021348179	0.0471077875699885	0.205476469449004	0.17645864872088	0.0422205794972273	2.16926507682524	0.0300625649933025	0.631946694001567
ENSG00000168243.10	GNG4	protein_coding	0.5	3684	14	0.34946184189401	0.0263841270838142	0.0475780131958436	-0.00247088112486757	0.0994197233841749	0.179096363016981	0.278715983937587	0.201696347236923	0.0869482599123313	2.22401789459939	0.0406814164887174	0.0261472403033932	0.168229380219946	0.228882005175384	0.028301124369187	1.81107841639048	0.0701287140441398	0.533002477233405
ENSG00000223694.1	ADH5P3	processed_pseudogene	0.5	3478	10	0.429628480614047	0.0161271539088556	0.0288900426319868	0.0601463650808595	0.0604511098945815	0.0972906751458089	0.139327863711792	0.217992133710015	0.142142787658603	2.44924764712738	0.0475205703594452	0.0143154983759103	0.373446541116829	0.19319917249825	0.139462319072124	4.18876852120524	2.80472305574637e-05	0.00869124294378005
ENSG00000117009.11	KMO	protein_coding	0.5	3556	32	0.344290925084811	0.0901659056517465	0.109130459148	0.139848546847455	0.17568222712703	0.291432868583498	1.11730735840235e-05	0.457134106752396	0.0683627766847181	5.36756928067749	0.208971591556311	7.98048571391735e-08	0.424575943014521	0.250648745521925	0.18026473138667	4.88423387381889	1.03831774710088e-06	0.0002512623916608
ENSG00000215800.2	RSL24D1P4	processed_pseudogene	0.5	2875	109	0.105601113002514	-0.356469785313048	1.1755982851266	-2.01022797650853	3.48717873969164	0.729136000005153	0.00153009251174834	0.354931532634179	0.132722155460282	4.08101019318937	0.125976392858047	4.48403883359654e-05	0.383830043532398	0.408123043008194	0.147325502318083	4.87582967890205	1.08352069272297e-06	2.35026230997042e-06
ENSG00000117020.16	AKT3	protein_coding	0.5	3045	7	0.374304825844502	0.104997119307708	0.1499178047388	0.129164955919566	0.150338415651435	0.221917201709275	7.64684695386252e-06	0.425084388561032	0.214071502034667	5.1199452390901	0.180696737398306	3.05624389957523e-07	0.45210893005943	0.282086500865471	0.204402484639483	5.79116576565812	6.98995458808939e-09	9.70373366848628e-07
ENSG00000035687.9	ADSS	protein_coding	0.5	2606	20	0.394682231219567	0.0256963991657885	0.086788172520524	0.0645131992062253	0.0529695207246766	0.113659009837193	0.129108593746713	0.20437173310812	0.165644528273886	2.29116779915828	0.0417678052936165	0.0219537105780574	0.316804832011417	0.172262228281683	0.100365301585782	3.44779787825671	0.000565176808301121	0.0855703951575011
ENSG00000203666.12	EFCAB2	protein_coding	0.5	3560	57	0.207705436025751	0.393142317448612	0.115753121435365	0.412727071996631	0.203929492244238	0.652345406539014	1.08228692490291e-14	0.655728172559181	0.0951223080035974	8.71219037270693	0.429979436287802	2.98058566578503e-18	0.681529946120307	0.141007545366155	0.464483067458749	8.8042051770944	1.31783119659691e-18	5.01607981185012e-13
ENSG00000229112.1	AL356583.2	unprocessed_pseudogene	0.5	4282	43	0.308440805135598	0.0537983424617643	0.0857037496748888	0.0802446344780267	0.122018050721961	0.33499087010261	0.0125111600338746	0.307482364871336	0.118290212033928	3.48265111985588	0.0945454047068692	0.000496474917828899	0.294469649109076	0.192954160676347	0.0867123742464223	3.16233554177927	0.0015650911089266	0.128693428630458
ENSG00000143653.9	SCCPDH	protein_coding	0.5	4351	15	0.395059423230972	0.0339980729233814	0.055651841702473	0.0438602214246077	0.0723473250944112	0.165682795672535	0.0360192077939854	0.260111362938078	0.164962091007485	2.9589274811792	0.0676579211295044	0.00308711739638881	0.223583338460623	0.184847043156167	0.0499895092371976	2.35564916889443	0.0184903715223663	0.425440188736276
ENSG00000260855.1	AL591848.4	lincRNA	0.5	4254	17	0.412653584725487	-0.0357189282121875	0.078910258391782	0.0549107785716679	0.0777936119485399	0.135003579870969	0.153969268624879	0.202801717624556	0.172652814993053	2.2916444609204	0.0411285366714703	0.0219261676775795	0.331134573390922	0.208031896165766	0.109650105694788	3.64389518823362	0.000268542812269496	0.0385319378309585
ENSG00000277462.1	ZNF670	protein_coding	0.5	4202	67	0.306033063779646	0.202566198340173	0.0820158288174211	0.260452062817077	0.150791536916279	0.41110257680033	5.87942038137072e-06	0.450715854854353	0.137921006696725	5.37066740370105	0.20314478181709	7.84457731981793e-08	0.552434220741449	0.215128464045435	0.305183568246212	6.8931334133231	5.45766446192504e-12	2.13291358743062e-08
ENSG00000188295.14	ZNF669	protein_coding	0.5	4024	19	0.357751006702801	0.0366716197451533	0.103023256538406	0.12985103805346	0.197820439303444	0.278261451378306	0.00150788541469049	0.311780770276488	0.236753495238666	3.69216155968421	0.0972072487142002	0.000222356133464193	0.386613150036027	0.304475907083535	0.14946972778078	4.47134359012205	7.77296989128501e-06	0.000511620105111322
ENSG00000196418.12	ZNF124	protein_coding	0.5	4013	39	0.323996923263037	0.166582820388826	0.0929219301218142	0.184423236720451	0.134073070864956	0.306448626968763	6.36053264059389e-07	0.484437595670514	0.129214515692528	5.83695971472594	0.234679784099028	5.31619430844345e-09	0.451202473382604	0.195546911513858	0.203583671986579	5.22587052160912	1.73337630126144e-07	0.000156710917415795
ENSG00000215795.2	AL390728.2	processed_pseudogene	0.5	3960	27	0.274576607492045	0.207973999884958	0.0398959370848316	0.205339066192182	0.167494827021503	0.396840600922656	2.04353789881561e-07	0.515426322844649	0.0451245740243655	6.18028639259201	0.265664294281156	6.39854184427714e-10	0.465331785594156	0.209054188383052	0.216533670684245	5.5110492773719	3.56700833050804e-08	2.99511104959495e-05
ENSG00000259865.1	AL390728.6	lincRNA	0.5	3971	16	0.492688957647964	-0.0856227433298449	0.200003467322686	0.0942473884567443	0.0894118689453136	0.166265976873272	0.00076173887209924	0.329153487937135	0.215049060362211	3.93135776125695	0.108342018621182	8.4467465361592e-05	0.356498208526965	0.228866120454098	0.127090972682935	3.99077617842114	6.58574097603051e-05	0.0125797607913723
ENSG00000227671.4	AL390728.4	transcribed_unprocessed_pseudogene	0.5	4034	10	0.42112113342709	0.112956605470853	0.0640855752771814	0.137932249354987	0.0946814050598843	0.213559996254002	0.000183733798029124	0.40682823501289	0.0815937024562662	4.71202463361062	0.165509212803703	2.45267722454772e-06	0.41187489396199	0.169493292335614	0.1696409282762	4.55375441950913	5.26968703273926e-06	0.00385504783561948
ENSG00000035115.21	SH3YL1	protein_coding	0.5	2996	68	0.137192935654741	0.351986698925862	0.143818658364602	0.306945916344403	0.393776158203188	0.676958209723229	9.62818837137703e-15	0.646496417007042	0.12376439760747	8.66967508594804	0.417957617202943	4.33355199154475e-18	0.634850766693221	0.244289249096805	0.40303549597097	8.52082567649533	1.58419830288019e-17	3.8657446591362e-13
ENSG00000151353.14	TMEM18	protein_coding	0.5	4045	41	0.231400798780061	0.195210445959306	0.166540026139944	0.167308131436765	0.239929744361709	0.464485940625733	4.09834707722052e-08	0.499062123778286	0.183290533599775	6.19190152574746	0.249063003390093	5.94426870071441e-10	0.506578895021159	0.254295845892897	0.256622176880859	6.16223199632835	7.17266608735403e-10	5.9421415498995e-07
ENSG00000237667.5	LINC01115	lincRNA	0.5	4483	7	0.497500096901813	0.101120154036726	0.0712381983646642	0.134462342315076	0.0619600354318284	0.171127744540867	0.000114032799917767	0.401452583967271	0.150414127295085	4.70094283322939	0.161164177173999	2.58963011773288e-06	0.411044013680475	0.148115726483536	0.168957181182555	4.52863677268913	5.93654487710419e-06	0.00478100938753323
ENSG00000172554.11	SNTG2	protein_coding	0.5	4908	7	0.473001309618926	0.0231698186889876	0.0697260698898166	0.0722612419313645	0.110529958852709	0.140482551148749	0.147124814528603	0.231333030479981	0.0932246849847451	2.56371092693705	0.0535149709910519	0.0103559755401028	0.339683651973052	0.322416545077487	0.11538498341775	3.92720588954295	8.59384113356724e-05	0.00146802607356368
ENSG00000182551.13	ADI1	protein_coding	0.5	3983	24	0.312652305690016	0.125426461933914	0.149720479837439	0.152517600945628	0.238663110757357	0.363128655518726	6.07409832106352e-05	0.397278640148399	0.190449012843755	4.71756568810365	0.157830317918161	2.38683347634114e-06	0.453784177429655	0.299716940492151	0.205920079685509	5.27448598251037	1.33128693041205e-07	1.17185715637893e-05
ENSG00000205837.7	LINC00487	lincRNA	0.5	3419	3	0.463836130627977	0.0404031697581872	0.0130242701897767	-0.00198776714104755	0.0926978291643853	0.0752533022173226	0.0369570797136076	0.281944937703499	0.0857878138072081	3.16287164467893	0.0794929478966298	0.00156221193295906	0.209800972244362	0.436642794040582	0.0440164479546797	2.57888455818139	0.00991199050687554	0.000865872554798862
ENSG00000236008.1	LINC01814	lincRNA	0.5	2273	37	0.232659825993893	0.0982494724643092	0.111757300465944	0.0499431388710088	0.430604328534521	0.415152460993713	0.000394109546639301	0.368062437542652	0.164583689256439	4.32088358045097	0.135469957929839	1.55405654281784e-05	0.433094277997028	0.264219958747443	0.187570653633767	5.08364082957655	3.70267811289827e-07	9.09655394494986e-05
ENSG00000261104.1	AC093904.4	lincRNA	0.5	3061	18	0.343281827398558	0.133990080709462	0.0439809035543755	0.122370962432276	0.208140872928255	0.275518635937044	9.1976552408931e-05	0.414011900532583	0.107308588506558	4.83154405162755	0.171405853782602	1.35478233781443e-06	0.443211097531639	0.288325370565456	0.1964360769752	5.28437462461831	1.26134897796028e-07	2.50077537500913e-05
ENSG00000244310.1	AC093904.3	lincRNA	0.5	3054	28	0.268243354729287	0.0422737409593799	0.0661560422815763	0.119876909728843	0.0961350892741406	0.344570946300964	0.0104346893338115	0.296540008341527	0.172746650233006	3.39036888974106	0.0879359765471932	0.000697986324448924	0.354884009366454	0.0944127328192334	0.125942660104009	3.78381374975019	0.000154443416125013	0.0612020876101665
ENSG00000134330.18	IAH1	protein_coding	0.5	3444	15	0.42618598245022	0.0277498351318033	0.0410254381704994	0.0842408653947906	0.0807933232587652	0.181086241791198	0.0799119523096269	0.243777933147157	0.135508722712675	2.74134205799383	0.0594276806894996	0.0061188770531453	0.325076229194596	0.190940332742345	0.105674554787377	3.54905278716455	0.000386619568045433	0.060498648364959
ENSG00000271855.1	AC073195.1	lincRNA	0.5	3534	15	0.478524918501281	0.0237118360727899	0.0474639818912095	0.028329355374973	0.0602013830957424	0.0989965408750946	0.115656735070629	0.230136404286631	0.132887938912817	2.57739416533241	0.0529627645779797	0.00995483610477152	0.223345572182994	0.208251640034925	0.049883244613749	2.41918290700558	0.0155554162972435	0.348554947586807
ENSG00000115750.16	TAF1B	protein_coding	0.5	4252	30	0.303858646204342	0.33635142269403	0.0597124174968465	0.317209167796742	0.1719426592984	0.44941635835332	1.35384756075583e-11	0.610342234008086	0.0767267057431514	7.74866574619488	0.372517642613981	9.28631023973447e-15	0.613835674709809	0.17767348550866	0.376794235546446	7.71093974867704	1.2489462060429e-14	3.49880136990978e-10
ENSG00000269973.1	AC010969.2	lincRNA	0.5	4237	20	0.305723626587705	0.316552905328663	0.0699502573331759	0.303340267343097	0.0703905761099888	0.43109074243285	2.98122846089783e-10	0.584016951642727	0.0666879146050148	7.27892686489035	0.341075799806064	3.36486025671084e-13	0.588075061563707	0.114612412325273	0.345832278033158	6.9844764057186	2.85920287879461e-12	7.18603715760693e-08
ENSG00000260476.1	AC104794.3	lincRNA	0.5	4365	2	0.4340516276873	0.00781368750453644	0.0137816369113281	0.00133446027825856	0.04349079089021	0.0642367743390039	0.223386679811375	0.181818831777673	0.178036719330075	2.05020788795226	0.0330580875889976	0.0403441485880441	0.17271023495954	0.186490226513592	0.0298288252597796	1.82157953422047	0.0685188085966499	0.71532568896122
ENSG00000162981.13	FAM84A	protein_coding	0.5	2972	16	0.450631647451413	0.0700643230780336	0.0801340295219598	0.113153264908959	0.0957633699575299	0.152308938254863	0.000785840826243132	0.336682593701419	0.224630547125492	3.96588280691267	0.113355168901514	7.31247873373338e-05	0.405425160826388	0.280006893916663	0.164369561031103	4.86924068064067	1.12027892221734e-06	0.000148475555542613
ENSG00000229087.1	AC007738.1	processed_pseudogene	0.5	3103	20	0.345915745381508	-0.00349270155092538	0.0570041454867955	0.0403223016418867	0.0943306524620044	0.180957836958355	0.18519859661804	0.207745233850736	0.138915644083033	2.3248087693692	0.043158082187697	0.0200821878895029	0.215919255079525	0.205672335717867	0.0466211247140969	2.37316934560341	0.0176361758950839	0.412199321015085
ENSG00000134323.11	MYCN	protein_coding	0.5	2991	13	0.431067419262091	0.0122215211220835	0.0912205485604284	0.0245418982832453	0.140995143353891	0.130200226375462	0.115777124004496	0.20036041004342	0.195220000814559	2.24441195719886	0.0401442939127674	0.0248059078840271	0.251674639232912	0.350914885650751	0.0633401240330164	2.93369011183844	0.00334958450950629	0.0113186124773675
ENSG00000163029.15	SMC6	protein_coding	0.5	3047	31	0.343396912322595	0.237029278930266	0.0853353881571142	0.237274605314521	0.144966277610657	0.338231578540199	3.10615134240039e-08	0.528795320111068	0.0952149794761219	6.4504235729108	0.279624490571367	1.11537970126535e-10	0.505057674383177	0.173758775245248	0.255083254453344	5.85562935092123	4.75206985803226e-09	1.46098018714582e-05
ENSG00000183891.5	TTC32	protein_coding	0.5	3115	60	0.237685769786435	0.107551147135094	0.0651266053025179	0.169343816956144	0.141682147655021	0.440586421885484	0.00667192492290456	0.332530313118578	0.0792712354030007	3.75998144546275	0.110576409142739	0.000169925959722301	0.43601070866015	0.21302051656508	0.190105338066326	5.13853898732558	2.76882752955842e-07	0.000150371623255433
ENSG00000234378.1	AC098828.3	lincRNA	0.5	3253	9	0.404426279547006	0.126410545694965	0.0545429054031139	0.136731430597183	0.106380060442788	0.221267305281899	6.64471002024421e-06	0.447349037434942	0.140665681502611	5.33383282156992	0.200121161293969	9.61610621373711e-08	0.370807775066852	0.243099808050996	0.137498406050029	4.20086819247762	2.65893365630069e-05	0.00307430779913847
ENSG00000143869.6	GDF7	protein_coding	0.5	2746	1	0.526557954621518	-0.170201259356159	0.410689244286426	-0.0161348015170592	0.125941740127059	0.0633872943532009	0.067622745280006	0.215674422558725	0.203760936776242	2.49957084575306	0.0465154565460395	0.0124343834137892	0.233180151716319	0.354769321619585	0.0543729831544456	2.66433916336021	0.00771397444555762	0.0114490113840266
ENSG00000270100.1	AC012065.4	lincRNA	0.5	2735	7	0.366977766213233	0.0135823277202987	0.0498342019501425	0.0338342444572295	0.114988665644658	0.149452404505277	0.00719926086773344	0.251385323562876	0.255486731582239	3.01700202046744	0.063194580902812	0.00255288110294172	0.204860719390828	0.358047323415099	0.0419679143493275	2.32465557547125	0.0200903845207048	0.0284997157811675
ENSG00000119771.14	KLHL29	protein_coding	0.5	2937	47	0.313121693133699	0.00123786270566608	0.162525127278819	0.0351762592625835	0.0830641868095157	0.259989898574616	0.031612137440755	0.259565082288653	0.175650463414401	2.93942877039527	0.0673740319435153	0.00328817840860545	0.210967849353159	0.151194972477372	0.0445074334606971	2.22361567068186	0.0261743133075524	0.649494378605667
ENSG00000219626.8	FAM228B	protein_coding	0.5	2754	6	0.379350615275797	0.226808512760261	0.102115480720908	0.255389335229114	0.0988147000654035	0.300550845853429	3.18183169526599e-09	0.551249385004565	0.105748783520635	6.82439097297245	0.303875884467911	8.82991033958296e-12	0.554196651481196	0.133093728157081	0.307133928512971	6.52454137241491	6.82099212008121e-11	6.80603017861742e-07
ENSG00000138031.14	ADCY3	protein_coding	0.5	2361	23	0.315607504012213	0.116835573047678	0.089674718352382	-0.00696166109475789	0.251407520444134	0.227524650492479	0.00185284700018769	0.340572392763241	0.173080174042913	3.93079587994662	0.115989554712479	8.46651300827151e-05	0.282604057267248	0.352270816229209	0.07986505318391	3.71402613214094	0.000203987715911223	0.000291818006962179
ENSG00000143970.16	ASXL2	protein_coding	0.5	2479	36	0.325217067600934	-0.00499789071275181	0.0431211673409257	0.0582384422777651	0.124794208629715	0.205035936934247	0.155999650959594	0.19238116629916	0.129520843468977	2.12677660569833	0.037010513146625	0.0334386489734038	0.278097355741231	0.200955369173072	0.0773381392702648	3.00128368546889	0.00268843974850807	0.174001598905274
ENSG00000157856.10	DRC1	protein_coding	0.5	2045	22	0.255242495622696	0.0574980370224806	0.0851164074574536	0.133999901533486	0.142542144991126	0.264671388234809	0.0279659604887122	0.271610901198081	0.169043419596954	3.06938199681165	0.0737724816496338	0.00214502126098756	0.39654101380412	0.226888371777052	0.1572447756288	4.43157304305087	9.35481123675224e-06	0.00206311049534318
ENSG00000138073.13	PREB	protein_coding	0.5	1802	16	0.385041757453525	-0.0804826479894152	0.274132544298728	0.00533640031995396	0.0807141403696039	0.0961425309822364	0.0696346752202735	0.196464743208058	0.219619349344283	2.23887176621224	0.0385983953238083	0.0251642610259213	0.177900707213602	0.236091670759696	0.0316486616270997	2.06448890327678	0.0389713849490305	0.424779523555443
ENSG00000138085.16	ATRAID	protein_coding	0.5	1856	24	0.347808919807359	0.133059992206338	0.0802683381690913	0.117718117094283	0.0963574564046149	0.220434537761081	0.000159641381011692	0.393356723746302	0.150183331750614	4.6050465000752	0.154729512116424	4.12373706116626e-06	0.364907649642908	0.197409035459714	0.133157592767911	4.09208631576074	4.27509453199138e-05	0.0109880988076163
ENSG00000235267.1	AC074117.2	processed_pseudogene	0.5	1931	32	0.245025926464204	0.0251587052335035	0.0520429273246331	-0.13225578583204	0.511045285636443	0.253527996781225	0.14567382543069	0.183181474443186	0.199094646231679	2.05965090612844	0.0335554525791794	0.0394319258981084	0.198856319677644	0.429381823381689	0.0395438358757373	2.31904136999451	0.0203927932788152	0.00157997628299437
ENSG00000270528.1	AC021171.1	processed_pseudogene	0.5	2121	3	0.430887709166066	0.0338518737098515	0.0170381072543895	0.0318534185915594	0.0541033039722414	0.0771541626702349	0.113771572394286	0.240115728879233	0.0998444505081173	2.67066087421834	0.0576555632552054	0.00757020861323262	0.221560079563293	0.199851927737219	0.0490888688560928	2.35025870630744	0.0187603668103083	0.394410274829087
