gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est
ENSG00000187862	TTC24	protein_coding	0.5	2802	6	0.192694210200798	0.0194486823702088	0.0273041452426505	0.031510537741288	0.0210593087802362	0.0449932713210377	2.32058048574746e-07	0.18795641478366	0.137497982510728	5.25689680431322	0.0353276138583273	1.46506466430791e-07	0.208606941877784	0.0934387868728098	0.043516856199601	5.73509978920882	9.74549506251733e-09	1.29799932029548e-05
ENSG00000240563	L1TD1	protein_coding	0.5	3754	16	0.17414141194829	0.0746833620552567	0.0313945472768662	0.0702524934397146	0.0496716173629556	0.11078928185496	4.3421251048259e-13	0.28339726376226	0.0636641470423513	7.94092441040642	0.0803140091079361	2.00679951613322e-15	0.285946594433366	0.062090991805224	0.0817654548680396	7.94181532131993	1.99243446028374e-15	6.38769994997791e-11
ENSG00000130768	SMPDL3B	protein_coding	0.5	1894	37	0.142884744212713	0.0102464209376658	0.020308394080747	0.0228672559271137	0.0214510280057492	0.0427189000829308	0.000273865502512708	0.15652345118232	0.0849070031725523	4.3127740440299	0.0244995907700242	1.6121886216582e-05	0.176190775217504	0.0962672904670307	0.0310431892717449	4.82860867321711	1.37490294984762e-06	0.000661568250134007
ENSG00000198771	RCSD1	protein_coding	0.5	3701	52	0.12294950843257	0.00721119391858078	0.00839500712794637	0.0194915330200463	0.0307910720034935	0.0976542459104286	0.00305932128296361	0.142632769248729	0.0512076603859298	3.90830932073984	0.020344106863561	9.29442607765299e-05	0.156586408677025	0.0786171370253675	0.0245193033823683	4.27120014861862	1.9442381468651e-05	0.00823980560045171
ENSG00000130775	THEMIS2	protein_coding	0.5	1858	18	0.144242681819734	0.0130828900609488	0.0119700848031691	0.0177635836087308	0.0316906873589283	0.0475835291908073	8.56191060253819e-05	0.157424726313483	0.10607031759439	4.35993574841463	0.0247825444548752	1.30100638671209e-05	0.155726888321534	0.131878308295473	0.0242508637463074	4.29535259705893	1.74415896423308e-05	0.000653188156632051
ENSG00000008130	NADK	protein_coding	0.5	1798	11	0.177368378058927	0.00803730711409703	0.00785652938713999	0.0105979305998168	0.0203066812769451	0.0234709959550657	0.006295707206985	0.131236736506646	0.0663595812067467	3.59845640778366	0.0172230810089149	0.000320111492083044	0.134772069507678	0.112053255837318	0.0181635107193824	3.68666900302003	0.000227208570508467	0.015240995370175
ENSG00000187733	AMY1C	protein_coding	0.5	3531	26	0.141071868431365	0.00861013790792364	0.024052905566332	0.0277654860341199	0.0235596753118685	0.0562919900664038	0.00832640851219969	0.125062130213692	0.0760757714642625	3.4304888651568	0.0156405364135863	0.000602494699781797	0.185000017461188	0.0823307140638657	0.0342250064606398	5.0645707515123	4.09321599344048e-07	0.000395343132311101
ENSG00000227408	AMYP1	unprocessed_pseudogene	0.5	3404	25	0.125014968996953	0.00953594590082791	0.0176935772277779	0.0146905633317512	0.0333251510154711	0.0614171587398773	0.0296689054504258	0.112057339797395	0.0653944854135361	3.06997962704278	0.0125568474024689	0.00214073373081738	0.147634659062839	0.11226691359937	0.0217959925566006	4.04650449116773	5.19881277215286e-05	0.00462638925493609
ENSG00000152382	TADA1	protein_coding	0.5	3781	14	0.171296637608199	0.0136784387332613	0.0205264311446604	0.0275845882645456	0.0236629321281557	0.0571283742950107	0.00197521128938911	0.131720948781074	0.0990593439481136	3.63125250545628	0.0173504083477865	0.00028204905838115	0.194512857669087	0.107974309314879	0.0378352517985946	5.37153683962527	7.80684146769683e-08	3.43153184750404e-05
ENSG00000122223	CD244	protein_coding	0.5	3434	41	0.137283025104605	0.0022146914868912	0.0264343165120938	0.028020072208513	0.0477217919140199	0.096262472034881	0.0089302634729416	0.125856373390793	0.0691125820435064	3.45349842201262	0.0158398267230827	0.000553365540993667	0.180544272617131	0.129695287897703	0.0325962343748488	4.99192049551687	5.97818642482519e-07	5.29117524529872e-05
ENSG00000177181	RIMKLA	protein_coding	0.5	3111	5	0.191841703190109	0.0298869386543686	0.0118206241041159	0.0291662346935863	0.0201241384976936	0.0398117682765591	1.01409457527167e-05	0.19093465809732	0.0514323671265718	5.26456589654827	0.0364560436627404	1.40520991673493e-07	0.208293103780606	0.0834220613240575	0.0433860170825585	5.7203003725484	1.06335897665699e-08	1.97915771570199e-05
ENSG00000079739	PGM1	protein_coding	0.5	3889	55	0.146452087100672	0.217699022670114	0.0249717433015359	0.221683121600502	0.0589720909891214	0.264178470259738	1.03893925275489e-40	0.478852714029356	0.0361045656017776	14.1907182093305	0.22929992173328	1.04582123389599e-45	0.480697906755774	0.0740838806957135	0.231070477559383	14.1937446641886	1.00164046228803e-45	2.24927566770483e-38
ENSG00000066185	ZMYND12	protein_coding	0.5	3016	54	0.101163484632692	0.0452827236948497	0.039483661551836	0.0640021506097281	0.0587846249841419	0.137911646280101	5.13963386098829e-08	0.219206950985877	0.0800115998494306	6.08925520869909	0.0480516873605246	1.13437167059723e-09	0.274878301340427	0.116741198600825	0.0755580805477984	7.71610837376079	1.19935343618743e-14	1.90856655637643e-11
ENSG00000137944	KYAT3	protein_coding	0.5	2693	30	0.219781123302099	0.0294302332957566	0.0265795445399572	0.0509616543278093	0.0281406408730342	0.0587862328444799	4.29393472339327e-07	0.208962545149922	0.0679327070446971	5.78643942596564	0.0436653452755331	7.18939949658306e-09	0.251109835966876	0.0968867804690335	0.0630561497193114	6.96187748835473	3.35767447627272e-12	1.14306871137358e-08
ENSG00000142856	ITGB3BP	protein_coding	0.5	3957	14	0.178334255511111	0.0577308131049934	0.028077377788736	0.0664552456032685	0.0347912389239668	0.0833959946851923	2.15778039359776e-12	0.270669793043661	0.0872139871407214	7.5914842545494	0.0732621368662982	3.16261606216713e-14	0.282332040866204	0.0939241942310583	0.0797113812996757	7.87374623547994	3.44176696332539e-15	2.90829901795449e-11
ENSG00000084072	PPIE	protein_coding	0.5	3181	54	0.125260752059577	0.0693742668795078	0.0400271474492912	0.0859369435095736	0.0517605115152107	0.146854235542925	5.36342578994556e-13	0.277856623048982	0.0846323969317617	7.80076424676901	0.0772043029721839	6.15333733775166e-15	0.296495820483444	0.0871382979519589	0.0879097715641505	8.28528557815015	1.1782601194218e-16	1.88406095914799e-12
ENSG00000173947	PIFO	protein_coding	0.5	4206	54	0.180289045180851	0.0144185062266018	0.0147140763323971	0.0230089978982951	0.0202017682344576	0.0444643087072624	8.28805633357245e-05	0.166261683687633	0.0840796006931045	4.58993097802129	0.0276429474626464	4.43392603718235e-06	0.180039381046587	0.100275028180667	0.0324141787276381	4.94878992597559	7.4676291827443e-07	0.0003323582475192
ENSG00000142684	ZNF593	protein_coding	0.5	2263	24	0.114736287235412	0.144530890272751	0.0473575408466957	0.131793094712383	0.0921793587568917	0.189605216661887	5.39715120482612e-26	0.387628900794881	0.0735421743705929	11.178752612227	0.150256164731448	5.18131201663258e-29	0.370671071542811	0.123660773077201	0.137397043278696	10.6349978491345	2.04833468307201e-26	2.96808986318392e-22
ENSG00000131236	CAP1	protein_coding	0.5	3184	9	0.185854550994642	0.00388286014487671	0.0227320849934427	0.0230563411336006	0.0164404490092339	0.0322874808020059	0.00886326938180754	0.116371896293279	0.0929366627820376	3.19598904766579	0.0135424182468938	0.00139352401380165	0.183346344655583	0.0718844702189574	0.033615882098564	5.01047196763205	5.42967074332923e-07	0.000670862002939816
ENSG00000226822	AL390036.1	lincRNA	0.5	3199	22	0.143125940053457	0.0108926098816869	0.00782467739281839	0.0183236090852238	0.0360960539107329	0.0574751830575337	0.00705779586490953	0.13296118692351	0.0542913657694174	3.64223739142318	0.0176786772281086	0.000270278647734951	0.154068565256893	0.132550179571141	0.0237371228003174	4.24666402392492	2.16976950714481e-05	0.000977859877231007
ENSG00000001460	STPG1	protein_coding	0.5	2883	35	0.160265693120816	0.02425331896147	0.0131156842958801	0.0409280613568958	0.0356302312872323	0.0847631535655471	2.63143025246585e-06	0.201125611799736	0.0479885241440762	5.55021391675016	0.040451511721818	2.85320257182635e-08	0.218393666759056	0.103314369582339	0.0476957936804658	6.0199087506569	1.74515423484742e-09	2.06548377522914e-06
ENSG00000162604	TM2D1	protein_coding	0.5	3406	10	0.226734691003385	0.0080199377707949	0.00660603461949242	0.00879567885431652	0.0130183626729158	0.0231423485758636	0.0129811999601259	0.123156802810577	0.0640687154572846	3.37381259853868	0.0151675980785233	0.000741348191050675	0.127296171401074	0.0986452906809912	0.0162043152533715	3.46856694152349	0.000523242151004661	0.0333850805294051
ENSG00000197147	LRRC8B	protein_coding	0.5	2814	57	0.126544333434404	0.172013834785078	0.0434127463158602	0.157932901601239	0.0885726255121768	0.226755326871086	4.1473218810869e-31	0.422953983568065	0.0609097314638651	12.3093572414185	0.178890072216095	8.06630136024002e-35	0.407909859716571	0.123657348209177	0.166390453653993	11.8731930160533	1.63120708999907e-32	5.88311555403149e-28
ENSG00000162384	C1orf123	protein_coding	0.5	2678	17	0.146116970777786	0.0795655088560584	0.0303621360554189	0.103204775293763	0.04389307662024	0.122898144481362	1.06884988429039e-14	0.300368359269702	0.0575494673516134	8.44297580588083	0.0902211512503725	3.09359152011003e-17	0.330288756944583	0.0882982865326738	0.109090662963998	9.30587592975025	1.32892378494799e-20	5.11957908579148e-16
ENSG00000228918	LINC01344	lincRNA	0.5	3719	26	0.153617558942777	0.00426209963458173	0.00524653949442521	0.0144603773498067	0.0211915401574275	0.058606673007398	0.100390227295494	0.100008382815402	0.0427454126915256	2.72958838211206	0.010001676633352	0.00634134483479245	0.151106359543965	0.0736259203901729	0.0228331318946301	4.11005287612395	3.95568527507374e-05	0.0154453708270272
ENSG00000158769	F11R	protein_coding	0.5	3475	35	0.183120691283657	0.11584618500751	0.0231205241692621	0.106037024763659	0.0540812789705839	0.13862113320219	8.92308540719627e-21	0.354842776983237	0.0419483486069508	10.0946414707288	0.125913396377175	5.83438821704618e-24	0.35255084923556	0.105154795481984	0.124292101296714	10.0275373614019	1.15357838221254e-23	3.25394319961413e-19
ENSG00000085465	OVGP1	protein_coding	0.5	4223	19	0.190630377643175	0.0252565435126378	0.00961135729921057	0.0151046034520582	0.0328459426290568	0.0388810913085589	1.215601170762e-05	0.190215825087859	0.0494481779862909	5.24006572288622	0.036182060113855	1.60519417799553e-07	0.167094975116796	0.149252347502279	0.0279207307092828	4.63705250685603	3.53412658038925e-06	0.000104448802263397
ENSG00000162694	EXTL2	protein_coding	0.5	3181	43	0.120751385397139	-0.000898092395837047	0.0200123430889183	0.0107362392323131	0.0280812610941633	0.08012041657296	0.0520305814366225	0.105359398112917	0.0638765181707781	2.88012344576388	0.0111006027707161	0.00397519490923371	0.123604474869666	0.0977633516022174	0.0152780662078058	3.37409342498377	0.000740592281790267	0.0577338788932356
ENSG00000241361	SLC25A24P1	transcribed_unprocessed_pseudogene	0.5	3416	37	0.139535601641866	0.0218803466365766	0.0514521702583237	-0.00939241835205514	0.0710586516177043	0.114528393515348	3.9442484962562e-07	0.196989415898821	0.111359362880448	5.47358243950396	0.0388048299761585	4.4102756887286e-08	0.15107846866489	0.167255141748811	0.0228247036941282	4.2502679031163	2.13514981574617e-05	9.35447078663757e-05
ENSG00000197965	MPZL1	protein_coding	0.5	3594	30	0.150355078819328	0.0122617864456614	0.0290057488223568	0.0168336673722713	0.0225317637205678	0.0644140975168864	0.000910633930588775	0.144210243308648	0.0879138801380657	3.96888129848493	0.0207965942751395	7.22108391297085e-05	0.142200424558763	0.0896802572636731	0.0202209607446926	3.87714668968018	0.000105688642304965	0.020581943753158
ENSG00000142686	C1orf216	protein_coding	0.5	1497	22	0.146293250541696	0.0123741081744593	0.00544331699270113	0.00891936038969018	0.0209831048738692	0.041560730358589	0.0142112483496027	0.129386376267879	0.0286839521543405	3.53742113275311	0.0167408343637333	0.000404054838539603	0.109133113322811	0.0810505127265025	0.0119100364235296	2.9623344307209	0.00305315964377981	0.169401104824877
ENSG00000185436	IFNLR1	protein_coding	0.5	3081	53	0.112215036956549	0.0927256300725654	0.0600485104156349	0.0997979111797862	0.0585862488933288	0.178453204948048	9.0837336670212e-21	0.341004878526011	0.109004605077093	9.76534850092814	0.11628432717854	1.58565897227846e-22	0.317496593128398	0.087100889182738	0.10080408664814	8.91809121694982	4.74393613646632e-19	1.29378695207061e-14
ENSG00000278182	AC239860.2	unprocessed_pseudogene	0.5	245	1	0.148281730952754	0.00609838748913787	0.00752087932893047	0.00706343303807394	0.0128239096447852	0.0140222648227558	0.012485006442403	0.118275304433368	0.0806291398854119	3.24692134820133	0.0139890476388059	0.00116660624120128	0.129737225703263	0.120787987294877	0.0168317477331795	3.55535626393922	0.000377467260708609	0.0118663139619887
ENSG00000229828	PDE4DIPP1	unprocessed_pseudogene	0.5	1625	4	0.187476004735826	0.00452083239354057	0.00520281619774829	0.00273371865155626	0.0122715451405133	0.0110535592697539	0.0545110030428774	0.108798708772006	0.0466454859518273	2.97346318429273	0.0118371590304558	0.00294459728694654	0.13012002433549	0.130411664184439	0.0169312207330684	3.57986513360325	0.000343771586721077	0.00655880921280007
ENSG00000171502	COL24A1	protein_coding	0.5	4666	55	0.114955864478029	0.122956399274824	0.0353225885920926	0.137918438828533	0.0821058559097818	0.212387318035395	2.95206405631153e-21	0.355753280582011	0.0623141225119137	10.1446368310618	0.126560396644863	3.50078089408573e-24	0.395057581982189	0.107501970171797	0.156070493081614	11.3806106327118	5.22327132305802e-30	4.6892718069894e-25
ENSG00000183682	BMP8A	protein_coding	0.5	3023	37	0.112911629315634	0.180386817568442	0.0746347806571676	0.190844916729696	0.0859963962026976	0.261897178237921	3.51785754531724e-36	0.44275888388456	0.105368576495464	13.0876131967247	0.196035429258702	3.87597059682322e-39	0.446500242980368	0.108980327681548	0.199362466981527	13.1361346899337	2.04404292740747e-39	8.52374753771081e-34
ENSG00000162642	C1orf52	protein_coding	0.5	3912	29	0.144500803527905	0.0082010214293438	0.0092873642019094	0.033301671107383	0.0262270647633359	0.0684384403860154	0.031087398657263	0.118216498062286	0.0383457539475181	3.22906058787406	0.0139751404141104	0.0012419757937549	0.203248520138771	0.0875212999570111	0.0413099609386005	5.58727335273793	2.30662500822036e-08	3.07125369618769e-05
ENSG00000153898	MCOLN2	protein_coding	0.5	3503	75	0.12344819484235	0.067986613774118	0.0522099345818247	0.0949053907458538	0.0707115479646542	0.157521283950149	3.12296660515368e-16	0.297533656018534	0.12078804856917	8.46304370486021	0.0885262764637556	2.60488035787526e-17	0.323087604483104	0.139022847043405	0.104385600170631	9.22750753794963	2.77002351667148e-20	2.56069403329655e-17
ENSG00000225492	GBP1P1	transcribed_unprocessed_pseudogene	0.5	2694	9	0.184920139747361	0.012450714102727	0.0153266198474831	0.0212305862889768	0.0249914686076238	0.032177843871229	0.000309691282672962	0.153221130976142	0.0894982485115807	4.22576270057406	0.0234767149776079	2.38132835295898e-05	0.182243577728599	0.112149377164786	0.0332127216233199	5.01190711058775	5.3893219885372e-07	0.00012259936854464
ENSG00000227684	CROCCP4	transcribed_unprocessed_pseudogene	0.5	3359	2	0.187543568415481	-0.00460353236142461	0.0131499196892007	0.00573712820018328	0.00912982545145096	0.0140106524896423	0.0273047372574276	0.108267639700588	0.0771121573563239	2.96592541808307	0.0117218818063364	0.00301773661279653	0.127848539226264	0.112391413226797	0.0163452489822895	3.4929479359314	0.000477719639886301	0.0160585834807222
ENSG00000227373	AL121983.2	lincRNA	0.5	2623	11	0.155428294672805	0.0558989284044855	0.0105591631336179	0.054935839223065	0.0320192857782763	0.0788297877721456	4.09880387736386e-10	0.253947805584295	0.0386219722398051	7.06387295789461	0.0644894879610788	1.61924796044878e-12	0.258849887206686	0.0787469366121513	0.0670032641069141	7.1597284093229	8.08370512775168e-13	7.12108689110078e-09
ENSG00000174876	AMY1B	protein_coding	0.5	3344	22	0.142842826759249	0.018546608529037	0.0216449638560333	0.0254422184586575	0.0250042251359981	0.0507035679835653	1.71788618884621e-05	0.174836431529901	0.0976522447899612	4.83542334396592	0.0305677777901098	1.32862568287841e-06	0.18726414486959	0.101020490303458	0.0350678599537388	5.14983555427926	2.60714944675633e-07	0.000138688101616241
ENSG00000067334	DNTTIP2	protein_coding	0.5	3224	25	0.168375232428533	0.0452255231651234	0.0142988775246831	0.0407060935877421	0.049300526248742	0.0661803987487374	1.32738905580686e-08	0.235143578067731	0.0401733446107328	6.51768630040425	0.0552925023064952	7.14001153370557e-11	0.227603015330476	0.140861202226422	0.0518031325875251	6.36074147889845	2.00782129970848e-10	3.40482777420043e-08
ENSG00000229344	MTCO2P12	unprocessed_pseudogene	0.5	460	21	0.0747650076735534	0.000586536200288612	0.0396019821218558	0.0027943101767352	0.0442944715620015	0.0477336085250003	0.00466593322192567	0.128006402231877	0.0856813206857918	3.51690249340346	0.0163856390123491	0.00043661414024594	0.114347980384466	0.146518665418432	0.0130754606180063	3.16116938258156	0.00157137092524804	0.00914621910172898
ENSG00000271578	AC119501.1	processed_pseudogene	0.5	3541	14	0.162931226459318	0.0097056186628627	0.00619923397197239	0.0109912707028245	0.0217836942764093	0.0375977977057196	0.0111908431139043	0.130739872951115	0.0389569534063843	3.57640512357678	0.0170929143792738	0.000348351663681559	0.125420703814779	0.114706324429616	0.0157303529453944	3.4328345961031	0.000597306367369107	0.0252901019639987
ENSG00000117115	PADI2	protein_coding	0.5	3246	13	0.188845944029188	0.0635918465782582	0.0273280637290732	0.0706636269147023	0.0379064584044124	0.0871527278325639	4.21119062693591e-12	0.271333535257942	0.0689535198834437	7.59622770829621	0.0736218873555729	3.04887843837149e-14	0.289661434011332	0.105741194843633	0.0839037463535014	8.12001620668374	4.66121431932129e-16	2.24658980521707e-12
ENSG00000143420	ENSA	protein_coding	0.5	2081	7	0.164131986872272	0.00206569805090628	0.00604000750031024	0.00405665878656345	0.0116109278279608	0.0227574760195323	0.0283222000873987	0.110607929559682	0.0730304441070801	3.03241434109761	0.0122341140814797	0.00242605942129865	0.108561246227812	0.071756773920912	0.0117855441825356	2.94405926545704	0.00323937961370411	0.220097533399607
ENSG00000231671	LINC01307	lincRNA	0.5	3789	16	0.159948536992921	0.216870375516512	0.0185099891461304	0.225449670117666	0.04896371851911	0.234230541982291	8.9408621003551e-43	0.489222954983718	0.0350821060435926	14.5576260234899	0.239339099683001	5.22406668995097e-48	0.483627706665315	0.0605617307458242	0.233895758654352	14.2593407161671	3.9214160445455e-46	1.9588667864861e-38
ENSG00000284240	AC099062.1	lincRNA	0.5	3141	4	0.187892640380345	0.00216756625289434	0.00420524846526808	0.00465613750221701	0.00981466463250421	0.0115974544955054	0.0490564113497259	0.109101668243048	0.0518196273401985	2.98060452609284	0.011903174013416	0.00287680041668589	0.113160905645224	0.0926652667920979	0.0128053905664474	3.08143338586308	0.00206006565792683	0.0939325136952596
ENSG00000054523	KIF1B	protein_coding	0.5	2767	28	0.1606847669813	0.0352088105233435	0.0427756123096747	0.0514537548504516	0.0425797665409424	0.0838431904563337	3.58819271934279e-09	0.219616085171779	0.123666264656968	6.15359869161677	0.048231224866178	7.57442046662805e-10	0.240697854829043	0.114252548428696	0.0579354573193032	6.7001333167813	2.08229479513161e-11	2.01377986401958e-08
ENSG00000204084	INPP5B	protein_coding	0.5	3482	57	0.124201682788941	0.149922531224297	0.0675869730471348	0.15356287654578	0.0531317204459837	0.227332645893203	2.16633067920907e-29	0.402150281268679	0.10326174046727	11.7310851482868	0.161724848724478	8.83190829711038e-32	0.405144352714921	0.06925180134531	0.164141946536792	11.6256741526911	3.05174666793163e-31	2.94444935888176e-25
ENSG00000088035	ALG6	protein_coding	0.5	3832	15	0.168530093433486	0.02885108419777	0.0113727424248617	0.0266810099068485	0.0280325915950542	0.0535717876547211	2.49878887758004e-06	0.198941570820933	0.0611517826132677	5.49469105835591	0.0395777486007003	3.91394986093966e-08	0.18986465320464	0.0848834479228468	0.0360485865365184	5.20094846520712	1.98274079084193e-07	0.000204155134914382
ENSG00000143198	MGST3	protein_coding	0.5	3968	22	0.159655170311258	0.115667725508357	0.0289984183741674	0.115100682369822	0.0642403189564152	0.145936097386417	8.06697921063785e-21	0.354205774390269	0.0485469924895831	10.0837261641525	0.12546173061141	6.52054230137475e-24	0.350581610626173	0.117334583820916	0.122907465709242	9.99322340177973	1.6318708956833e-23	2.01571821661952e-19
ENSG00000090621	PABPC4	protein_coding	0.5	3128	7	0.214808241820112	0.000320136487439404	0.0124412126717065	0.00258563065535762	0.015215911570507	0.015067188559037	0.00692533927698885	0.116563460487774	0.101775499654609	3.21301927910856	0.0135870403208849	0.00131347472539062	0.116291675499513	0.126879690191461	0.0135237537904841	3.19062449263577	0.00141965663331476	0.0247699729707511
ENSG00000162601	MYSM1	protein_coding	0.5	3754	30	0.132560854148998	0.0164536532074164	0.012309529373487	0.0255234510314365	0.0193044349420337	0.0759125100405005	0.000540832475124847	0.156784506975761	0.0623367471987322	4.30828131296592	0.0245813816276324	1.64528041234552e-05	0.178054206469524	0.0658043411196806	0.0317033004414919	4.85815429118022	1.18485065802076e-06	0.001395268001175
ENSG00000162614	NEXN	protein_coding	0.5	3231	10	0.186395219333362	0.0758380359432751	0.0285957870055141	0.0742741862012317	0.0508419070258139	0.0915701102301083	4.26668247691162e-15	0.29911063818604	0.0811856118904262	8.43609494016259	0.08946717387606	3.28116292177304e-17	0.293443254970185	0.121279018946909	0.0861089438874971	8.25544247487942	1.51340504995305e-16	3.41323229667903e-13
ENSG00000143149	ALDH9A1	protein_coding	0.5	4053	38	0.135341386723569	0.0323512816339404	0.0288631997486689	0.0415292870780872	0.0526084046282045	0.110160123532071	8.16034852293252e-07	0.197377108467479	0.0938179323149075	5.47843895193767	0.0389577229469828	4.29094579406004e-08	0.222321884789757	0.136523172843137	0.0494270204564699	6.19699159075335	5.75525746896383e-10	1.10710765099229e-07
ENSG00000162739	SLAMF6	protein_coding	0.5	3419	25	0.1467797084972	0.0727307160521596	0.0327920155788526	0.0775046716591493	0.0458491779096449	0.128416415637472	6.98361373156424e-15	0.292511687141706	0.0965725779543175	8.26694615761571	0.0855630871144872	1.37433992334829e-16	0.29651640152472	0.095694500000276	0.0879219763731688	8.30397490126221	1.00684920534131e-16	1.03210639771988e-12
ENSG00000066294	CD84	protein_coding	0.5	3354	50	0.124536737627098	0.129875037216229	0.0314863021474808	0.127884267953007	0.0693550098699439	0.193398975788684	7.06842641851796e-25	0.383365442309996	0.0554680554786904	11.0086657317325	0.146969062357539	3.47106030006506e-28	0.356027264816581	0.101207323773311	0.126755413292776	10.1243809212976	4.3069556560213e-24	1.7347992871018e-19
ENSG00000235101	SETP9	transcribed_processed_pseudogene	0.5	3280	10	0.190461104689264	0.00867631913538538	0.0142162842411433	0.0152975852639785	0.0217370667858967	0.0330298063250549	0.0204779844629857	0.117581304700944	0.0637671131307577	3.22025782085126	0.0138253632151762	0.00128075355370101	0.151230779101785	0.101699507358427	0.0228707485477328	4.12763972966393	3.66505728114226e-05	0.00478935851714571
ENSG00000156869	FRRS1	protein_coding	0.5	3287	14	0.159990697695026	0.0221622748445342	0.0257742954460366	0.0297556073679463	0.0328780943777381	0.0522736954135384	4.03466861004764e-05	0.173093181459019	0.0840401497942041	4.77291675647143	0.0299612494676048	1.81576854883961e-06	0.193739147004229	0.0873651712916013	0.0375348570819263	5.31297563761557	1.07849461358982e-07	0.000117783876984181
ENSG00000159445	THEM4	protein_coding	0.5	2627	24	0.164725818774314	0.0676302669468684	0.0308039102122619	0.0650472105505394	0.0454889368975478	0.0870127653194844	2.66448686608986e-12	0.27442928783273	0.067013085497393	7.67913948633275	0.0753114340203794	1.60160770705401e-14	0.285062890477594	0.111635765830994	0.0812608515274407	7.973402979606	1.54363802628858e-15	5.99871558221707e-12
ENSG00000244371	PFN1P8	processed_pseudogene	0.5	1753	9	0.168808667475919	0.0127188817572328	0.0200648756296978	0.0181252631872911	0.027973723515163	0.0356257213405792	7.13121693708607e-05	0.166160295346159	0.0904483522590469	4.58651273754652	0.0276092437495229	4.50710917208918e-06	0.160540478484776	0.129320314506433	0.0257732452321207	4.41854646910331	9.93669172320089e-06	0.000480525513659639
ENSG00000160785	SLC25A44	protein_coding	0.5	2070	26	0.15159249452652	0.0379959091467281	0.0367872496217482	0.038809631760801	0.0644968761706381	0.0704274245487335	7.01293304424011e-09	0.221630726250929	0.109759366112618	6.18904023693778	0.0491201788185141	6.05316320885478e-10	0.219769125032622	0.169656740768646	0.0482984683176044	6.17541562306196	6.59896415973104e-10	3.60576983490225e-09
ENSG00000197747	S100A10	protein_coding	0.5	2660	41	0.151268037160743	0.0909580230929659	0.0166460227393248	0.0973885065454522	0.0447430864385382	0.126087699748393	4.49079213304522e-17	0.322550064819042	0.0531673669321524	9.11362677783383	0.104038544314768	7.96730289193069e-20	0.328260346973562	0.0918714561124029	0.107754855395203	9.25443433104949	2.1536774153476e-20	6.15971751887058e-16
ENSG00000163191	S100A11	protein_coding	0.5	2796	58	0.0821993313794985	0.0397747013839486	0.0466636405447553	0.0668807582768075	0.0455288038606376	0.149182421292341	1.76411272199057e-08	0.22414710078262	0.084995751988636	6.2363949033785	0.0502419227892538	4.47769895537847e-10	0.267424986786562	0.0930289829511168	0.071516123557793	7.43191306024054	1.07038148948952e-13	6.62309372228453e-10
ENSG00000234225	AC244394.2	lincRNA	0.5	1742	4	0.16452537699971	0.0058969015282083	0.00273818087300617	0.0028222912092236	0.00875970219733313	0.0114901908360636	0.0535951466390497	0.108840278704928	0.0466243518107827	2.97566149342343	0.0118462062685665	0.00292357373268608	0.08688193045565	0.0917189637488589	0.0075484698397004	2.36137309329716	0.0182074024995478	0.286580207881928
ENSG00000127074	RGS13	protein_coding	0.5	2768	20	0.1352955725639	-0.0243017602261901	0.0834714664715936	0.0257434083213237	0.034083899998386	0.0674655507465085	0.00041829090769738	0.119052504093443	0.138531536797274	3.29849863864956	0.0141734987309194	0.000972033514162242	0.185339291580308	0.0713443887600155	0.0343506530034906	5.06674388320071	4.04678178567325e-07	0.000539503907866893
ENSG00000260238	PMF1-BGLAP	protein_coding	0.5	2174	18	0.129988532499891	0.083134461801765	0.03821240793558	0.0840070211384086	0.0521616676410428	0.121435840775672	4.73034227023812e-15	0.298623397339585	0.081363943584927	8.42176171441265	0.0891759334386359	3.70864770926351e-17	0.303525465672946	0.101838266825908	0.0921277083119789	8.53030840355259	1.4595808008754e-17	1.24375909040364e-13
ENSG00000235358	AC093151.3	lincRNA	0.5	3437	53	0.168169351873119	0.162110282677571	0.0376480325736223	0.173844029916408	0.086476975175947	0.194374091167494	1.49850597257385e-29	0.414972728787941	0.0505559947942702	12.0274896597816	0.17220236563771	2.54790376151171e-33	0.429725995642876	0.132611448140088	0.184664431331261	12.6253978909773	1.5296631204386e-36	6.74469505172957e-32
ENSG00000142657	PGD	protein_coding	0.5	2301	24	0.166100842228035	0.0468843028149013	0.029099687236013	0.063393666547586	0.0458109676678812	0.0813615622965613	3.60040079775718e-09	0.23536723689969	0.0785474535444364	6.54740672071384	0.0553977362057946	5.85447643988477e-11	0.270104132659904	0.112169050269481	0.0729562424799591	7.52801025775362	5.15193455860889e-14	1.47091549659839e-10
ENSG00000160783	PMF1	protein_coding	0.5	2167	26	0.135754584565164	0.0266297342113765	0.0202834007298267	0.036591054975246	0.0402920700435044	0.0733535357627073	1.48685548291634e-05	0.189282929317682	0.0462200709173161	5.21245826222837	0.0358280273310827	1.86354504761632e-07	0.203108523789889	0.115730483520512	0.0412530724361077	5.59434900061278	2.21451102917217e-08	7.70278159965092e-06
