gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est	gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	LCL.R	LCL.R-squared	LCL.beta	LCL.tstat	LCL.pval	LCL.qval
ENSG00000108592	FTSJ3	protein_coding	0.5	1693	41	0.148772855061545	0.170347747860672	0.011715627875881	0.168913536639703	0.0554238240692427	0.189187806230553	5.9257759894106e-30	0.420444780193831	0.0107054959651937	12.1786992773319	0.176773813192239	4.03668248341803e-34	0.42097658033283	0.0723682062638767	0.177221281188724	12.1468651147812	5.96076167362263e-34	9.58330296759041e-28	ENSG00000108592.12	FTSJ3	protein_coding	0.5	786	66	0.520203564408432	0.102553245908902	0.517362986895476	0.207211580181337	0.603844112462242	7.30084956863058e-16	0.759013215324863	0.101712343182414	9.27230981683906	0.576101061037787	1.82157660786022e-20	0.997361946014907	0.994730851358641	1.56441212152361	971.652552937557	0	0
ENSG00000108651	UTP6	protein_coding	0.5	2645	21	0.159969546889035	0.0268051232687235	0.0176812669648419	0.0334688208730268	0.0320524130471209	0.0696480591923748	2.61935880456934e-07	0.207027609407189	0.087021120501455	5.74588117844787	0.0428604310568555	9.14435066475986e-09	0.208518077658776	0.108557270084081	0.0434797887105115	5.76477873201762	8.17650420837156e-09	5.1002270237279e-06	ENSG00000108651.5	UTP6	protein_coding	0.5	1001	15	0.144935666359588	0.240912342154219	0.187641877822361	0.216164874527216	0.302917993235733	1.16421368918174e-05	0.475553626527297	0.266202540341317	4.99503440071801	0.226151251703264	5.88252806558718e-07	0.876826661342796	0.768824994041553	1.9037071671152	128.964962234562	0	0
ENSG00000108771	DHX58	protein_coding	0.5	2662	18	0.124839915134221	0.369380718053587	0.0782096380608604	0.364890927968482	0.0851989594022909	0.385690736957326	1.76340356009885e-76	0.61523666142957	0.0658711678481252	19.6275418780246	0.378516149567003	8.99630225148486e-86	0.61064330720802	0.0782295469777596	0.372885248637949	19.3307405799388	2.9613659875822e-83	2.51734178599564e-71	ENSG00000108771.8	DHX58	protein_coding	0.5	937	27	0.357032536249881	0.150883091951006	0.342552914776222	0.189447738692988	0.508644918968524	3.47915739269395e-09	0.621359560746315	0.1572226177615	6.80473198640553	0.386087703730853	1.012375293573e-11	0.976845580184211	0.954227287525428	0.832890344549738	322.88734091823	0	0
ENSG00000108960	MMD	protein_coding	0.5	3543	19	0.150255500714121	0.132328349259068	0.0330203496932357	0.111766141069046	0.072773106252998	0.167419670186025	8.78417374917269e-25	0.382435008634174	0.0555412014565438	10.9833384444657	0.14625653582902	4.59618089581347e-28	0.360089394676738	0.122216858866389	0.129664372158659	10.2866464984976	8.09465810226029e-25	1.11306305828245e-20	ENSG00000108960.3	MMD	protein_coding	0.5	1748	9	0.122919170957114	0.0868442887297358	0.205589627059494	0.156410692100605	0.286515990489304	5.59110576845901e-06	0.510524051605039	0.171518027738565	5.33509768464733	0.260634807267224	9.54931341105782e-08	0.728197139474691	0.530271073939123	0.876499185927769	75.1369813835924	0	0
ENSG00000109323	MANBA	protein_coding	0.5	3706	38	0.103951714151737	0.054123295144621	0.0361656794077882	0.0641482633993592	0.0586498465357966	0.123124897144253	1.41968219057116e-11	0.264135803353212	0.0770899633464873	7.38853348934451	0.0697677226130469	1.48457036272893e-13	0.263448617960153	0.113037020595329	0.0694051743051149	7.33764403374842	2.173864045772e-13	4.60538320586561e-10	ENSG00000109323.4	MANBA	protein_coding	0.5	1470	27	-0.229147260262685	0.548425927288418	0.0427461943285015	0.244694100454776	0.312114179657452	0.0276332799233516	0.224195881503297	0.312686592577361	2.31797032646286	0.0502637932830403	0.0204509338016498	0.619300246909415	0.383532795822062	0.734349568194375	55.7795096097887	0	0
ENSG00000109390	NDUFC1	protein_coding	0.5	3566	30	0.155467948080864	0.0509852982893295	0.0358029271945242	0.0466458632677375	0.0489352629127615	0.0979898438441099	3.06925796411613e-11	0.251722770705327	0.107404309015991	7.06215413698181	0.0633643532915667	1.63940984937082e-12	0.236326572374331	0.113242328651458	0.0558502488101998	6.55911038826056	5.41297226800097e-11	5.51687599858709e-08	ENSG00000109390.7	NDUFC1	protein_coding	0.5	1411	31	0.190857822355134	0.0849129673918536	0.27679885467658	0.142929757475189	0.462311063012416	2.60626964128479e-05	0.514965403871136	0.091462559192775	5.18361404713449	0.265189367184162	2.17627048878025e-07	0.837933268870478	0.702132163079965	1.78206632802498	108.574054289646	0	0
ENSG00000109445	ZNF330	protein_coding	0.5	3592	20	0.205679689990535	0.0357169382536819	0.0291241549585364	0.0449939196321413	0.0323735632608187	0.0614594576305162	6.43555975036818e-08	0.217143970283624	0.0824473154830212	6.03081254834966	0.0471515038305354	1.63137329315755e-09	0.236716918636538	0.125388098364255	0.0560348995687776	6.60848866358883	3.88263263622325e-11	1.73768772952616e-08	ENSG00000109445.6	ZNF330	protein_coding	0.5	1550	64	0.0215505700429196	0.0305477329282339	0.0572784526055341	0.1906123502223	0.476006332116631	0.0921855389495793	0.283346028572016	0.150068254613521	2.68547217197014	0.0802849719075338	0.00724274058017493	0.441492254659628	0.194915410924442	1.05835184509859	34.7961151567137	9.20054232444753e-238	1.17749389048971e-237
ENSG00000109684	CLNK	protein_coding	0.5	5063	49	0.128403681423529	0.0781046585821745	0.0336313351543059	0.088316802070359	0.0467766427781361	0.150632654748478	2.10131946421092e-14	0.294374156029911	0.0730254026911515	8.28235803577923	0.0866561437383225	1.20759876791898e-16	0.31093105109528	0.106508244729762	0.0966781185352156	8.76481542594584	1.8708291076976e-18	1.413809811986e-14	ENSG00000109684.10	CLNK	protein_coding	0.5	2290	50	0.1208181014618	0.172540861630392	0.0962473196352402	0.247978728316321	0.4268869635949	0.00056729793364031	0.414665711266953	0.238227220256791	4.16510047610012	0.171947652100528	3.11215473412236e-05	0.61411767359545	0.377140517022288	0.815671646441754	55.0281589229381	0	0
ENSG00000109689	STIM2	protein_coding	0.5	3655	51	0.111725813344803	0.315281206020308	0.0898398776120861	0.333732203194033	0.0752749130835586	0.382620648373649	5.97337812863043e-68	0.579886708045169	0.0960996538029386	18.2829143420134	0.336268594167463	1.13211837022604e-74	0.581179842014692	0.0718408732192623	0.337770008764222	18.0244878164835	1.25165771757598e-72	5.81466805499166e-62	ENSG00000109689.10	STIM2	protein_coding	0.5	1633	29	0.000800000071511242	0.225354595623929	0.162813735153812	0.14252808016353	0.378745360688787	0.00396524647260238	0.351823687114166	0.246922043983037	3.53277703698259	0.123779906814607	0.0004112191228841	0.838189110974714	0.702560985756582	0.535240078611661	108.685466870588	0	0
ENSG00000109814	UGDH	protein_coding	0.5	4251	18	0.187148528623609	0.159983234838625	0.0313846748650429	0.16150409086544	0.0712450383615186	0.177434191197453	1.80809888098313e-29	0.413594629022921	0.0567382755795857	11.9909478034669	0.171060517156608	3.9634391769022e-33	0.422366585911066	0.109420970727427	0.17839353289417	12.3187948204161	7.17586546648464e-35	1.06361494845371e-29	ENSG00000109814.7	UGDH	protein_coding	0.5	1410	14	0.0633201820845012	0.0911655817185671	0.100358832862866	0.124507706414613	0.212721615423354	0.106190902240339	0.290075105381047	0.109932610989671	2.7158360014446	0.0841435667618253	0.0066108656360782	0.858776024493711	0.737496260245223	0.60401213113563	118.533358830315	0	0
ENSG00000110042	DTX4	protein_coding	0.5	2812	11	0.153088775671129	0.0147200254232456	0.0111239733144525	0.0172284710430161	0.0181542604064119	0.0302316083682775	0.00567184883234454	0.132017250623588	0.0676044426903618	3.61888159664992	0.0174285544622111	0.000295878965558991	0.155413038503546	0.0817250811263325	0.0241532125369046	4.23691389608713	2.2661298779677e-05	0.00889006114938425	ENSG00000110042.3	DTX4	protein_coding	0.5	1480	10	-0.00834743600963865	0.183649678110541	0.0167004384213962	0.200466837730999	0.202744611884298	0.0150537446357562	0.262848063681082	0.305998266225404	2.69202328808478	0.0690891045808943	0.00710199859493458	0.716148183074659	0.512868220121135	1.36593661936154	72.5618071078529	0	0
ENSG00000110063	DCPS	protein_coding	0.5	4529	85	0.100576795329833	0.1498552458187	0.0359726476489422	0.17426357248954	0.0571859667708124	0.308153312866465	8.38395595033034e-27	0.397110066331041	0.0506117121271158	11.4460228345439	0.157696404781443	2.46183567631632e-30	0.42704764311083	0.0730804451908397	0.182369689486515	12.349953273046	4.87397285477538e-35	9.55221543409462e-29	ENSG00000110063.4	DCPS	protein_coding	0.5	2094	52	0.0495576843975115	0.111540169373582	0.121093133583377	0.0915023628535506	0.353243692419848	0.0269586036902029	0.333235323046778	0.144186245621267	3.19307161283894	0.111045780526091	0.00140768031616466	0.599388028656798	0.359266008897083	0.397233683195924	52.953858421144	0	0
ENSG00000110074	FOXRED1	protein_coding	0.5	4440	19	0.201082287214791	0.0987277508089224	0.0174768311143669	0.100043657717256	0.0458352113513099	0.117655325803846	1.27987721653153e-18	0.337486869538419	0.0405724979839445	9.5588513773022	0.113897387110842	1.19070827224671e-21	0.341261674602516	0.104322727590783	0.116459530552513	9.68734705303763	3.41278169654969e-22	6.47198809233306e-18	ENSG00000110074.6	FOXRED1	protein_coding	0.5	2065	30	0.542270540071455	0.207995846796704	0.554110000072091	0.200392341970574	0.653781596665447	3.2688799560758e-19	0.773823673491525	0.164381353383858	10.1985639147414	0.598803077655919	2.01225790839599e-24	0.950494716626756	0.903440206335377	2.14111905626728	216.311679799343	0	0
ENSG00000110080	ST3GAL4	protein_coding	0.5	4625	37	0.141777183740378	0.042305827800336	0.0214750401109142	0.0513515877740412	0.0350564384165668	0.114824786297964	1.66165206519407e-08	0.226543728778772	0.0783120283700633	6.2965700004094	0.0513220610489897	3.0430389383496e-10	0.240301546128161	0.0922168036731619	0.0577448330715847	6.6477265355005	2.97654660353735e-11	9.19358872105028e-08	ENSG00000110080.14	ST3GAL4	protein_coding	0.5	2123	4	0.121925303637505	0.110049014836741	0.0880148788575524	0.212045276648417	0.237911208019683	5.56671732386228e-06	0.473913831025725	0.249792499022127	5.09771316396817	0.224594319237479	3.43781199163202e-07	0.88519414067215	0.783568666680306	1.17180941055044	134.557184216843	0	0
ENSG00000110092	CCND1	protein_coding	0.5	3968	47	0.128225811746509	0.0826136342150328	0.0300280980054016	0.0882980992991541	0.0702885167860997	0.165187510719398	1.20061847712135e-14	0.298896010168683	0.0608882202336306	8.40765195974031	0.0893388248947575	4.18300225263314e-17	0.309134691219115	0.137725452747755	0.0955642573151378	8.82146561044725	1.12971219131596e-18	6.28397492985941e-16	ENSG00000110092.3	CCND1	protein_coding	0.5	1533	14	0.0867757640609729	0.211375245349129	0.151503965031752	0.151978593319308	0.288309451384452	5.24943872234414e-05	0.385781189344831	0.329563899966878	4.20564281538661	0.148827126052312	2.60341125716375e-05	0.739848068372945	0.547375164275178	0.957844959603224	77.7681524437229	0	0
ENSG00000110218	PANX1	protein_coding	0.5	3323	40	0.131840259866477	0.0228165057843513	0.00620307337505854	0.0184680284041189	0.0476458187379216	0.0820158897873727	0.000147956419066274	0.171424093588524	0.045238719369997	4.71108901526405	0.0293862198626472	2.46396576947752e-06	0.158961692916924	0.129522981912788	0.0252688198150145	4.38348680476139	1.16794726259077e-05	0.000909443164016713	ENSG00000110218.4	PANX1	protein_coding	0.5	1641	41	0.0541189835789136	0.072498241579443	-0.0243792902025787	0.195362642273076	0.416529386439894	0.0679704634391534	0.311559857642308	0.0972182951727538	2.9258922968187	0.0970695448940952	0.00343469824769284	0.678895403921002	0.46089896946506	1.41392026757893	65.3877230956936	0	0
ENSG00000110435	PDHX	protein_coding	0.5	4359	15	0.188717855511147	0.0376703830847496	0.0459410682473725	0.0501200135985704	0.0301642383724075	0.0697974731491288	8.23699562019206e-11	0.241147125053725	0.127662134328549	6.76140040437549	0.0581519359216767	1.36664249366285e-11	0.254967463538698	0.0796593402645286	0.0650084074633573	7.06250591595621	1.63526351317592e-12	1.14331612585301e-08	ENSG00000110435.7	PDHX	protein_coding	0.5	2215	30	0.196428296932361	0.0962660186766164	0.195244480484404	0.200892496038106	0.390773456304539	6.15813694545358e-07	0.560880225571293	0.140658389103469	5.87970094521308	0.314586627436905	4.11008368098302e-09	0.8203881266421	0.673036678335334	1.80741895910854	101.460798321556	0	0
ENSG00000110455	ACCS	protein_coding	0.5	3840	32	0.0716599317625238	0.713242851573783	0.0395462865798802	0.705751028331013	0.0776284731699481	0.742112892029036	5.55348786692435e-203	0.847485816168407	0.024580620127289	34.0202931278312	0.718232208606631	1.11655221514771e-253	0.843333708483892	0.0472158878690426	0.711211743865194	33.637440887431	4.75917991929664e-248	2.92747129617683e-195	ENSG00000110455.9	ACCS	protein_coding	0.5	1891	20	0.349071952201549	0.152624922087685	0.351128565581104	0.307815877204732	0.493696100771884	1.80272016791079e-09	0.642329932340943	0.0996642242083015	7.00543468822792	0.412587741981121	2.46220173578402e-12	0.919691822534396	0.845833048436639	0.414199002259709	165.643771306389	0	0
ENSG00000110660	SLC35F2	protein_coding	0.5	3681	29	0.141038179085897	0.105218897012263	0.0300710534911656	0.106681688558523	0.0678187748584352	0.152566386294721	6.68560811822367e-18	0.329099742826461	0.057227561110148	9.31786678886348	0.108306640728443	1.18702777767945e-20	0.346610115051093	0.117084998985591	0.120138571855732	9.88506234708197	4.83280873715384e-23	4.47404855062634e-19	ENSG00000110660.10	SLC35F2	protein_coding	0.5	1558	32	-0.0551155649679712	0.67426979812098	0.236638278426307	0.246650796809962	0.492411328317068	7.07577998428963e-05	0.425448232205206	0.302641405198186	4.36378349300727	0.181006198286534	1.27832096022759e-05	0.564575445465438	0.318745433622498	0.825194954882423	48.3721844224283	0	0
ENSG00000110665	C11orf21	protein_coding	0.5	4769	30	0.161761620124269	0.0402719456536006	0.0281587211472518	0.0340751763222559	0.034265785310056	0.0956441978706528	3.98513308396982e-07	0.209527172562141	0.0673865802628765	5.80258079376743	0.043901636041885	6.53019104349164e-09	0.211186936934171	0.106168930984169	0.0445999223316375	5.82972520545596	5.55187241318084e-09	4.29193807851293e-06	ENSG00000110665.7	C11orf21	protein_coding	0.5	1560	50	0.271071513076126	0.0876340645362452	0.282915011242059	0.410478307408435	0.652038531065681	7.16062200650638e-07	0.558631479289015	0.135669819595116	5.84893889088236	0.312069129652633	4.94718784117886e-09	0.760469527939847	0.578313902925053	2.20885849875207	82.8162578476592	0	0
ENSG00000110871	COQ5	protein_coding	0.5	3491	23	0.13898148673567	0.0888469472305532	0.0259385640693999	0.0909933241963905	0.0398052221807352	0.119570111190907	8.44062735999939e-17	0.3192329125885	0.0617505324732457	9.01465411780876	0.101909652479737	1.97492678542411e-19	0.311501544223214	0.0739644937129269	0.0970332120534471	8.70876185255867	3.07211949865719e-18	1.37177303108862e-13	ENSG00000110871.10	COQ5	protein_coding	0.5	1263	25	0.186643228827385	0.0746582524163116	0.18442124977903	0.326734979511958	0.276085848474353	3.01241134058133e-05	0.51083373939099	0.113993563592815	5.13478861976278	0.260951109300182	2.82461311507764e-07	0.957391440532896	0.916598370405655	1.11559664713645	234.439453020815	0	0
ENSG00000110888	CAPRIN2	protein_coding	0.5	5368	12	0.176921699558466	0.00561246024435222	0.00654212626542115	0.00669779629261816	0.0138467619472926	0.0327322451073551	0.0353021031504717	0.113651180259947	0.0521679263314454	3.10774689829456	0.0129165907744789	0.00188519443199556	0.118299773057914	0.082318929819616	0.013994836305554	3.21661317994428	0.00129713359197127	0.129960341366543	ENSG00000110888.13	CAPRIN2	protein_coding	0.5	2286	4	-0.0117993474008705	0.139716707259868	0.0357247491815858	0.0717806143512777	0.140779411599743	0.0714496737714446	0.292159973694101	0.153841396911728	2.78435059128005	0.0853574502289378	0.00536350251304026	0.0152880433046281	0.000233724268084185	0.0273748178602664	1.08126237257639	0.279632556749654	0.283506559425027
ENSG00000110906	KCTD10	protein_coding	0.5	2897	19	0.180734046796928	0.0344094325580039	0.0195794529668731	0.0387702722187717	0.0364479407281804	0.0525850490815968	2.7070994458984e-07	0.212228096367872	0.0684037020810538	5.87466429581955	0.0450407648879308	4.23701082054451e-09	0.224537800922554	0.117435753404942	0.0504172240431366	6.21944176534694	4.98926751061081e-10	3.40584468164181e-07	ENSG00000110906.8	KCTD10	protein_coding	0.5	1144	82	-0.0561577798791987	0.313867617346411	0.107907819936199	0.347204193671586	0.684132716033922	0.0814554623211717	0.288104857339678	0.161790282217855	2.72241109756911	0.0830044088227163	0.00648074679405949	0.384306712163005	0.147691649013539	1.34420456482549	29.4379813063873	8.40175671116689e-176	1.03653856743132e-175
ENSG00000111254	AKAP3	protein_coding	0.5	4060	22	0.16859213024765	0.316353850268004	0.0356984056141505	0.319269031024009	0.0732157511222186	0.334701854220933	1.8867660958552e-63	0.575950390111034	0.0332290175818809	17.8610693591498	0.331718851869053	2.37053826942611e-71	0.573930717314178	0.0727850091685157	0.329396468276767	17.7394832263304	2.07837608914281e-70	3.95760865815241e-60	ENSG00000111254.3	AKAP3	protein_coding	0.5	2233	37	0.244084485850515	0.100486043067333	0.291570167174099	0.16320745258819	0.533027714330676	9.11353352789139e-07	0.548934622500002	0.153341013519088	5.76552902347924	0.30132921977922	8.14020913214521e-09	0.931573670451167	0.86782950347786	0.798969688194631	181.208419250159	0	0
ENSG00000111452	ADGRD1	protein_coding	0.5	6047	51	0.161706077383161	0.0162308685869294	0.036459134553525	0.0277448820627207	0.037395858996106	0.0982514777693185	0.000316431447585226	0.151203584264923	0.0948743559486657	4.17287856007004	0.0228625238945596	3.00775275484285e-05	0.17620166790064	0.109947802941856	0.0310470277709675	4.8343618766158	1.33573409737527e-06	0.000347178472309201	ENSG00000111452.8	GPR133	protein_coding	0.5	2237	7	0.0488824708256298	0.0717935358651885	0.0428476792433028	0.104047946064596	0.0957359041612874	0.0155194563345818	0.334290721197932	0.186649017469027	3.26669509271766	0.111750286279033	0.00108810805175275	0.407364939688482	0.1659461940874	0.322992626880934	31.5438748702252	2.44196387292343e-199	3.05958119486904e-199
ENSG00000111639	MRPL51	protein_coding	0.5	3673	12	0.222801212793408	0.0359420520737246	0.00897803176618692	0.0332980574177286	0.0315958945343995	0.049003004146028	8.69737604556962e-07	0.211005240936456	0.0288766512389016	5.82380718389702	0.0445232117026518	5.75219372216266e-09	0.235680017667946	0.117952388611803	0.0555450707279634	6.54663911112309	5.88463344224116e-11	4.73993711339929e-08	ENSG00000111639.3	MRPL51	protein_coding	0.5	1491	18	-0.0148662622924154	0.0865954431301481	0.0612101037895201	0.0892366170020395	0.289431917047194	0.0274984384177723	0.238495795276171	0.299507523953432	2.407555590161	0.0568802443644134	0.0160597170224511	0.286536839741541	0.0821033605290696	0.465265995888902	21.1500794933455	3.63154029863278e-95	4.20027290287268e-95
ENSG00000111666	CHPT1	protein_coding	0.5	3494	40	0.127431997184928	0.183813128184049	0.0284522723871202	0.189437628260152	0.0356190552660844	0.243451803378825	5.66718814929072e-33	0.436574360777494	0.041834731327803	12.7371463700612	0.190597172488278	3.6759585964735e-37	0.441006747360089	0.0484328558205792	0.194486951217125	12.7704157755238	2.39869722113712e-37	2.19451527838552e-30	ENSG00000111666.6	CHPT1	protein_coding	0.5	1712	27	0.169776649491087	0.0580688715400108	0.167144186318712	0.181778860298503	0.376822959432169	0.000292084912857689	0.473600834290291	0.0641528201644499	4.65073781718252	0.22429775024046	3.3074959377222e-06	0.827356071925731	0.684518069752376	0.758288739174899	104.16783575103	0	0
ENSG00000111670	GNPTAB	protein_coding	0.5	3506	23	0.166426219206089	0.0212697153998102	0.00779328146462248	0.0187390016609256	0.0322636361012426	0.0545916560948027	2.5816063534553e-06	0.199059769301761	0.0588529475221383	5.49873734498905	0.0396247917544702	3.8252041239879e-08	0.172944772970444	0.159678009182184	0.0299098944977984	4.83268359239337	1.34704789254603e-06	9.84038671339961e-06	ENSG00000111670.10	GNPTAB	protein_coding	0.5	1717	2	0.0201648527410617	0.0325138937292617	-0.0128129955912323	0.107354082534752	0.0749721255284482	0.131131791410439	0.247810436733196	0.192732351548376	2.34424416382955	0.0614100125538974	0.0190656855737315	0.124884147356997	0.0155960502610842	0.111530126199799	8.90121039734195	7.59489727729605e-19	8.1955660968141e-19
ENSG00000111696	NT5DC3	protein_coding	0.5	4201	45	0.148780158552558	0.106059983231022	0.0359029976293489	0.0974197760425993	0.0584388407334148	0.154927715657807	1.96650529233407e-19	0.341313490482241	0.0602882439757939	9.69737902167415	0.116494898785171	3.09342883759978e-22	0.327116110801564	0.10243636305331	0.107004949945941	9.23128551566262	2.67403108840867e-20	4.67681889994838e-16	ENSG00000111696.7	NT5DC3	protein_coding	0.5	1981	29	0.225388005997965	0.148177621492448	0.288169202085507	0.244123084628224	0.430761805562923	9.51872948871011e-06	0.499219934788404	0.208700323962952	5.18629859545891	0.249220543290139	2.14514775518618e-07	0.751089020465402	0.564134716663677	1.12282227935333	80.4532701345156	0	0
ENSG00000111725	PRKAB1	protein_coding	0.5	3549	31	0.145145660308368	0.249731004461868	0.0541137466778371	0.234816825577647	0.0725233049039221	0.277909360108669	4.25245674322452e-49	0.51462042804798	0.0644534941567691	15.5458820121874	0.264834184964286	1.69670523965971e-54	0.504958755172231	0.0957297830469133	0.254983344425089	15.1916293654876	4.01806504946283e-52	6.83438746099247e-45	ENSG00000111725.6	PRKAB1	protein_coding	0.5	1494	86	0.0215669067548048	0.27885539252967	0.251963316378968	0.300872383237806	0.792285395327161	0.00684323032321691	0.396295486052007	0.0558686363837236	3.78654256451273	0.157050112265197	0.000152757939170438	0.615486986106158	0.378824230066043	0.757327402668893	55.2255498268149	0	0
ENSG00000111731	C2CD5	protein_coding	0.5	3011	20	0.198733459422246	0.0272681373196653	0.0182463226408055	0.0297589404390947	0.0299638140094779	0.0481971256206328	4.26625570010696e-06	0.19050567845369	0.07823226925098	5.27005456703907	0.0362924135231006	1.36383208026343e-07	0.198667802256878	0.118787420010434	0.039468895653578	5.47329484329163	4.41744225320589e-08	7.70637923160875e-06	ENSG00000111731.8	C2CD5	protein_coding	0.5	1585	29	0.0820411687275406	0.135457478670956	0.189451398441513	0.132463429098106	0.452185984177035	0.0177913137068232	0.298431535371921	0.248799578134918	2.99407841066171	0.0890613813044422	0.00275275190924863	0.523432969133168	0.273982073175564	1.4278586474371	43.4426019369878	0	0
ENSG00000111788	AC009533.1	unprocessed_pseudogene	0.5	4069	43	0.161085750414485	0.0913620049757099	0.0496986120301718	0.0919992503224671	0.0466625662272358	0.147262755500754	9.80282313726818e-18	0.323177534745537	0.0827047794773544	9.16301375080481	0.104443718964203	5.04677769359836e-20	0.328878568990482	0.085296715640843	0.108161113141227	9.25418032415972	2.15880387241607e-20	9.32164673965715e-16	ENSG00000111788.9	RP11-22B23.1	pseudogene	0.5	1494	27	0.0688104525250338	0.0519244057320484	0.0478928245737306	0.360285537856915	0.271679140456937	0.0123084139945121	0.358735155378048	0.150795766434314	3.45711849238184	0.128690911704113	0.000545984718384986	0.752680018187276	0.566527209778399	0.788694245880682	80.8458801294247	0	0
ENSG00000111817	DSE	protein_coding	0.5	3778	48	0.101768300214203	0.041049402443488	0.0225121877028084	0.0603729423275715	0.0733339852731051	0.134695271952778	8.04705602688939e-07	0.208658693408975	0.0499007705639933	5.76527584825562	0.0435384503351405	8.15243884536032e-09	0.258039019286978	0.14076837517479	0.0665841354745853	7.27083819645518	3.57263667884157e-13	7.89330010764455e-11	ENSG00000111817.12	DSE	protein_coding	0.5	1792	52	0.0573870262294219	0.162784151723464	0.157385796659851	0.182348436454411	0.473816873817851	0.0108346503753202	0.323190182240008	0.245196450988306	3.17781787076503	0.104451893896329	0.00148387931747466	0.468214365035453	0.219224691625552	0.78883845610223	37.4722806380846	4.39618477107009e-271	5.75435567595354e-271
ENSG00000111850	SMIM8	protein_coding	0.5	4111	34	0.156544342462569	0.090847063705019	0.0195465170530983	0.107011814483596	0.0616086047677168	0.124687585540462	8.04378747550063e-16	0.311765491324587	0.0507073644683563	8.78281856258061	0.0971977215808612	1.59428236569511e-18	0.34225829220711	0.116447858082509	0.117140738584528	9.72043106061046	2.46734740873704e-22	2.80369997694115e-18	ENSG00000111850.6	SMIM8	protein_coding	0.5	1653	65	0.106416060792046	0.0544138577996401	0.0733603866687772	0.4882098683491	0.514477717792434	0.037426241946678	0.337529986180161	0.0810568590520624	3.18382721070057	0.11392649157078	0.00145341742296004	0.0843075754562388	0.0071077672793094	0.131234257266894	5.98334397405552	2.33818925898496e-09	2.46528140600248e-09
ENSG00000111877	MCM9	protein_coding	0.5	3510	89	0.169022293191679	0.20102827033588	0.0345303249789833	0.203622071962014	0.0670765926384238	0.215867327246506	2.91146444700493e-37	0.459134223120997	0.0512897696482549	13.5251781104825	0.210804234840921	1.11074306149004e-41	0.458063415711516	0.0884047432136761	0.209822092813301	13.4484830183733	3.14253165152125e-41	9.982335918499e-35	ENSG00000111877.13	MCM9	protein_coding	0.5	1848	46	0.232048399912401	0.143586871510509	0.157468437678144	0.229521745974153	0.382367923730263	2.30796750648902e-08	0.566702378306299	0.203737212690215	6.29099747505261	0.321151585578016	3.15432466450339e-10	0.942929262445094	0.88911559397525	1.03681729577983	200.249898075211	0	0
ENSG00000111880	RNGTT	protein_coding	0.5	4187	32	0.156877042375086	0.0632237417273339	0.0281948917434208	0.0526778936516401	0.0573460179382086	0.108472373369458	8.37540547193061e-11	0.259267295029357	0.0573821659254447	7.22993790406738	0.0672195302718396	4.83214929998494e-13	0.247303943296502	0.138582745604336	0.0611592403699993	6.92966882824286	4.21826939069012e-12	1.17800960785608e-09	ENSG00000111880.11	RNGTT	protein_coding	0.5	1856	48	0.0106124919676565	0.119705580662208	0.125135691667953	0.145503040797482	0.459182874392366	0.0327137780473007	0.325867390588918	0.158091665127009	3.10852613954293	0.10618955624923	0.001880230127312	0.615684805676029	0.379067779940329	0.984249494670941	55.2541325527054	0	0
ENSG00000111886	GABRR2	protein_coding	0.5	3405	24	0.157970631234067	0.056692612807283	0.0179074649274145	0.0683512192674909	0.0423449633648863	0.0926142650188706	6.73232234001646e-10	0.249606481564085	0.0517710565777545	6.94367081327966	0.0623033956388021	3.82040165098682e-12	0.270058669641254	0.104802559570774	0.0729316850484037	7.54012417619065	4.69524149150335e-14	1.52711004695488e-10	ENSG00000111886.9	GABRR2	protein_coding	0.5	1523	6	0.0776390823953326	0.0150780442939963	0.0805141161398477	0.0535474527697984	0.135982424811256	0.0036833646723362	0.405065354530281	0.104946066436296	3.91633594623303	0.164077941440742	8.99049452380399e-05	0.928271951681948	0.861688816279413	0.764616521254026	176.512313166827	0	0
ENSG00000111906	HDDC2	protein_coding	0.5	2893	64	0.179322388061235	0.211591584011148	0.0538502355200573	0.210680750192515	0.0605047909872959	0.226239788417837	3.48129148396615e-41	0.47666695224374	0.0708523544530705	14.1748970200379	0.227211383361336	1.31035228929097e-45	0.473711058605917	0.0808882619437074	0.224402167045539	13.9672756590673	2.46891563525853e-44	2.68318016285481e-37	ENSG00000111906.13	HDDC2	protein_coding	0.5	1624	25	0.0634602248423879	0.0300762386205401	0.0372672300580233	0.138614754511452	0.294525384456171	0.0841813191399102	0.300656194691404	0.107510643100036	2.82051514173531	0.0903941474063154	0.00479466106591201	0.715327452853109	0.511693364805316	0.428110184621483	72.3914052570468	0	0
