ENSGID	GENE	CHR	STRAND	START	END	DESCRIPTION	GENE_BIOTYPE	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	bon	se	var
ENSG00000146250.6	PRSS35	6	+	83512538	83525704	protease, serine 35 [Source:HGNC Symbol;Acc:HGNC:21387]	protein_coding	0.5	2212	7	0.420059704853095	0.0183849043279807	0.0408582203467899	-0.004413595350627	0.101758012202678	0.119004571390434	0.121486469791934	0.223261429579615	0.151632610133305	2.50186851351323	0.0498456659379334	0.0123539797121777	0.181882389913047	0.24439669001432	0.0330812037604817	1.92257455218779	0.0545335024699663	0.368978584498979	0.000599870365344413	-0.00549849997196478	0.00669824070265361	-0.0924900574281037	0.19283465942351	0.847095415173759	0.999943974039278	-7.96242716007943	1	0.00311069267800084	0.0396797126027229
ENSG00000146276.11	GABRR1	6	-	89177501	89231278	gamma-aminobutyric acid type A receptor rho1 subunit [Source:HGNC Symbol;Acc:HGNC:4090]	protein_coding	0.5	2963	12	0.435682450763475	0.254063271906923	0.0502130656937285	0.211246994153259	0.119285062731787	0.272654912857428	1.48439190966415e-07	0.51840641420728	0.0575999782297742	6.23055926117521	0.26874521029125	4.64772971254574e-10	0.498514028463965	0.20376983077129	0.248516236575371	5.88156975147771	4.06393616259173e-09	7.75598449875045e-06	0.000950109380128984	-0.0121766603453344	0.0140768791055923	0.317628135256076	0.141891774882172	0.887170569041819	0.999943974039278	-7.96834372247751	1	0.00669694748410534	0.182955786501299
ENSG00000146281.5	PM20D2	6	+	89146050	89165565	peptidase M20 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21408]	protein_coding	0.5	2982	20	0.390530539011141	-0.0203515144549538	0.151271954430193	0.071776021108946	0.115076591975927	0.177441061667385	0.038664527797047	0.216431476425484	0.243920694398926	2.51326783121755	0.0468425839877149	0.011961848311241	0.309404599681273	0.275292807234104	0.0957312063039287	3.4561183430076	0.000548014662580856	0.0140978613793654	0.000684287279900804	-0.00834447935373787	0.00971305391353948	0.287810782426163	0.148576978191489	0.881892762048971	0.999943974039278	-7.97294281950002	1	0.00460600725977585	0.0875154035877751
ENSG00000146360.8	GPR6	6	+	109978256	109980718	G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:4515]	protein_coding	0.5	2559	6	0.371148843407636	0.205363620792351	0.0742843617480992	0.296159764187126	0.137022669292509	0.314052292887492	6.2407600879409e-07	0.498829634632588	0.0545154153827071	5.95398132463937	0.248831004387681	2.61696678904923e-09	0.576574609516269	0.138951677826038	0.332438280338838	6.85669096234784	7.04738558065906e-12	1.17475034195848e-07	-0.00124091962946567	-0.0158172207897709	0.0133353815308395	0.39885492446686	-0.166892878029041	0.867460331540671	0.999943974039278	-7.96799759649994	1	0.00743653174863422	0.227188136594181
ENSG00000146386.7	ABRACL	6	+	139028682	139043302	ABRA C-terminal like [Source:HGNC Symbol;Acc:HGNC:21230]	protein_coding	0.5	2733	37	0.296260056416175	0.109118965615957	0.0687585907080302	0.137697567724946	0.214634309705992	0.330963392006814	0.00188530496898348	0.357314527228414	0.101272337271806	4.08756437677821	0.127673671368465	4.35925730604889e-05	0.446772620938603	0.237931260466381	0.199605774820348	5.29093593273808	1.21691993060019e-07	6.32041776465264e-05	0.000534360787259819	-0.0107571165990223	0.0118258381735419	-0.821067946650897	0.0927737890035398	0.926086576010367	0.999943974039278	-7.96862794089105	1	0.00576052574832493	0.133892730616881
ENSG00000146411.5	SLC2A12	6	-	133988697	134052636	solute carrier family 2 member 12 [Source:HGNC Symbol;Acc:HGNC:18067]	protein_coding	0.5	2791	10	0.401072782443373	0.0527794285451536	0.0237042450339575	0.0787405313558199	0.0767438156817337	0.125212789848585	0.0148737644106814	0.300907674323048	0.120090475237964	3.41303431656975	0.0905454284665054	0.000642438518798447	0.384869931537851	0.204005757646104	0.14812486420195	4.3460536914959	1.38608654480209e-05	0.00466245703418118	0.0013401990981545	-0.00454646182919802	0.00722686002550702	0.109801738900522	0.446315306976305	0.655386668172929	0.999943974039278	-7.88078213098962	1	0.00300265068580025	0.0369180262500319
ENSG00000146433.8	TMEM181	6	+	158536436	158635428	transmembrane protein 181 [Source:HGNC Symbol;Acc:HGNC:20958]	protein_coding	0.5	4409	43	0.31753677097171	0.047884586748082	0.0753435927187759	0.0948041146081644	0.149157342303974	0.299298093518315	0.0449660807546178	0.27123641125929	0.109067815367455	3.04598545285795	0.0735691907928185	0.00231919055601886	0.369337287440344	0.130996120109226	0.136410031893791	3.99423765085831	6.49027404670526e-05	0.028956063177891	-0.00756627902097472	-0.016627981392257	0.00149542335030758	0.52218724938795	-1.63686944181253	0.101713651307936	0.941173219917623	-6.63501563036027	1	0.00462280251089782	0.0862475326118289
ENSG00000146463.11	ZMYM4	1	+	35268967	35422058	zinc finger MYM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:13055]	protein_coding	0.5	1440	11	0.440438557383237	0.0200700244907927	0.0903261318976605	0.0577881592423984	0.0801046282913917	0.0934434907302828	0.02735043159969	0.225067342090766	0.23686396072454	2.64298357891581	0.050655308475802	0.00821790207646633	0.333445105488524	0.198572357324308	0.111185638374253	3.63393120438909	0.000279135319824056	0.0468981432313812	0.00381832327102044	-0.00025479024300454	0.00789143678504542	0.231325642687252	1.83775520041111	0.0661511550849616	0.909119806304025	-6.25360006885283	1	0.00207692356109179	0.0162932918582114
ENSG00000146521.9	LINC01558	6	-	167784537	167796859	long intergenic non-protein coding RNA 1558 [Source:HGNC Symbol;Acc:HGNC:21235]	lincRNA	0.5	3782	5	0.452389315762603	-0.0103961503366083	0.0729734876855367	0.0655214135007413	0.103026379601401	0.131112606596774	0.168616777426368	0.21818517799244	0.124269190991166	2.42684178275357	0.0476047718955926	0.0152308964737848	0.320254342369988	0.287656402147431	0.102562843806834	3.7168332839909	0.000201735466251381	0.00590573006406364	0.000392388073365727	-0.00585090866644472	0.00663568481317618	0.0314311428930568	0.12320924705797	0.901945801932908	0.999943974039278	-7.97301523987098	1	0.00318465036096418	0.0415553443300383
ENSG00000146530.11	VWDE	7	-	12330885	12403941	von Willebrand factor D and EGF domains [Source:HGNC Symbol;Acc:HGNC:21897]	protein_coding	0.5	5025	17	0.439787835459512	-0.00412506380045061	0.0419983616602353	0.032517796906667	0.119694166268213	0.14680635352559	0.00275077374789269	0.314329002451651	0.208725275888893	3.65533249034893	0.0988027217822501	0.000256848873959032	0.252318198337808	0.241735792177343	0.0636644732124372	2.74376973725797	0.0060738125499523	0.152568092656578	-0.00607406301856012	-0.0135540347724467	0.00140590873532641	0.188462705840576	-1.59191845585316	0.111459177662617	0.947515762433276	-6.71506078794527	1	0.0038157131010298	0.0596622775686969
ENSG00000146540.14	C7orf50	7	-	996986	1138260	chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]	protein_coding	0.5	3212	8	0.360019891274399	-0.00460369039415474	0.0770587333215659	0.0347709496991452	0.0967833145534392	0.138533466922065	0.012754248954264	0.193288523181949	0.260370563007071	2.28160358755382	0.037360453193859	0.0225127547246591	0.251622899008924	0.185072658352804	0.0633140833056553	2.73392045167128	0.00625851624669753	0.308424788011131	-0.0070588157499285	-0.0128727828725879	-0.0012448486272691	0.00395104891092775	-2.38013042421155	0.0173396118899046	0.739187654866633	-5.14405595685248	1	0.00296553994001731	0.0354431199346468
ENSG00000146574.15	CCZ1B	7	-	6794134	6826770	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21717]	protein_coding	0.5	3176	48	0.244952472574188	0.0370902292198099	0.104762119354138	0.0733979512852329	0.120570562114793	0.383113852437226	0.0227102404979519	0.280892968980201	0.154580131674915	3.18600022838404	0.078900860022512	0.00144254483382198	0.349373629208153	0.188954822289454	0.122061932786076	3.91360541944251	9.09281761762266e-05	0.0188611964199684	0.00409109992870564	-0.00599995652930157	0.0141821563867129	0.107718839070035	0.794776347138842	0.426777119171674	0.999943974039278	-7.6546841395951	1	0.0051480241815225	0.10634851005621
ENSG00000146707.14	POMZP3	7	-	76609986	76627261	POM121 and ZP3 fusion [Source:HGNC Symbol;Acc:HGNC:9203]	protein_coding	0.5	2448	28	0.175260987523402	0.655531762161772	0.0817650408063706	0.65689607479729	0.103885924658357	0.745379527776957	3.35067281721178e-29	0.822360916540213	0.0570232067140237	12.8454205617191	0.676277477052858	9.1254650897885e-38	0.838145812620909	0.0724009578505501	0.702488403213965	12.7069828147741	5.40810726306039e-37	3.80013662211588e-26	0.0141761409363787	-0.0143080294913844	0.0426603113641417	0.767512176568448	0.975654223346812	0.329277769110069	0.984845449444204	-7.50216946881302	1	0.0145324584491736	0.860176718437807
ENSG00000146733.13	PSPH	7	-	56011051	56051604	phosphoserine phosphatase [Source:HGNC Symbol;Acc:HGNC:9577]	protein_coding	0.5	3151	23	0.346963818974733	0.0522668021903091	0.0934600113091545	0.0674441305858357	0.119268205626204	0.209290625326788	0.00333945995901159	0.308200242129548	0.194443931629896	3.61149097731412	0.0949873892487121	0.000304441677786805	0.313718867480102	0.167238171492096	0.0984195278129975	3.35426812018206	0.000795752162745674	0.110213402372599	-0.0054613579844169	-0.0149166430733241	0.00399392710449029	0.107523672113617	-1.13231562213253	0.257549994464524	0.978581961862533	-7.34012132945891	1	0.00482363458510969	0.0953155016106238
ENSG00000146833.15	TRIM4	7	-	99876958	99919600	tripartite motif containing 4 [Source:HGNC Symbol;Acc:HGNC:16275]	protein_coding	0.5	1276	18	0.337225842661057	0.23865360341369	0.237122373485897	0.313160637795506	0.236808004203293	0.284987782099379	8.89352958569334e-10	0.452588613367073	0.368922914006862	5.95604157788657	0.20483645294953	2.58420611619326e-09	0.564675218777099	0.323156254309777	0.318858102700965	7.51649270554295	5.62652188074075e-14	3.9986619507346e-11	-0.0067693623873713	-0.0185815455461784	0.00504282077143583	0.590136065716828	-1.12346377536947	0.261288487239374	0.978581961862533	-7.34450015814494	1	0.00602620769680352	0.147106575330964
ENSG00000146918.19	NCAPG2	7	-	158631311	158704829	non-SMC condensin II complex subunit G2 [Source:HGNC Symbol;Acc:HGNC:21904]	protein_coding	0.5	3284	20	0.357832530086349	0.0650426465813169	0.118745895157341	0.0926499983514642	0.186747661492703	0.203683180115378	3.565322282006e-05	0.342435003303064	0.293814629512934	4.30228863194138	0.11726173148717	1.69042904069729e-05	0.337855171999739	0.346545039923557	0.114146117246973	4.01316483346114	5.99100469020205e-05	0.00042562550503635	-0.0038242197690612	-0.0124281519443658	0.00477971240624343	0.154334467311704	-0.871339387826742	0.38360602955403	0.997002063797795	-7.59963689211609	1	0.00438922901891052	0.0786623070430489
ENSG00000147408.14	CSGALNACT1	8	-	19404161	19758029	chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24290]	protein_coding	0.5	4664	17	0.387929854363465	0.0368805580564739	0.116399673750412	0.119489044868366	0.0679579489021213	0.212391087944419	0.0116730148100301	0.273577752065619	0.208398789235729	3.17925078170381	0.0748447864252773	0.00147656281455708	0.424752682986001	0.183166084124359	0.180414841703806	4.81950121178149	1.43917578986557e-06	0.00105163435810789	-0.00047518881193889	-0.00755561535081839	0.00660523772694061	0.361368697850618	-0.131567392567478	0.89533118013113	0.999943974039278	-7.9633093717787	1	0.00361182304803337	0.0525340592745597
ENSG00000147592.8	LACTB2	8	-	70635318	70669174	lactamase beta 2 [Source:HGNC Symbol;Acc:HGNC:18512]	protein_coding	0.5	2568	24	0.32054444699353	-0.00698918718159209	0.138906758116403	0.0414429622846282	0.139117360416455	0.224608961816324	0.148172389467823	0.209653768618026	0.164883597698929	2.35350145169974	0.0439547026957408	0.0185975352534451	0.301798141956192	0.316989782844495	0.09108211848821	3.57522720942878	0.000349923868822914	0.00706032217264547	-0.000339597395166291	-0.00689523469774537	0.00621603990741279	0.305084456750962	-0.101552569112998	0.919115446003272	0.999943974039278	-7.9641883599398	1	0.0033440238748382	0.0447972950068248
ENSG00000147606.8	SLC26A7	8	+	91209494	91398152	solute carrier family 26 member 7 [Source:HGNC Symbol;Acc:HGNC:14467]	protein_coding	0.5	2030	27	0.341238107276058	0.0692510766584647	0.145563141282219	0.121380178906243	0.13506486314326	0.238147947222712	2.76932098973325e-05	0.405631190482881	0.194108753529494	4.86219865662484	0.16453666269256	1.1608902786175e-06	0.433617612333195	0.219143319614864	0.188024233725541	5.01816281932991	5.21679558770527e-07	0.000312861939206356	0.00154168630113407	-0.0085348042428596	0.0116181768451277	0.43841439643585	0.299935722790599	0.764237259944789	0.999943974039278	-7.93537538601924	1	0.00514060062658391	0.108213735065388
ENSG00000147650.11	LRP12	8	-	104489231	104589024	LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]	protein_coding	0.5	3523	37	0.285568210001183	0.0543757443014675	0.176862943865126	0.0185110789605167	0.203809461730784	0.300235409855785	0.000626949937996169	0.35025327974838	0.205810523671151	4.10595207864039	0.122677359974497	4.02652957584327e-05	0.311778754014367	0.247707466061459	0.0972059914547509	3.47071989637187	0.000519065145607705	0.0289572103698066	-0.0032705009115472	-0.012808888568793	0.00626788674569862	-0.436324461491481	-0.67217257298218	0.501501426601637	0.999943974039278	-7.74749855961893	1	0.00486603082192081	0.0955867458998468
ENSG00000147669.10	POLR2K	8	+	100150584	100154002	RNA polymerase II subunit K [Source:HGNC Symbol;Acc:HGNC:9198]	protein_coding	0.5	2042	52	0.237899340294815	0.0450201187730508	0.0559543009855982	0.0667799758108539	0.104473577842759	0.352653883579724	0.0121172308436974	0.296530037922464	0.167122180303832	3.37752716458238	0.0879300633902982	0.000731407284811512	0.250265143456275	0.183818108858456	0.0626326420291901	2.6721380409587	0.00753696366436988	0.337331751829657	7.58175729085109e-05	-0.00984469303536065	0.00999632818117767	0.0415201865846585	0.0149822601528555	0.988046864096354	0.999943974039278	-7.97145348164829	1	0.00506100564098746	0.10306764869888
ENSG00000147689.16	FAM83A	8	+	123178960	123210079	family with sequence similarity 83 member A [Source:HGNC Symbol;Acc:HGNC:28210]	protein_coding	0.5	2630	48	0.250834607652931	0.0392242464631604	0.201243201821597	0.160963799934622	0.177890096048786	0.442573893675067	0.000119878768969774	0.388865901054941	0.180994393401017	4.58952914713108	0.151216689003271	4.44246965343248e-06	0.439032302052544	0.22240885562245	0.192749362245556	5.00567481790644	5.56666647490952e-07	0.000330662629766442	0.00322519275667157	-0.010418666291885	0.0168690518052281	0.0359178695229647	0.463404166020574	0.643092609112238	0.999943974039278	-7.86156628157719	1	0.00696077238930576	0.193902665374458
ENSG00000147697.8	GSDMC	8	-	129748196	129786888	gasdermin C [Source:HGNC Symbol;Acc:HGNC:7151]	protein_coding	0.5	3328	24	0.329468389881318	0.0630379615879877	0.135854950131923	0.159543564140951	0.110148642526675	0.251480525428101	0.00192843865777313	0.324091122129053	0.204223103935714	3.78803504788852	0.105035055442869	0.000151843433543611	0.4622382882691	0.164056396196896	0.213664235141947	5.26158974232153	1.42815152059433e-07	0.00022322482313616	-0.00226846989643349	-0.0120878077337858	0.00755086794091884	0.353455595994878	-0.452889550396983	0.650645730375967	0.999943974039278	-7.86968333002265	1	0.00500938338533322	0.101090888073636
ENSG00000147813.15	NAPRT	8	-	143574785	143578649	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	protein_coding	0.5	3023	16	0.325823802406958	0.189217374672474	0.193782898953925	0.242815555441947	0.130966747856514	0.360388406317523	9.3150454125063e-08	0.46194770847322	0.238569537235356	5.8261216487685	0.213395685363659	5.67302707311459e-09	0.531606307732472	0.167891377839504	0.282605266420952	6.26026144429343	3.84332583871801e-10	1.92687811920072e-06	2.97925113427962e-05	-0.0143306888813597	0.0143902739040453	0.431216884139191	0.00406705079929334	0.996755116021724	0.999943974039278	-7.97659044832363	1	0.0073264131514538	0.218176676580568
ENSG00000147852.15	VLDLR	9	+	2621834	2660053	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	protein_coding	0.5	3747	25	0.340745234032966	0.0826137191358329	0.0500874702820282	0.0757729218154458	0.10081271125508	0.290795914721909	0.00101008399537922	0.365119267808	0.133586842891717	4.19772965529454	0.13331207972465	2.69604200733521e-05	0.325377145479979	0.208874351574478	0.105870286800699	3.59071168734177	0.000329776267343704	0.0442111260737072	0.000790456467334536	-0.00721117223137422	0.00879208516604329	-0.152119518877945	0.193660498062635	0.846448711614775	0.999943974039278	-7.95225363369279	1	0.00408188866072028	0.0669681079753029
ENSG00000147883.10	CDKN2B	9	-	22002903	22009363	cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]	protein_coding	0.5	2985	47	0.210750216627464	0.0232784670020771	0.0803363741599261	0.0460693270598455	0.137652536691435	0.40615719064151	0.188630993989421	0.209763941048532	0.135656039608441	2.32906876739038	0.044000910964212	0.0198554229563126	0.325736559263563	0.209634644358142	0.106104306040865	3.6105348741207	0.000305566210722529	0.0400445673589991	0.00739052234371151	-0.00471644307924044	0.0194974877666635	-0.640288575408242	1.19668904255483	0.231478176778588	0.978581961862533	-7.25250362463728	1	0.00617660914437064	0.152339693590152
ENSG00000147885.4	IFNA16	9	-	21216373	21217311	interferon alpha 16 [Source:HGNC Symbol;Acc:HGNC:5421]	protein_coding	0.5	2839	7	0.36825893603147	-0.0861410295567036	0.328472224912208	0.0607590247125837	0.157068000633616	0.174104912782961	0.0460558116281336	0.247639948256891	0.181751473278981	2.81117332192382	0.0613255439726756	0.00493611877920068	0.414717907562628	0.254122630559015	0.171990942853125	4.62998503135396	3.656921673777e-06	0.000502910266661883	0.00284540398854947	-0.0016135152222497	0.00730432319934864	0.00974596485693184	1.25099568591051	0.210988040974329	0.978581961862533	-7.18163506293678	1	0.00227391838921992	0.0204621315403972
ENSG00000147889.17	CDKN2A	9	-	21967753	21995301	cyclin dependent kinase inhibitor 2A [Source:HGNC Symbol;Acc:HGNC:1787]	protein_coding	0.5	3032	25	0.303415723638334	0.0622886781744526	0.0571226032483239	0.0966291753638863	0.121532281364938	0.259613878354386	0.0155446270328671	0.305276091668391	0.108432586623091	3.4375530573949	0.0931934921443276	0.000586995706654078	0.331453614139955	0.174477154930269	0.109861498326438	3.60502155828329	0.00031212701726421	0.0587708256557941	-0.000445748806497435	-0.00785342591012748	0.00696192829713261	0.335984054870359	-0.117964037294488	0.906100361775281	0.999943974039278	-7.96360213709949	1	0.00377881126789395	0.057342753861565
ENSG00000147894.14	C9orf72	9	-	27546545	27573866	chromosome 9 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:28337]	protein_coding	0.5	3310	40	0.268504173910173	0.220283182550572	0.0478332851279932	0.269386246636819	0.127156749817323	0.49232271709212	1.83448681001914e-07	0.514502620530981	0.0590737530947672	6.18338438477902	0.264712946533246	6.27416894648877e-10	0.554407106398554	0.123695018683358	0.307367239625217	6.46702172145918	9.99532865268933e-11	1.13757226647127e-06	-0.00573650320951766	-0.0196997127584731	0.00822670633943774	0.156926338004639	-0.805384871500507	0.420631636648432	0.999943974039278	-7.65018584788622	1	0.00712371536873026	0.205270717126445
ENSG00000147912.12	FBXO10	9	-	37510892	37576349	F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589]	protein_coding	0.5	3010	74	0.143386022086671	0.138380079483331	0.0857111435722673	0.121108594378881	0.259996527565407	0.655501803266319	0.000172453702022221	0.409264653962581	0.0836202240077278	4.73420341020523	0.167497556983111	2.19917092673637e-06	0.361625927885499	0.229169761324982	0.130773311719048	4.03271748879964	5.51355476945718e-05	0.00866951535641166	-0.00292303222276056	-0.0178231079635534	0.0119770435180323	-0.171439698118883	-0.384579923834431	0.700563198637129	0.999943974039278	-7.89424590002353	1	0.00760171972159424	0.230928654200253
ENSG00000148019.12	CEP78	9	+	78236062	78279690	centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]	protein_coding	0.5	2638	15	0.343958689582077	0.0643275563140376	0.0235661913063626	0.097443610875023	0.170969298167926	0.199073356097618	0.00222670395083362	0.347424153528755	0.123933039926493	3.98906717497557	0.120703542455172	6.63336364349539e-05	0.33219395580211	0.398079709299143	0.110352824271454	3.86567611372262	0.000110781874475129	0.000127945742741604	0.00162292992522466	-0.00605503181459563	0.00930089166504495	-0.149626348810881	0.414376680318876	0.67861405359986	0.999943974039278	-7.89172516253675	1	0.00391673854586052	0.0624673749450251
ENSG00000148082.9	SHC3	9	-	89005771	89178767	SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181]	protein_coding	0.5	3213	23	0.296621522146783	0.286121289793939	0.082590718418892	0.34530433786902	0.173523721913979	0.480606639434486	1.84424174078459e-09	0.563082847374418	0.0783444805955062	6.96173677122464	0.317062293007282	3.36103080243941e-12	0.610480053283865	0.188639941905462	0.372685895457471	7.75031400291659	9.16655939789005e-15	1.91044509860541e-10	0.00599164883298065	-0.0109256798596036	0.0229089775255649	-0.460336275859943	0.694314198363458	0.487513841772567	0.999943974039278	-7.7378834437953	1	0.00863096100704024	0.304052766875593
ENSG00000148158.16	SNX30	9	+	112750838	112881671	sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]	protein_coding	0.5	3094	3	0.468992910539252	0.0568196115445559	0.0263758913108301	0.0371589363435492	0.116064583021334	0.105248350565475	0.0103906726715318	0.316344461466102	0.107517224412077	3.57201634972664	0.100073818300278	0.000354243289938263	0.290471203063354	0.333103001163242	0.0843735198090721	3.36056980782424	0.000777818718729055	0.00606562510567599	-0.00231364076718536	-0.00646900139100723	0.0018417198566365	0.154461170248557	-1.0915124349184	0.275094177537908	0.978581961862533	-7.36860623428112	1	0.0021189650814906	0.0177830341236105
ENSG00000148290.9	SURF1	9	-	133351755	133356676	SURF1, cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:11474]	protein_coding	0.5	3266	87	0.175957365234328	0.342286993720559	0.0967961212809057	0.374849123136352	0.167550892908434	0.684741759434154	1.77752377756002e-12	0.622795693599424	0.0948760438624637	8.01862370811818	0.387874475965988	1.0693655040969e-15	0.669989411421037	0.127087512862336	0.448885811416307	8.54984099657963	1.2325819374309e-17	3.10305371187698e-12	0.00548951733067409	-0.0147458128171102	0.0257248474784584	-0.694956862727	0.53182083580849	0.594871077289833	0.999943974039278	-7.82898845926983	1	0.0103238409663424	0.427756865955615
ENSG00000148291.9	SURF2	9	+	133356552	133361169	surfeit 2 [Source:HGNC Symbol;Acc:HGNC:11475]	protein_coding	0.5	3253	2	0.528871620883864	0.00092874318203553	0.193266812541271	0.0560350063994634	0.0747944761701629	0.0976272489348307	0.00596158803518419	0.324008423783093	0.129291530702226	3.69449346442584	0.104981458682405	0.000220325560190483	0.34681395923562	0.249126156434668	0.120279922320686	3.91121122846843	9.18344110831681e-05	0.0133378990390466	-0.00101335464969521	-0.00567192469270612	0.00364521539331571	-0.10928841852565	-0.42643251784098	0.669809016472073	0.999943974039278	-7.88678272411618	1	0.00237585504980076	0.0229905323810995
ENSG00000148296.6	SURF6	9	-	133328774	133336398	surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478]	protein_coding	0.5	3248	17	0.415046478742474	0.0337144885153067	0.0328455746404568	0.0490748145184262	0.0851342176333613	0.122345021566029	0.202478881389524	0.208637643687079	0.122168833476243	2.32342955154871	0.0435296663632967	0.0201560881151179	0.286508006245133	0.219157405094542	0.0820868376425609	3.11118089807671	0.00186340748524194	0.110327635198758	-0.00154501385218994	-0.00590460220220544	0.00281457449782556	-0.0475936973058093	-0.694749709556408	0.487240842889219	0.999943974039278	-7.72719038824201	1	0.00222322602804753	0.0197586323331
ENSG00000148300.11	REXO4	9	-	133406059	133418096	REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]	protein_coding	0.5	3299	15	0.399399836332367	0.192082559498145	0.112350973435117	0.163451515980114	0.151970430024049	0.241361051112669	1.04357845641822e-05	0.436258603161752	0.163873235539384	5.19659132581093	0.190321568832643	2.0297590685475e-07	0.444897709892433	0.256030382822701	0.197933972267531	5.19292315980651	2.07017642354428e-07	8.54060088861999e-05	0.000176389242311633	-0.00322383108923213	0.00357660957385539	0.0764355298375469	0.101696618972553	0.919001107900204	0.999943974039278	-7.89950666495464	1	0.00173326500921332	0.0105731100225313
ENSG00000148344.10	PTGES	9	-	129738331	129753047	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	protein_coding	0.5	2697	50	0.17089607745565	0.348472620317455	0.0487528722475336	0.389606200380498	0.259418919643442	0.64617721909788	1.86260040589076e-11	0.610940127946629	0.0581581032594288	7.72348782350659	0.373247839935443	1.13188967161725e-14	0.630205409657187	0.230437077099377	0.397158858361183	8.18926754048385	2.62820723065395e-16	7.41571030152127e-12	0.000601684797793075	-0.0216158047618553	0.0228191743574414	-0.668664612321675	0.0530903436070788	0.957661809182784	0.999943974039278	-7.97664202089622	1	0.0113351595664873	0.523772585929192
ENSG00000148357.16	HMCN2	9	+	130265882	130434123	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]	protein_coding	0.5	3200	42	0.244261654833695	0.0484426699763352	0.116440752039913	0.108215353041309	0.23523021086225	0.430183739711863	9.62097383452267e-05	0.380534407799952	0.206981926739906	4.54003104426435	0.14480643551966	5.62459461671303e-06	0.432395534925696	0.311545432635544	0.186965898623679	5.28450730787652	1.26043517869431e-07	8.4745753123059e-06	-0.00454710927265783	-0.0148327928708514	0.00573857432553577	-0.483718468975021	-0.866649942355508	0.386170778864508	0.997002063797795	-7.58622285877223	1	0.00524732344540916	0.108554473009726
ENSG00000148468.16	FAM171A1	10	-	15211643	15371062	family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]	protein_coding	0.5	3719	55	0.274481681723252	0.219283666248021	0.223416390151304	0.26522124450928	0.148487671512426	0.448821061585096	4.29252906221814e-09	0.496470611720466	0.249154954513691	6.35965237817011	0.246483068302094	2.02210846179857e-10	0.565129460992651	0.197272349796946	0.319371307681844	6.9299779082531	4.20906345103764e-12	2.99120260520554e-08	-0.0153831864353862	-0.0310476228054384	0.000281249934666005	0.292931986884495	-1.92518740932333	0.0542562433409005	0.895486421671788	-6.12562603511173	1	0.00799171477860235	0.259484387642568
ENSG00000148600.14	CDHR1	10	+	84194635	84219621	cadherin related family member 1 [Source:HGNC Symbol;Acc:HGNC:14550]	protein_coding	0.5	3596	9	0.382068579016442	0.0353691221002013	0.0307955670340069	-0.00110224642553232	0.122033023220055	0.134346317912766	0.0224553798814498	0.269297794189793	0.165224169711594	3.05466178936069	0.072521301955488	0.00225314450410427	0.221305854222528	0.200736617989535	0.0489762811131629	2.33847652267011	0.0193625421743233	0.362198122214758	-0.00426226897976321	-0.00908607800941641	0.000561540049889987	0.275537206849215	-1.73217683729203	0.0832968579555786	0.909119806304025	-6.47469135832277	1	0.00246018577576463	0.0244263027587974
