ENSGID	GENE	CHR	STRAND	START	END	DESCRIPTION	GENE_BIOTYPE	MPP-001	MPP-003	MPP-004	MPP-006	MPP-008	MPP-009	MPP-012	MPP-013	MPP-015	MPP-016	MPP-018	MPP-020	MPP-021	MPP-024	MPP-025	MPP-027	MPP-029	MPP-030	MPP-031	MPP-033	MPP-034	MPP-036	MPP-037	MPP-038	MPP-039	MPP-040	MPP-041	MPP-042	MPP-043	MPP-047	MPP-048	MPP-049	MPP-050	MPP-051	MPP-054	MPP-055	MPP-057	MPP-058	MPP-060	MPP-061	MPP-062	MPP-064	MPP-065	MPP-067	MPP-069	MPP-071	MPP-073	MPP-075	MPP-076	MPP-079	MPP-080	MPP-082	MPP-084	MPP-085	MPP-088	MPP-090	MPP-092	MPP-093	MPP-094	MPP-095	MPP-096	MPP-097	MPP-098	MPP-099	MPP-101	MPP-102	MPP-104	MPP-105	MPP-107	MPP-108	MPP-110	MPP-112	MPP-113	MPP-114	MPP-116	MPP-119	MPP-120	MPP-121	MPP-122	MPP-123	MPP-125	MPP-126	MPP-128	MPP-129	MPP-130	MPP-131	MPP-132	MPP-134	MPP-135	MPP-136	MPP-137	MPP-138	MPP-139	MPP-141	MPP-142	MPP-143	MPP-145	MPP-146	MPP-147	MPP-148	MPP-151	MPP-153	MPP-154	MPP-155	MPP-156	MPP-157	MPP-158	MPP-159	MPP-160	MPP-162	MPP-163	MPP-165	MPP-166	MPP-169REP	MPP-170	MPP-171	MPP-172	MPP-173	MPP-174	MPP-177	MPP-178	MPP-180	MPP-182	MPP-183	MPP-184	MPP-185	MPP-188	MPP-189	MPP-190	MPP-192	MPP-193	MPP-194	MPP-196	MPP-197
ENSG00000204642.13	HLA-F	6	+	29722775	29738528	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]	protein_coding	118.942031	66.913766	114.244309	280.074019	69.756187	193.010129	95.235699	143.878266	76.444085	101.494526	105.435447	110.14175	86.645454	81.201163	83.991228	118.203658	104.894974	180.143362	130.855116	75.755268	66.948971	95.064764	128.68572	111.663345	75.983091	82.289447	80.237469	162.136709	134.279796	134.628703	98.713223	110.136049	98.932972	126.492693	140.544598	208.187156	136.689994	103.284097	42.808572	138.426936	106.05534	86.760714	110.807476	113.382265	83.150626	159.800262	126.460808	52.082716	160.550161	130.877554	88.010314	114.732526	128.303982	67.147531	136.774943	86.113666	76.670215	73.777473	119.260489	90.728094	69.595814	159.580166	92.883272	148.216011	94.824575	114.307326	170.211305	94.656996	129.168724	66.047818	53.944645	93.140493	69.573025	124.210738	98.269944	117.034595	89.974481	110.900887	57.682851	112.948067	84.746196	145.084758	95.772035	107.393871	183.703848	62.014378	62.514081	120.793684	42.550191	108.336752	88.28263	101.596086	71.797214	265.244936	83.471874	84.89457	78.478929	123.017885	100.169661	90.472598	77.491059	87.544614	96.485851	145.298096	96.943747	129.27085	121.017349	72.710244	173.773922	120.379602	52.962129	126.380408	90.459066	46.703685	86.558978	77.873456	124.988846	103.830934	107.053966	145.830436	128.379287	66.178365	92.260933	57.801737	53.037226	162.920855	67.279436	81.997749	92.537753	74.22878	92.158218	121.053848	128.061873	175.801131
ENSG00000204632.11	HLA-G	6	+	29826967	29831125	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	protein_coding	0.22122	0.166553	0.818127	2.698708	0.180106	1.381639	0.502841	0.658792	0.373171	3.166841	0.186825	1.497931	0.214079	0.228898	0.175446	1.043778	0.437681	0.929299	0.763368	0.200361	0.148069	0.22835	0.520973	0.156112	0.25319	0.471911	0.289862	0.791449	0.394647	2.120992	1.178888	2.01333	1.808234	0.46673	0.578944	2.703088	2.951213	0.251908	0.070428	0.504392	0.233703	0.228831	1.614867	0.240133	0.151926	1.088424	0.868964	0.129908	0.891066	1.157745	0.457078	1.737267	0.370768	0.223044	0.515702	0.4403	0.413082	0.225909	0.488713	0.366314	0.224947	1.716906	0.571095	0.512399	1.491262	0.356196	1.444324	0.521425	0.325289	0.174618	0.055051	0.558712	0.07551	0.636613	0.365429	0.415599	0.555814	0.523787	0.263272	0.974224	0.261155	1.357177	0.437546	0.628876	3.753508	0.794117	0.169582	0.486687	0.031666	1.088703	0.210285	0.797165	0.845597	4.383095	0.40857	1.408099	0.179306	0.932838	1.329027	0.715399	0.159875	0.341067	0.317202	0.680844	0.180665	0.277532	0.282386	0	1.683421	0.601317	0.148121	0.515515	0.313323	0	0.235841	0.215709	1.444164	0.374588	1.531633	0.43415	0.264539	1.185321	0.396685	0.258709	0.095914	1.942109	0.136842	0.122959	0.501079	0.522439	0.452766	3.106374	0.222703	0.750161
ENSG00000206341.7	HLA-H	6	+	29887752	29890482	major histocompatibility complex, class I, H (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4965]	unprocessed_pseudogene	74.462577	30.808965	38.171447	78.202183	19.661669	87.450258	50.824869	41.302012	51.966038	81.762116	60.930082	65.742618	59.58008	58.837058	49.396266	42.666056	32.656699	40.581662	49.259917	75.719632	62.894362	52.421562	96.109052	54.186255	33.810885	47.561045	18.654238	102.643456	72.419304	139.649682	49.825881	95.845299	66.522495	99.52137	44.692919	70.643828	147.45408	42.061818	26.411291	194.375283	31.461165	39.773529	95.218289	57.622393	43.523831	129.129785	46.49512	23.559758	106.334391	46.618673	27.925357	116.283671	46.78987	48.106829	114.687447	77.745551	28.501357	92.791946	134.097307	42.029166	43.738065	110.429288	38.330843	88.596501	70.924153	50.058863	82.127924	25.865166	172.167141	71.219214	23.251173	31.339804	29.918509	38.663811	56.501709	74.636408	45.44175	69.206047	36.599022	63.354675	56.07287	63.107989	37.726959	32.247069	85.828837	103.305549	54.30681	76.307459	17.939416	59.121295	87.397427	71.043885	94.929173	84.431146	54.80894	62.806667	51.610897	50.874485	81.902661	33.141379	38.619564	70.550976	88.957605	72.028131	74.269644	38.485104	45.476757	59.743768	128.026651	94.176644	53.235776	140.02057	33.563904	16.940509	49.230462	51.703149	58.213909	28.33095	34.91401	84.551475	96.702557	71.514073	40.437585	34.853698	17.929118	50.658604	49.989869	37.872876	17.701471	40.491744	96.82923	49.476116	76.260873	50.714838
ENSG00000204622.11	HLA-J	6	+	30005971	30009956	major histocompatibility complex, class I, J (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4967]	transcribed_unprocessed_pseudogene	2.093624	6.806725	1.308134	11.053482	2.273486	2.351782	3.10487	1.427459	1.850883	0.74101	2.350846	1.695132	2.127273	7.806064	2.62946	3.649688	7.006139	6.612263	2.232542	2.154113	0.863249	0.917217	3.977969	2.83918	1.433928	3.996101	1.239747	11.578452	0.82029	2.636362	2.970638	10.183301	1.082458	3.181827	1.355834	7.21288	4.773634	3.079095	0.775265	1.948739	7.900778	2.87954	0.951414	0.868046	1.304326	8.653653	0.391995	3.896327	1.585437	2.206174	5.749916	1.295824	2.108918	4.549269	7.61844	5.407999	1.275502	5.126639	1.086607	0.631213	3.984014	1.206851	2.175687	1.69375	1.075491	1.755585	3.551155	3.800581	2.986767	2.564431	3.553955	1.301052	1.059633	0.937238	2.222526	1.285294	1.023103	2.441207	2.504082	7.490807	1.329856	5.199138	1.740745	4.211899	3.397651	2.404373	2.263533	6.750511	1.430343	5.175839	1.250578	0.875183	2.550611	3.999885	1.337935	0.40686	1.264995	2.634509	4.022509	0.903113	2.429388	2.487069	9.696179	0.811832	0.678916	3.030653	2.070936	2.74271	3.091979	2.419868	6.212216	2.661237	0.630477	1.956022	1.844822	1.948235	3.048633	2.783637	3.50224	2.707986	1.306667	4.167599	5.480186	3.417292	1.616254	2.090722	2.309503	0.702358	1.638857	7.416751	3.391931	3.175227	2.465591	10.246583
ENSG00000230795.3	HLA-K	6	+	29926459	29929232	major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4969]	unprocessed_pseudogene	2.440074	3.796687	2.315933	6.864275	4.016266	2.635441	3.553117	3.624974	3.901778	8.591914	4.225168	8.055344	3.139473	3.571548	2.814506	2.82112	3.223967	3.241022	4.645488	3.00819	4.032724	1.101083	4.612422	3.473382	2.860524	2.709595	1.5136	2.181842	1.281068	6.859977	3.921936	8.527099	2.093485	1.543111	2.490377	4.853438	8.226102	5.458254	1.84778	5.877703	3.625665	3.756451	6.613799	2.573005	2.487938	2.069079	2.012794	3.623911	2.271886	2.919041	4.294181	6.746162	0.819936	3.164358	3.474843	2.330062	2.450057	4.534826	3.697235	1.259737	4.832402	3.497413	1.417967	4.712716	5.861659	2.375935	1.767821	2.399981	5.559474	1.175793	1.24798	4.286624	1.907746	2.397243	1.741508	2.654355	2.380265	3.188469	3.294873	7.027378	2.57369	2.592922	1.646511	2.386562	2.849092	6.940381	3.797602	2.913781	2.809079	2.832107	4.18662	5.290496	4.193477	3.961766	2.508256	4.044827	3.351768	3.865526	7.707818	2.464118	2.085786	2.300671	5.58739	2.360856	1.725127	4.38252	2.709868	5.905279	4.385907	2.549217	1.293498	7.461735	1.716767	1.657487	3.393971	2.830644	2.104129	3.105199	1.812607	2.546329	2.569758	5.965042	1.750643	4.636407	3.632143	4.245931	1.631544	1.073933	1.898767	2.998114	2.690466	4.899518	1.984273	3.367148
ENSG00000243753.5	HLA-L	6	+	30259584	30293014	major histocompatibility complex, class I, L (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4970]	transcribed_unprocessed_pseudogene	0.126843	0.117036	0.168828	0.503289	0.164278	0.152582	0	0.237254	0.252775	1.071166	0.068857	1.356247	0.378952	0.021817	0.054626	0.102345	0.501239	0.110755	0.095551	0.044619	0.052797	0.02988	0.19056	0.089117	0.068146	0.333801	0.154481	0.713365	0.078113	2.385324	0.060187	0.329876	0.952187	0.062638	0.169511	0.192566	1.464242	0.1527	0.025073	0.146368	0.046871	0	0.202197	0.076874	0	0.257442	0	0.119729	0.414755	0.094431	0.109251	0.406155	0.046793	0.148287	0.264751	0.402028	0.09562	0	0.128458	0.128133	0.038582	0.078124	0.296323	0.281574	0	0	0.024301	0.107111	0.183215	0.090611	0.036459	0.286736	0.032503	0.015039	0.580877	0.055295	0.336471	0.388301	0.147046	2.967138	0.271427	0	0.05708	0	0.205797	0.551294	0	0.064477	0.214803	0.077983	0.07223	0.025353	0	0.009958	0.102416	0.100605	0.067961	0.12409	0	0.166463	0.034582	0.371289	0.116532	0.223002	0.155982	0	0.086195	0.013633	0.268509	0.160834	0.329523	0.062917	0.040501	0.03982	0	0.069771	0.102865	0.079063	0.295046	0.157613	0	0.039995	0.05733	0.022512	0.067507	0.309037	0.131301	0.020922	0.028851	0.062164	0.050998	0.081735	0.222082	0.702161
ENSG00000224372.1	HLA-N	6	+	30351416	30351550	major histocompatibility complex, class I, N (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19406]	unprocessed_pseudogene	0.149484	0	0	0	0	0	0	0	0	0.135378	0	0	0	0	0	0	0	0	0	0.10122	0.238355	0	0	0.133483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094689	0.126988
ENSG00000261548.1	HLA-P	6	+	29800415	29802425	major histocompatibility complex, class I, P (pseudogene) [Source:HGNC Symbol;Acc:HGNC:21196]	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225851.1	HLA-S	6	-	31382074	31382288	major histocompatibility complex, class I, S (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19395]	unprocessed_pseudogene	0.068537	0	0	0	0.248632	0.061929	0	0.868847	0	0.826143	0.19611	0.150195	0.080696	0.769414	0.65326	0.11202	0	0.20536	0.0529	0.10474	0	0.064385	0.218343	0.501005	0.172218	0.058589	0	0.283381	0.153387	0.050429	0.257148	0.194409	0.334635	0.432896	0.420372	0.680363	1.036349	0.341709	0.056199	0.22952	0.030825	0.16197	0.150444	0	0.22876	0.736719	0	0	0.57983	0.666033	0.695986	0.690518	0.04724	0	0.330726	0.385312	0	0	0	0	0	0.152534	0.242734	0.215686	0	0.125281	0.721658	0.445019	0.434326	0.310086	0.159798	0.592176	0.255879	0.166373	0.309621	0.467206	0.208699	0.05005	0.193399	0	0.169469	0.80025	0.554206	0.211201	0.100768	0.34407	0.069456	0.187384	0	0.308621	0.531571	0.293154	0.169327	0.38934	0.343314	0.03686	0.025344	0.365374	0.365179	0.247123	0.247059	0	0.119596	0.04974	0.13344	0	0.088698	0.256243	0.208422	0.320556	0.15897	0	0.284611	0.0896	0.279887	0.435249	0.291117	0.089103	0.235843	0.371051	0.314135	0.393516	0	0	0.111108	0	0.185082	0.443871	0.233653	0.281512	0.259035	0.030844	0.440789	0.763862
ENSG00000231130.1	HLA-T	6	+	29896654	29897786	major histocompatibility complex, class I, T (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23478]	unprocessed_pseudogene	0	0.222501	0	0	0	0	0.196287	0.08917	0.004848	0.002355	0	0	0	0.05091	0	0	0.012002	0.010158	0	0.035532	0.061023	0	0.055218	0	0.092402	0.003356	0	0	0	0.145947	0	0.026805	0.055071	0	0	0.01101	0	0.078516	0.007943	0.047835	0	0.156468	0	0.034366	0	0.046406	0.075346	0	0.012078	0	0	0	0.00591	0	0.008625	0.063843	0	0.08398	0.01098	0	0	0.006736	0	0	0	0	0.010014	0	0.115929	0.038871	0	0	0	0	0.095598	0	0.01404	0	0.03363	0	0.265318	0.015353	0	0	0.028871	0.048546	0.170077	0.038118	0	0	0	0	0.03212	0	0.067824	0	0	0.043995	0	0.152685	0	0.188232	0	0.049709	0.038898	0	0	0	0.013594	0	0	0.199674	0	0	0	0.020136	0.006186	0.071069	0	0	0	0.033902	0.010922	0	0.010041	0.063221	0.064944	0	0	0	0.065778	0.021003	0	0.098868
ENSG00000228078.1	HLA-U	6	+	29934101	29934286	major histocompatibility complex, class I, U (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23477]	unprocessed_pseudogene	13.320236	13.439052	20.813122	23.858932	16.031736	16.271586	16.852027	30.028423	8.152818	73.139553	10.607322	85.747966	11.924118	10.260055	9.635565	22.212492	16.711071	23.925331	28.118904	6.782895	17.181144	9.140223	17.614035	19.935936	9.634591	11.511209	24.019513	24.832426	8.595833	72.251777	6.340973	10.070213	69.903137	13.885577	30.312855	29.79353	81.467627	12.485654	8.288208	30.922982	25.525664	13.758292	79.25053	11.350829	21.356275	20.284475	19.658832	11.558545	17.749074	23.412626	25.498837	69.404962	13.896406	10.652318	22.388485	11.308008	15.488385	15.598648	20.13074	14.68769	11.333165	5.714183	12.342577	10.649789	45.078808	13.326292	15.860723	13.34335	16.6079	5.073191	7.862478	16.928079	4.740724	19.73423	18.047741	25.729463	8.170516	10.370055	12.33209	67.329119	12.251459	29.820833	8.362509	11.424188	21.756328	9.711638	4.872347	17.426244	9.175119	15.767683	14.646174	36.751537	38.129071	31.57685	13.607491	59.469599	17.563819	22.871284	12.677424	15.352283	7.202859	16.192867	22.221125	21.001038	2.137879	15.418345	16.233784	13.730357	19.687069	29.83053	7.45838	31.818934	8.906223	4.74118	12.617236	7.95824	9.507105	18.79936	25.286916	13.310907	2.137732	7.730907	20.873003	13.027149	10.959638	30.580528	7.402201	2.035839	5.989163	15.698006	8.180204	32.108486	9.249414	28.74888
ENSG00000181126.13	HLA-V	6	+	29790954	29797811	major histocompatibility complex, class I, V (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23482]	transcribed_unprocessed_pseudogene	0.33054	0	0	0	0.062933	0.227063	0.056324	0	0	0	0	0	0.013488	0	0.127933	0.031256	0.027511	0.037022	0.102246	0.077414	0.094889	0.065944	0	0	0.041326	0.021633	0	0	0.131308	0.091782	0.347904	0.105282	0.03552	0	0.268297	0.032902	0	0.074054	0.111024	0.576998	0.071912	0.008398	0	0	0	0.046984	0.285956	0.065836	0.335791	0.140925	0.030492	0.1699	0.041946	0.081816	0.177459	0	0	0.11199	0	0.161552	0	0	0	0.06998	0.100717	0	0.666729	0.058657	0.3365	0.03779	0.129238	0.02813	0	0	0	0.098016	0.072986	0.207993	0.045093	0.167055	0.193905	0.261481	0.232331	0.038325	0.039539	0.104946	0.159647	0.00585	0.0472	0.058948	0	0.028228	0.051775	0	0	0.083983	0.244137	0.036095	0.164734	0	0	0.061525	0.298664	0.085426	0	0	0.300982	0	0.056398	0.236214	0	0.035938	0.004816	0.060411	0.078664	0	0	0.101508	0.04013	0.13202	0.052164	0.215003	0.242478	0	0	0.012322	0.01124	0	0	0.042291	0.049821	0.09082	0	0.134387
ENSG00000235290.1	HLA-W	6	+	29956596	29958570	major histocompatibility complex, class I, W (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23425]	unprocessed_pseudogene	0.663568	0.120522	0.186354	0.796274	0.201638	0.446587	0.131672	0.19872	0.306465	0.313101	0.291375	0.053669	0.136257	0.209237	0.329087	0.200527	0.187419	0.036783	0.01561	0.511205	0.112736	0.323262	0.18924	0.293759	0.224001	0.314037	0.064437	0.240741	0.124609	0.21317	0.169489	0.113588	0.180117	0.18649	0.08304	0.11874	0.17284	0.350674	0.08557	0.405288	0.46266	0.160653	0.434884	0.180213	0.199203	0.689915	0.103535	0.155364	0.476111	0.399776	0.163863	0.510241	0.123056	0.177198	0.379018	0.308281	0.014871	0.306154	0.073361	0.276185	0.236726	0.811248	0.158469	0.458066	0.336136	0.159886	0.208923	0	0.553014	0.116045	0.166785	0.314546	0.107139	0.377732	0.239532	0.104826	0.117951	0.343445	0.066406	0.077536	0.159204	0.197921	0.048361	0.094584	0.665284	0.055542	0.115665	0.202684	0.367523	0.243992	0.425502	0.071705	0.48393	0.096881	0.2951	0.384685	0.098819	0.192906	0.32687	0.038924	0.359837	0.473055	0.324679	0.377847	0.264394	0.150465	0.53547	0.063896	0.739466	0.115906	0.294316	0.636761	0.161732	0.028049	0.124495	0.319041	0.250244	0.118935	0.157495	0.360747	0.312751	0.273175	0.057852	0.329568	0.108724	0.227342	0.162006	0.310545	0.093695	0.044538	0.257442	0.214429	0.195619	0.002851
ENSG00000235301.1	HLA-Z	6	+	32896416	32896490	major histocompatibility complex, class I, Z (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19394]	unprocessed_pseudogene	0.2314	0	0	0	0	0	0	0	0.094184	0	0.279496	0	0.052856	0	0	0	0	0	0.201704	0.250512	0	0.091	0	0	0	0	0.086208	0.248672	0.059192	0	0.23556	0	0	0	0	0	0	0	0.661896	0	0	0	0	0.236695	0	0.287864	0	0	0.099888	0	0	0.515064	0	0	0	0	0.133376	0	0	0	0	0	0.259896	0.434928	0.391968	0.373096	0	0.257176	0.302232	0	0	0	0	0	0	0	0	0.300632	0.239328	0	0	0	0	0	0.23112	0.61168	0	0.264832	0	0.281408	0	0	0	0	0.326872	0.27456	0	0	0	0	0.035592	0	0.349328	0	0	0	0	0	0	0	0	0	0	0	0	0.207112	0	0	0	0	0.258424	0	0.033464	0.1108	0	0	0	0	0	0	0	0.267008	0	0.25788
ENSG00000204520.12	MICA	6	+	31399784	31415315	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]	protein_coding	7.701684	7.882611	10.955183	11.596102	9.089147	12.306806	10.077895	9.559774	10.326662	12.500963	10.636253	6.0988	8.814466	8.359512	9.029989	7.335792	6.858035	12.435787	9.879195	9.553249	7.889119	5.823347	10.652404	8.489098	12.139955	5.820287	7.081335	7.821319	5.856921	10.597727	7.662535	5.286998	6.882524	12.180977	8.815308	9.775062	11.300108	7.898144	8.305324	9.345428	8.052975	10.608775	10.60503	14.957255	7.739053	7.103322	9.267581	6.992769	7.96348	7.992665	6.177549	7.312637	9.632693	7.169413	8.877714	12.800127	9.342256	11.393126	8.927178	8.238247	8.09668	10.000483	5.114594	10.213054	7.951567	11.502449	12.885008	7.995818	7.332393	10.339598	7.053895	8.472536	7.483187	12.225013	7.665714	5.53928	8.07764	11.24972	7.057799	6.161263	8.246355	7.947236	7.312886	6.16212	8.519289	8.349524	7.141615	10.013538	7.389553	8.984733	6.035383	7.263275	15.337519	9.533212	10.298489	9.231943	7.744972	9.699936	5.584867	8.486713	7.774509	6.265205	7.558674	13.152637	9.705375	8.881583	4.868499	9.359582	7.857545	10.282117	7.161712	13.063912	9.112018	6.917024	5.435177	8.565674	8.168561	9.657079	9.815946	11.093534	10.653366	9.383011	6.85939	5.785742	11.084629	6.85498	6.406999	7.464068	3.336444	6.666755	5.865183	6.666927	8.722788	8.79463
ENSG00000204516.9	MICB	6	+	31494881	31511124	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:HGNC:7091]	protein_coding	2.550953	1.372269	2.433595	5.795325	1.731309	2.34233	2.394689	2.612268	1.762563	0	2.255565	1.13407	1.050133	0.015824	1.758049	3.834438	1.368627	1.914738	2.302908	2.048461	2.368645	2.272985	2.052847	2.337435	1.929077	1.908661	1.508869	1.851919	2.078141	3.263809	1.579249	1.099881	3.61821	0.130814	2.938903	3.876785	2.42632	2.276344	0.028036	2.26254	1.941925	0.142233	3.027116	3.216511	2.509062	4.837989	2.069325	1.889819	5.405012	4.475096	0.09965	2.855199	0.956107	0	0.117036	1.792327	2.06947	2.782869	1.578777	1.530876	1.134456	0.204327	1.899054	2.4487	2.673903	1.425809	2.227446	0	2.33821	0.777109	1.898451	4.362648	1.324703	3.464472	4.101431	2.764729	3.224392	3.928942	1.979337	1.46566	1.776394	1.824296	1.076552	1.713171	4.771203	0	1.873728	2.40264	1.32838	1.682854	1.658294	0.110445	0.127788	0	3.183867	2.236321	3.207861	2.342678	2.220646	1.848513	0.191517	2.399536	2.135633	3.192477	2.933182	2.173911	2.585024	0.685474	4.277174	2.182049	1.210712	3.232573	0	0.610794	0.071052	2.465328	1.844519	3.355128	3.376869	3.392323	0	2.255559	0	2.72647	1.300155	4.665556	0	0.844469	0	1.96677	0	3.143795	0	6.9948
ENSG00000226577.1	MICC	6	+	30414715	30419319	MHC class I polypeptide-related sequence C (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7092]	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229390.1	MICD	6	-	29970801	29972464	MHC class I polypeptide-related sequence D (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7093]	unprocessed_pseudogene	0.059225	0.050782	0.153529	0.049889	0.079117	0	0.068729	0.058334	0.021284	0.179227	0	0.044277	0.005541	0.019779	0.028616	0.052152	0	0	0	0.065264	0.042252	0.001599	0.011387	0	0.12859	0.051294	0.029455	0.00775	0.101427	0.035395	0.061227	0.0379	0.033772	0	0.038806	0.009717	0.067591	0.007956	0.034518	0.079158	0.013397	0.028282	0.117075	0	0	0.010214	0	0.088284	0	0.018428	0	0.057018	0.021729	0.012688	0	0.021606	0.056977	0.177981	0	0.013614	0.042834	0.007892	0.050093	0.012645	0.054656	0.0458	0.027074	0.010364	0.106863	0.012633	0	0.034489	0.027684	0.013671	0.055801	0.012021	0.077343	0.164738	0.02908	0.079745	0.020747	0.031187	0.018556	0.012094	0.142967	0.192606	0.05031	0.147341	0	0.059813	0.0221	0	0.013311	0.003858	0.05384	0.093248	0	0.029325	0.046962	0.065959	0.137361	0.016078	0.3266	0.007875	0.057021	0	0	0	0.040157	0.030449	0.04799	0.013661	0	0.038756	0	0.201498	0.095293	0.062044	0.007146	0.062831	0.053746	0.240622	0.00735	0.025518	0.018633	0.034862	0.007167	0.047216	0	0	0.032834	0.006594	0	0.052853
ENSG00000273340.1	MICE	6	-	29741731	29748969	MHC class I polypeptide-related sequence E (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7094]	transcribed_unprocessed_pseudogene	0.280987	0.314594	0.94216	0.173208	0.382304	0.178282	0.685366	0.580616	0.576731	0.231472	0.466502	0.406646	0.394433	0.659488	0.738576	0.239673	0.460665	0.400438	0.226999	0.316834	0.182643	0.100286	0.28664	0.304827	0.410239	0.320419	0.326253	0.661597	0.16653	1.086264	0.327946	0.35752	0.146947	0.022641	0.594842	0.291396	0.225528	0.523453	0.330702	0.634207	0.683366	0.373791	0.388003	0.380133	0.077894	0.243562	0.012505	0.314732	0.472617	0.701617	0.185173	0.438662	0.692419	0.384843	0.286639	0.311733	0.212315	0.498008	0.167795	0.323174	0.371051	0.206401	0.844665	0.649525	0.613341	0.605318	0.34072	0.365894	0.459306	0.2835	0.18073	0.600584	0.279346	0.359796	0.669889	0.175817	0.360208	0.359648	0.432812	0.435531	0.480036	0.446731	0.151186	0.50932	1.174072	0.358425	0.370789	0.501947	0.40541	0.838707	0.220065	0.127542	0.698434	0.171128	0.348862	0.412814	0.265096	0.380017	0.235894	0.676444	0.41845	0.235302	0.265288	0.682863	0.488191	0.399645	0.192767	0.102417	0.995164	0.426247	0.380312	0.726311	0.200329	0.337682	0.345884	0.321017	0.514545	0.409952	0.390893	0.559732	0.524742	0.228215	0.216443	0.389553	0.355008	0.336323	0.367106	0.206367	0.317321	0.455026	0.385685	0.265438	0.228941	0.584655
ENSG00000204264.8	PSMB8	6	-	32840717	32844703	proteasome subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	protein_coding	143.164015	98.638732	148.456946	368.704659	97.857722	292.816681	115.072195	182.814555	113.949259	136.860155	147.406685	170.003764	94.678017	100.19809	94.857164	157.464209	119.173119	195.126276	201.320094	108.76436	116.39225	112.72093	149.032622	144.761345	91.857489	130.430136	132.425033	180.993796	139.031953	160.715044	114.056121	126.799576	145.099377	148.108998	157.000068	285.197037	161.641928	117.582713	77.834451	198.550982	121.640476	119.334969	168.75491	169.485188	148.755672	197.987829	152.768765	97.489877	187.717036	156.494714	136.85056	169.760263	130.474673	133.182137	186.403914	140.711419	139.381519	105.799457	176.871324	123.610724	104.263009	244.81932	113.763825	165.213233	141.327941	131.46545	207.964065	133.307026	157.595053	89.977393	93.128462	114.445498	120.042368	195.524286	116.145566	155.814337	136.01596	157.716008	109.999896	131.340376	101.433653	159.399754	137.395741	127.433063	197.434491	110.192301	105.619737	126.786339	94.404665	124.918525	153.202757	161.185532	92.141354	316.707895	154.21427	149.294373	150.571892	184.905234	125.314559	144.480773	113.054948	99.37757	132.336189	166.741898	158.216755	172.671251	164.980056	104.363499	203.424147	189.577402	98.585768	163.601513	148.076208	70.225928	128.556224	117.450784	175.368484	117.264055	179.808874	155.234279	185.48977	103.470144	111.90875	85.586182	86.75	212.540085	100.324589	143.698908	135.014127	131.109157	184.444045	168.758628	132.536434	314.21479
