gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est	gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	LCLvsGTEx7Lung.R	LCLvsGTEx7Lung.R-squared	LCLvsGTEx7Lung.beta	LCLvsGTEx7Lung.tstat	LCLvsGTEx7Lung.pval	LCLvsGTEx7Lung.qval
ENSG00000102882	MAPK3	protein_coding	0.5	1369	20	0.137227634819924	0.115751875428132	0.0444948618504764	0.133602738625041	0.0535574994873993	0.154055466354455	1.21616957822579e-23	0.36469138773038	0.096968210510414	10.5058820527178	0.13299980828471	8.11604825690742e-26	0.36949054248063	0.0853585158744247	0.13652326098263	10.513737422106	7.46742671179698e-26	1.04338643555539e-20	ENSG00000102882.7	MAPK3	protein_coding	0.5	508	7	0.0218098016787251	0.034955844894072	0.0248105889016175	0.0482633064777876	0.0655527913562266	0.00170384662407152	0.218606777094102	0.0970646080255628	3.99222167260382	0.0477889229914706	6.54571395170352e-05	0.900814210396017	0.811466241651399	0.392149394739363	146.713167432121	0	0
ENSG00000102910	LONP2	protein_coding	0.5	2015	26	0.111457579831115	0.133472735601106	0.0324627599967489	0.133294460404257	0.0830288599834874	0.184129038926943	7.44532836102309e-24	0.375961770519878	0.0560389457240911	10.774832471269	0.141347252892441	4.52605292876308e-27	0.376370935730628	0.120306191733971	0.141655081262748	10.8462811684574	2.07705164226697e-27	3.24882413242525e-23	ENSG00000102910.9	LONP2	protein_coding	0.5	1042	57	0.286874913312259	0.0944409342903801	0.308919795393504	0.101247924741441	0.405557558837791	9.76143352565451e-27	0.557778724906963	0.110528063636342	11.4700869584011	0.311117105958837	1.86471807496162e-30	0.86386994929404	0.746271289293287	1.35274452676059	121.280781782698	0	0
ENSG00000103037	SETD6	protein_coding	0.5	3917	71	0.104239013056006	0.0241135574032573	0.0216683424159779	0.0396587425914208	0.0343204675593114	0.171433182686217	7.08593455279761e-06	0.191341351491079	0.0610880521428184	5.2827169245222	0.0366115127904328	1.27281984547421e-07	0.222723366338196	0.0639893985183765	0.0496056979130183	6.11594044286622	9.59891724711376e-10	4.80593351316962e-06	ENSG00000103037.7	SETD6	protein_coding	0.5	1532	13	0.0224752559659554	0.0322566231046583	0.0303443341845614	0.0406587834126214	0.0943150576079801	0.00041849223125658	0.221714578227308	0.144566196260525	4.09256603074055	0.049157354198513	4.26625702903571e-05	0.0691422986137976	0.00478065745759956	0.0418122395932552	4.90131750296883	9.82047367040845e-07	1.07328273533367e-06
ENSG00000103051	COG4	protein_coding	0.5	2269	8	0.180861945389825	0.00849322268042196	0.0038349153040276	0.00518615457645198	0.0195891276864091	0.0214184793632233	0.0449221875753435	0.115751400869963	0.0182608515824633	3.15910737365845	0.0133983868033588	0.00158253173984615	0.126142069663561	0.116227153370395	0.0159118217390068	3.44833312545047	0.000564057893140399	0.0203462057926772	ENSG00000103051.14	COG4	protein_coding	0.5	747	17	0.0505235600869975	0.0333411652596259	0.0407956779749509	0.05890790158722	0.136671738230777	2.7241889521613e-05	0.26644787021745	0.107142991994636	4.93124062689338	0.0709944675434153	8.17090077274114e-07	0.0572353844485706	0.00327588923297568	0.162527272216665	4.05420355003179	5.10699172965463e-05	5.48241064007285e-05
ENSG00000103064	SLC7A6	protein_coding	0.5	1926	13	0.148286602988612	0.0183072850110339	0.0170370393016196	0.0177091393315393	0.0298706024513038	0.0465317505245458	0.000541054078370362	0.15832859010519	0.0552645129791522	4.34838105826276	0.0250679424446971	1.37146163559371e-05	0.167748771965526	0.111254082930089	0.0281396504959421	4.60885900871401	4.04884768644933e-06	0.000625271872965208	ENSG00000103064.9	SLC7A6	protein_coding	0.5	804	12	0.111282695195277	0.0417250817818097	0.123057352123459	0.0935287013264391	0.148077578644657	6.94693844827717e-10	0.368552936327308	0.0869511749415606	6.94379482192808	0.135831266875481	3.81704778702744e-12	0.673018602562147	0.452954039394706	1.28926975434094	64.3492645945108	0	0
ENSG00000103148	NPRL3	protein_coding	0.5	2348	24	0.114712979670873	0.139981880975711	0.0730168008160084	0.159527253112526	0.0362747660137809	0.203286735290043	9.68553029411809e-27	0.385723229544072	0.103887308122289	11.1792754589854	0.148782409809909	5.15087883576116e-29	0.411996602091209	0.0561683330736131	0.169741200134702	11.8194170428779	3.09826985373744e-32	6.81108373980859e-26	ENSG00000103148.11	NPRL3	protein_coding	0.5	652	30	0.350395499849733	0.0578603342660402	0.374608659660761	0.162537867345764	0.443263165406096	1.66173900341568e-30	0.601206548849426	0.0587527894533175	12.4691683641803	0.361449314379437	1.09967708485623e-35	0.896757627239886	0.804174242012909	1.31219100182003	143.307393925354	0	0
ENSG00000103168	TAF1C	protein_coding	0.5	6797	28	0.177621910097344	0.09590691481606	0.0258333054853616	0.0984051463574172	0.046424969966825	0.134580708923432	6.67772550027031e-18	0.328884823138666	0.0585316126179897	9.31251045047725	0.108165226890952	1.24845936382158e-20	0.330148069426692	0.0864439398963817	0.108997747746172	9.30470403415251	1.3436602816768e-20	5.21400501140867e-16	ENSG00000103168.12	TAF1C	protein_coding	0.5	2767	49	0.48851392634277	0.0609435111078529	0.481078357017193	0.0967035821509863	0.611147424824079	1.5598914372872e-49	0.717038762744668	0.0549221727450302	16.1871239691748	0.514144587278404	6.21671178220226e-59	0.790286005059697	0.624551969793215	2.04961091990815	91.2090229334174	0	0
ENSG00000103174	NAGPA	protein_coding	0.5	4199	26	0.155471114984337	0.0592955322048094	0.0151023480873556	0.0657564244390238	0.0415351634968863	0.120092776366815	4.59509279203556e-12	0.273560269525139	0.055049122835989	7.64955980752148	0.0748352210626668	2.01668464619774e-14	0.271883128401064	0.0971698274845244	0.0739204355091497	7.56748975308686	3.80505178374647e-14	2.2026056832954e-10	ENSG00000103174.7	NAGPA	protein_coding	0.5	1607	20	0.189361108446036	0.0653113028942158	0.203383200231632	0.152929563256756	0.286211835639904	2.31569035937992e-17	0.468144677713524	0.101950378657787	9.18697190822062	0.2191594392715	4.04055248315028e-20	0.887358796699168	0.787405634079395	1.4752258323497	136.098021200029	0	0
ENSG00000103202	NME4	protein_coding	0.5	2905	33	0.152089108446402	0.074145775321855	0.0233611027982288	0.0598176909266528	0.0703509446627634	0.117926481750395	1.28001410459816e-13	0.287303937834023	0.0680259411540849	8.07005945938844	0.0825435526949359	7.0263941653927e-16	0.28662381532271	0.134896137028842	0.0821532115101468	8.07329383090415	6.84266719510162e-16	5.67174845791409e-13	ENSG00000103202.8	NME4	protein_coding	0.5	812	3	0.0270527992872526	0.0982513685283235	0.0865198208897979	0.0285058599080859	0.105060079860039	1.02777855211246e-05	0.273337486733271	0.124104282771019	5.07071640193401	0.0747133816536612	3.96320981036844e-07	-0.906829095922183	0.822339009211043	-0.725815072704251	-152.145052202283	0	0
ENSG00000103226	NOMO3	protein_coding	0.5	2701	5	0.233647626400452	-0.0117797303675856	0.0545715757301545	0.00336164574687315	0.0158241406119942	0.0147787394618436	0.0250211394100494	0.106460378971862	0.0780743448608265	2.91227225711651	0.0113338122908324	0.00358809743699276	0.122098820942135	0.123896253643746	0.0149081220754596	3.33507637188098	0.000852759754503083	0.015627053513613	ENSG00000103226.13	NOMO3	protein_coding	0.5	1034	62	0.298155264738046	0.0933039215467688	0.304771090443432	0.0990892767909113	0.49418470118981	2.01333980829672e-27	0.568433676261595	0.104181569729523	11.6821906349503	0.323116844308272	1.57191432027366e-31	0.122791498289995	0.015077752052302	0.618987046397942	8.7497521686647	2.87935562762549e-18	3.33779317965163e-18
ENSG00000103227	LMF1	protein_coding	0.5	4581	24	0.144289946181364	0.184641140305936	0.0460469929131863	0.187716363588627	0.0589202640454047	0.23150147723189	1.59568771908977e-33	0.436352959591338	0.0679708335696284	12.7666548766136	0.19040390534412	2.51742857325011e-37	0.442308496754487	0.0825347730668851	0.195636806301214	12.8846165684087	5.49479098664465e-38	1.28195459129649e-31	ENSG00000103227.14	LMF1	protein_coding	0.5	1222	5	0.109668894858478	0.0442324635843989	0.12116589028406	0.0549917651001891	0.144673501597447	1.94124437684251e-11	0.38040344560574	0.128057100483919	7.28759015070714	0.144706781428719	3.1554815854037e-13	0.892767279973191	0.797033416190731	0.617121003512322	140.137517946177	0	0
ENSG00000103245	NARFL	protein_coding	0.5	3655	5	0.214345668986865	0.0135350465374189	0.00918231919719099	0.0142081368108811	0.0116804610934327	0.0233785054281429	0.00108611179823773	0.148553420696594	0.0684760430558567	4.08048089004192	0.0220681188006592	4.49426242828437e-05	0.151939069552945	0.0654279352826839	0.0230854808566145	4.12980199243684	3.6307579958344e-05	0.0179544805233799	ENSG00000103245.9	NARFL	protein_coding	0.5	1014	34	0.382995181713603	0.0489139837013156	0.393711479225953	0.0563980077975992	0.48739967881284	3.58536487802826e-33	0.622464363300993	0.0481473713339659	13.0550492113824	0.387461883579711	5.94715917731374e-39	0.911546454144488	0.830916938063389	6.45251658156441	156.767914658687	0	0
ENSG00000103248	MTHFSD	protein_coding	0.5	5075	7	0.239364430123178	0.0144821171427802	0.00546918173843597	0.0100915773352114	0.016365160117959	0.0219178459128181	9.143332776137e-05	0.172097002075042	0.0601887824363747	4.73988656465787	0.029617378123217	2.1383790063875e-06	0.151652870013776	0.117288967883342	0.0229985929834153	4.15495601594712	3.25350122866369e-05	0.0018673428527285	ENSG00000103248.13	MTHFSD	protein_coding	0.5	2314	17	0.167916193051937	0.0769320737639145	0.179079554261354	0.147333824640091	0.273962240296267	2.02797926320616e-14	0.426761288115443	0.121296566776964	8.27681701658195	0.182125197033952	1.26511402218013e-16	0.218689272145054	0.0478249977513336	1.19577671134298	15.8488413700317	3.10562096136651e-55	3.92606112578721e-55
ENSG00000103249	CLCN7	protein_coding	0.5	4334	12	0.159180858112459	0.00905257460713376	0.00178705335027975	0.00978563896395072	0.0251508985348465	0.0413253559341397	0.00138503579596786	0.152128025929622	0.0425047728640705	4.17060264620965	0.0231429362732437	3.03795177537839e-05	0.133464417217733	0.128956596355725	0.0178127506632692	3.6852101704216	0.000228513992364277	0.0067640318644262	ENSG00000103249.13	CLCN7	protein_coding	0.5	1200	13	0.187324870942138	0.104937911877676	0.221806929361929	0.0720798070336639	0.24166012275536	1.28828450686621e-18	0.470408427933713	0.15607282906541	9.33982699519774	0.221284089071067	9.6491653971495e-21	0.661927252765658	0.438147687953892	2.36743447555234	62.4493041085987	0	0
ENSG00000103275	UBE2I	protein_coding	0.5	4569	6	0.201859208547428	0.0229365810991062	0.00790545198575027	0.0258073723189674	0.0297190853784853	0.0368505734724338	0.000212706311238366	0.16993754849448	0.0358874722828449	4.66601046921101	0.0288787703883137	3.07104060276464e-06	0.193634792012529	0.137301104494178	0.0374944326777355	5.38633429863536	7.19091611731337e-08	7.00673102888638e-06	ENSG00000103275.14	UBE2I	protein_coding	0.5	1240	20	0.0795953798912921	0.113318786833546	0.0985900741676947	0.0777193421837631	0.135923322950529	8.55638023512489e-10	0.330852648878286	0.195232855600115	6.34693830592765	0.109463475269778	2.19642159039548e-10	-0.10857548776868	0.0117886365442067	-0.256703810185082	-7.72387602906292	1.35424499411543e-14	1.54588343667893e-14
ENSG00000103335	PIEZO1	protein_coding	0.5	4866	24	0.157121246448039	0.0329344203510856	0.0154124348555625	0.0517649222062611	0.0233301692621909	0.096003426024624	6.13524682516094e-10	0.226473870025481	0.126471556715629	6.37583861046856	0.0512904138043186	1.81964469492802e-10	0.23693236588989	0.0665326256280625	0.0561369460061809	6.5224293637946	6.91776445597589e-11	4.81094404499969e-07	ENSG00000103335.15	PIEZO1	protein_coding	0.5	1204	42	0.0326842983009691	0.0327758661262643	0.0383237170665399	0.0570688186638949	0.214752282621842	0.0164870342828012	0.188096198151773	0.0703049324083754	3.40875659780074	0.0353801797591511	0.000652596787193688	0.0886391195379075	0.00785689351245546	0.102156003099732	6.29312996995396	3.37680515349101e-10	3.76997447057146e-10
ENSG00000103356	EARS2	protein_coding	0.5	3224	43	0.146612295574737	0.024094033734417	0.00531970156793392	0.0213101368630626	0.0369880825856198	0.0748124502914493	1.34499437052626e-05	0.191738890822066	0.0333521341411938	5.2789844667417	0.0367638022536762	1.29901815298351e-07	0.157489860728689	0.100570111062791	0.0248030562323418	4.31418167174385	1.60195175312338e-05	0.00354852522696462	ENSG00000103356.11	EARS2	protein_coding	0.5	1487	25	0.0800028926625292	0.0580539401552008	0.0954351686357248	0.067847857013331	0.129128215433917	2.01473887668053e-07	0.315232034034166	0.116231571075223	5.88798798943407	0.0993712352813177	3.90925520636498e-09	0.669068810988817	0.44765307383799	1.14853211227773	63.6639003478419	0	0
ENSG00000103381	CPPED1	protein_coding	0.5	5243	13	0.174487536218205	0.00780763131655444	0.00999032293011056	0.0196982473089087	0.0282952863048606	0.0486409918030777	0.0134713930955386	0.104779915400699	0.0735996935333109	2.86604103803332	0.0109788306713777	0.00415640361287005	0.175244911851891	0.141818721073643	0.0307107791299769	4.86070204185507	1.16970195149712e-06	5.4481430366327e-05	ENSG00000103381.7	CPPED1	protein_coding	0.5	2169	20	0.0415863898021239	0.0719716776854895	0.0471921456947901	0.0618412734316575	0.0824603966987412	8.00908910850962e-07	0.267680924708367	0.196027373120748	5.0474183725026	0.0716530774527266	4.4781999871082e-07	-0.475601300954524	0.226196597469636	-0.629903361039091	-38.2345641318181	7.86598968174452e-281	1.30381472806998e-280
ENSG00000103423	DNAJA3	protein_coding	0.5	3392	7	0.197520736794185	0.00680013967292441	0.0135966870696759	0.0115695466611467	0.0204214562642319	0.029097312252326	0.00121987583001676	0.139766970677815	0.0911345794915581	3.84949764525809	0.0195348060924531	0.000118360321416176	0.140283008249426	0.0877665397732975	0.0196793224035085	3.82021285828129	0.000133336553032188	0.0239176960277348	ENSG00000103423.9	DNAJA3	protein_coding	0.5	1122	7	0.0107418756521807	0.018544644510641	0.00580993362733915	0.031975205406467	0.0470961382354376	0.0470505541023652	0.169076951193812	0.0636653550420187	3.05230045764514	0.0285870154249947	0.00227094663423716	-0.0124630413321491	0.000155327399246856	-0.0132423560445433	-0.881426684137247	0.378129279660006	0.38433059984643
ENSG00000103510	KAT8	protein_coding	0.5	1547	26	0.125178331516737	0.143199141603774	0.0321481347220748	0.143831277449601	0.0622443581781666	0.165629550640295	4.92280593657673e-26	0.390745238494253	0.0575085337790671	11.2530769302576	0.152681841405931	2.23651261454502e-29	0.391589572247415	0.0926744309180293	0.153342393092914	11.23294650896	2.8095028906645e-29	5.54127756060418e-24	ENSG00000103510.15	KAT8	protein_coding	0.5	579	14	0.199820810531891	0.0410588363395219	0.20435645487139	0.0913679807308428	0.241858370568363	3.9484733398548e-18	0.489891222900631	0.032374154212349	9.57060665467034	0.239993410275076	1.06280193807942e-21	0.98582748571715	0.971855831595396	1.07973670593034	415.561341308466	0	0
ENSG00000103540	CCP110	protein_coding	0.5	3207	12	0.178456825238688	0.234671039324702	0.0164111879930019	0.232541840405261	0.0446992101905163	0.241822068747978	2.14678805248169e-43	0.493287206515671	0.020101967362061	14.6880922846683	0.243332268112034	7.68469679113427e-49	0.490323087528151	0.0569496421062145	0.240416730163139	14.4854622761927	1.49712034375614e-47	1.29621273935899e-39	ENSG00000103540.12	CCP110	protein_coding	0.5	1318	39	-0.000437485632779722	0.0365904808185848	0.0277084788174622	0.0601180214947725	0.118452071124055	0.0484874812098232	0.131017513745379	0.136020882308949	2.37792632974486	0.0171655889080206	0.0174103039049485	-0.334830834694775	0.112111687862399	-0.129636939132009	-25.1289708886607	2.49405866125015e-131	3.55434832206205e-131
ENSG00000103550	KNOP1	protein_coding	0.5	3544	20	0.194589041005868	0.0228400190214658	0.0209261144562176	0.0288642907701611	0.0293455672662822	0.039392479244107	6.49356216439739e-06	0.181024254978731	0.100940993159237	5.01164635616002	0.0327697808906047	5.39663149056609e-07	0.207263604844767	0.142327170988705	0.0429582018932477	5.79099966971285	6.99687147172239e-09	5.92084416477596e-07	ENSG00000103550.9	KNOP1	protein_coding	0.5	1404	30	0.466092432122381	0.0509498561682692	0.438481232318167	0.153459545451947	0.511620374176216	6.04625784444373e-44	0.690430131716502	0.0353897295546793	15.1866231917761	0.476693766782066	4.3369296880373e-52	0.956486500542512	0.914866425720061	4.56830496137407	231.823169133709	0	0
ENSG00000103653	CSK	protein_coding	0.5	2385	15	0.216702778476505	0.027821934002405	0.0101090299999281	0.0184331289003331	0.0447743351889611	0.0413739462942518	6.459512128968e-06	0.193641068781598	0.0537611922297713	5.34325555369464	0.0374968635188796	9.12919140140033e-08	0.188255392151474	0.158062808229003	0.0354400926741051	5.21645474922362	1.82380103805265e-07	1.96909185891415e-06	ENSG00000103653.12	CSK	protein_coding	0.5	904	15	0.0175958875561627	0.0180206761161248	0.0239289622132237	0.0450811442887629	0.051320712577589	0.0268679699865559	0.17951647463554	0.0693083552067522	3.24573803358327	0.0322261646655725	0.00117146583935872	0.953326737141356	0.908831867748584	0.93844277611129	223.279407986227	0	0
ENSG00000103671	TRIP4	protein_coding	0.5	2670	49	0.143843724695335	0.0387909505455167	0.0291177911394112	0.0430892786922601	0.066725334746936	0.0829736182140365	1.56043371545477e-07	0.214970111007133	0.0709758655676432	5.95611001113278	0.046212148626419	2.58312482212069e-09	0.234579664745654	0.183634645986351	0.0550276191121834	6.68737159944705	2.27214413054983e-11	8.86600007636951e-11	ENSG00000103671.5	TRIP4	protein_coding	0.5	1006	22	0.156599029366878	0.0570395833720254	0.156319815246355	0.0750183836099533	0.183983367191262	1.80056731880463e-13	0.419248296384652	0.101992398755856	8.06716211072888	0.175769134021433	7.195098657971e-16	0.888587919582741	0.789588490828385	1.24566891034899	136.991646752986	0	0
ENSG00000103811	CTSH	protein_coding	0.5	4446	36	0.130637908564243	0.252260443911983	0.0975523696125453	0.267518793766907	0.0857399631182063	0.314993900880695	3.02633394005119e-53	0.524763529509275	0.107442385885996	16.0481390977495	0.275376761903032	5.89038305478777e-58	0.533580471819351	0.0912642361212217	0.284708119906961	16.1992942015876	5.10091562790229e-59	1.27204126279774e-50	ENSG00000103811.11	CTSH	protein_coding	0.5	1726	13	0.157832253192111	0.0657565416113414	0.160465122182877	0.108168619794961	0.208226989149228	1.20952302434542e-13	0.424982699138946	0.092120336808989	8.16474718721258	0.180610294567424	3.22109098841291e-16	0.558319263656845	0.311720400170322	0.368703791536402	47.5914120971091	0	0
ENSG00000103852	TTC23	protein_coding	0.5	5174	37	0.157987581732105	0.247218498914197	0.0438029084037138	0.256061844212713	0.0824575542534572	0.294229630332023	3.39742064879298e-47	0.508869424401718	0.0453438463981521	15.2882123895722	0.258948091090935	9.16309328429394e-53	0.51713340510216	0.0986695882328153	0.267426958672554	15.6405811628752	3.85196507370371e-55	1.39918850521224e-47	ENSG00000103852.8	TTC23	protein_coding	0.5	2019	24	0.208968802701579	0.180933993320241	0.257763614353419	0.0680183330389713	0.345316313384272	7.3325381068168e-23	0.513301585419868	0.159791053201086	10.4099159529555	0.26347851759455	2.23418815261225e-25	-0.502348202241751	0.25235371629552	-0.446763973369023	-41.08517963837	3.37616794691741e-318	5.74989646104876e-318
ENSG00000103932	RPAP1	protein_coding	0.5	2986	27	0.138335253202251	0.106854848577758	0.0388604924655772	0.116746683147717	0.0817460947054533	0.149178548471595	7.65602389930952e-19	0.335068984869257	0.069596743427635	9.51241323423684	0.112271224621315	1.86289863594573e-21	0.357336890749426	0.14354891522089	0.127689653490467	10.2645575304365	1.01786514751058e-24	2.48392072552508e-21	ENSG00000103932.7	RPAP1	protein_coding	0.5	1133	27	0.0440577150412186	0.0459790614312268	0.0756092611525888	0.0979060552109169	0.195338877931616	0.000263866558453763	0.246899335339586	0.0850758550549005	4.52390826807354	0.0609592817911292	6.07080443142202e-06	0.917851032065105	0.842450517062979	0.848856269528128	163.528004347275	0	0
ENSG00000103966	EHD4	protein_coding	0.5	2729	21	0.12370611956233	0.00767657528506618	0.0108634587375045	0.026262500167026	0.042699957970478	0.0665729737876387	0.0187294637254179	0.121171971882795	0.0552520873326164	3.31624437964539	0.0146826467699649	0.000912360092495822	0.179903904179933	0.147804064127127	0.0323654147391826	5.0162544026518	5.26885526898415e-07	2.13745416686939e-05	ENSG00000103966.5	EHD4	protein_coding	0.5	1062	43	0.0611735568178384	0.0208273412501057	0.0462857212566571	0.0757740595943748	0.193530635960952	0.000219103843572597	0.256630247785124	0.0435260467374452	4.68626189825885	0.0658590840782543	2.78240173936855e-06	-0.117631223906221	0.0138371048376756	-0.181621168272392	-8.37677236783654	6.99046465793882e-17	8.05933334656195e-17
ENSG00000103995	CEP152	protein_coding	0.5	2418	16	0.153019748928374	0.0165953670397196	0.00897748027314657	0.0156592715734627	0.0380924187747046	0.0502993137225227	0.000467960094063375	0.157108468556411	0.0653334847593276	4.32134303079505	0.0246830708921409	1.55082357753724e-05	0.154872465260044	0.146100831573598	0.0239854804957236	4.29891166970691	1.71638855429044e-05	0.000235720425778309	ENSG00000103995.9	CEP152	protein_coding	0.5	1398	24	0.0284874249211565	0.0687963388676694	0.0574224099279936	0.0429274509249837	0.100914928942977	3.80853317620483e-06	0.251886430472866	0.194568602620168	4.75466839531272	0.0634467738563621	1.9877240292135e-06	0.766043202345488	0.58682218785973	1.02356298486944	84.2778008494106	0	0
ENSG00000104043	ATP8B4	protein_coding	0.5	3969	19	0.186184202022109	0.0287939299789177	0.0251530015518895	0.0319104025787242	0.0227253221737181	0.0481911263675469	2.38610622765872e-07	0.199271658679777	0.111419111300388	5.5485138111732	0.0397091939529894	2.88108129215346e-08	0.19940654667164	0.0860210338331154	0.0397629708555089	5.47439956984207	4.38997520381286e-08	5.51466648415903e-05	ENSG00000104043.10	ATP8B4	protein_coding	0.5	1478	22	0.0835156230731966	0.0598414885725416	0.0719707820061285	0.103246152127323	0.167592576750313	3.40709333902393e-07	0.318068941826699	0.0839100028104222	5.91340366363438	0.101167851754756	3.35109559652297e-09	0.881952235686888	0.777839746033099	1.75768417797856	132.324515080071	0	0
ENSG00000104219	ZDHHC2	protein_coding	0.5	5077	15	0.183276868154853	0.00359665279029786	0.0293746524940236	0.0216146425522913	0.0283957952233966	0.0533106958936067	0.000693593636268579	0.142465099268711	0.100214503178743	3.92836221411219	0.0202963045096436	8.55263291825348e-05	0.175905077460266	0.11301409951595	0.0309425962763022	4.83419274826823	1.33687008595356e-06	0.000216927894018274	ENSG00000104219.8	ZDHHC2	protein_coding	0.5	2382	21	0.0864421280613929	0.0225213513366304	0.110297571191402	0.0810075943444171	0.18455693787534	2.40611809654308e-09	0.356910299844411	0.0913593143489612	6.72060591741952	0.127384962135027	1.80970429150676e-11	0.478658390946548	0.229113855223539	0.937621069386102	38.5530715023862	6.18255625439461e-285	1.02948069740608e-284
ENSG00000104231	ZFAND1	protein_coding	0.5	3537	35	0.174820798822709	0.0176223176276645	0.013298502889749	0.0212204104060833	0.0231877080373088	0.0381622477910716	0.00021847044435993	0.166316855271893	0.0547551551689781	4.57281476006139	0.0276612963475318	4.81215545720428e-06	0.173326061391042	0.111158793927612	0.0300419235573312	4.77207494646162	1.8233762465432e-06	0.000418528751640963	ENSG00000104231.6	ZFAND1	protein_coding	0.5	1528	63	0.055687385524862	0.0197648534435539	0.0718974624610992	0.0397936759125296	0.147025241077393	7.8489852977855e-05	0.26604466471292	0.0622471593688502	4.87749224259916	0.0707797636222102	1.07443072304029e-06	0.724292770606361	0.524600017552638	1.41045008070551	74.2870302415426	0	0
ENSG00000104341	LAPTM4B	protein_coding	0.5	2843	23	0.135862175735273	0.217548152658642	0.0479999529054289	0.229889255086051	0.0688077494000207	0.268131671229674	5.48969734941625e-40	0.472654725405313	0.0567807720932303	14.0065967216588	0.223402489447972	1.42050807432474e-44	0.492571889819604	0.0791182813056183	0.242627066640457	14.6391564384086	1.58016549194778e-48	4.97806828592053e-41	ENSG00000104341.12	LAPTM4B	protein_coding	0.5	1339	53	0.170597264421626	0.0441913230427715	0.169899444948286	0.0764853940796401	0.267407481357929	6.23401213361215e-14	0.435233277957827	0.0585982201085073	8.34308831240047	0.189428006241915	7.23750748556406e-17	0.046805396056238	0.0021907450999813	0.0433168201785189	3.31360386312433	0.000927568843687476	0.000984936243965681
ENSG00000104361	NIPAL2	protein_coding	0.5	2803	53	0.0774375648578267	0.461025101152118	0.0819753026513492	0.44589144046184	0.149698930037511	0.536733622311223	3.18800770562928e-102	0.683212198544079	0.0723022350778306	22.9341155495015	0.466778908239434	2.12279489893886e-116	0.673789759418084	0.11935542493666	0.45399263989668	22.7616122865265	1.10121699322254e-114	2.18843212952107e-99	ENSG00000104361.5	NIPAL2	protein_coding	0.5	1292	49	0.0680585354716175	0.0546357171238018	0.0822996904498344	0.0924904706342229	0.259485704737419	2.50938604431955e-05	0.269539162485963	0.100201749547897	4.98288412207614	0.0726513601136341	6.26434684280032e-07	0.584327171245454	0.341438243055714	0.285349994396955	50.9197491022808	0	0
ENSG00000104388	RAB2A	protein_coding	0.5	3331	27	0.143765594832562	0.0381571094989282	0.0331260359174636	0.0461852270167207	0.030541039270187	0.0862461238889186	1.17035541773652e-07	0.209329528788767	0.0953917125750593	5.82029210774442	0.0438188516229273	5.87448693814565e-09	0.224527591233469	0.0799656578094138	0.0504126392251036	6.18147848480046	6.35040163202486e-10	2.03155032289983e-06	ENSG00000104388.10	RAB2A	protein_coding	0.5	1627	41	0.105924392914601	0.0726299439096302	0.126113570957005	0.106575087387458	0.19998774746375	2.15217033307597e-11	0.385186547682008	0.118529216148583	7.34689852153981	0.148368676515184	2.02858759263675e-13	0.772424163896344	0.596639088970966	1.20124506883878	86.0077079393651	0	0
ENSG00000104427	ZC2HC1A	protein_coding	0.5	3486	55	0.133632374571973	0.492346361194839	0.0211155692121695	0.491210654868199	0.102383021259079	0.511612036993108	1.41129998783182e-108	0.704961398134721	0.0140514254885639	23.8391200683639	0.496970572860061	1.31316804761675e-125	0.705970318269048	0.0743368392438607	0.498394090276901	24.0088445964798	2.24803470394084e-127	1.49130845561949e-107	ENSG00000104427.7	ZC2HC1A	protein_coding	0.5	1516	7	-0.00275498945483628	0.0288931612360565	-0.00144520954367878	0.0317028040096021	0.0435646054676508	0.216577497546856	0.12467672704288	0.0859622498610806	2.24684862379911	0.0155442862661248	0.0246497030501674	-0.0512058231532193	0.00262203632479877	-0.00606927270735239	-3.62591730412318	0.000290804543037082	0.000309955681148165
ENSG00000104450	SPAG1	protein_coding	0.5	2635	83	0.080960267133186	0.0514894159871754	0.0394352054031152	0.0454923188960977	0.0647794651807723	0.183592794102149	3.44062493798997e-10	0.244397009356563	0.0927016208565341	6.8227411083982	0.0597298981824319	8.93195406309254e-12	0.23279034410061	0.111981823705235	0.0541913443064803	6.47468613030501	9.50092275851644e-11	7.84291153534512e-08	ENSG00000104450.8	SPAG1	protein_coding	0.5	1262	33	0.124056912847391	0.0320883013772093	0.121085384055745	0.0904381366779333	0.235316746523084	1.02574292559231e-09	0.369998998414166	0.0573560161728508	6.95356514656244	0.136899258827486	3.56168358792406e-12	-0.034231634356418	0.0011718047907115	-0.0402418406147309	-2.42220371150789	0.0154620152281311	0.0162754683905058
