ENSG_ID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	STRAND	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	bon	se	var
ENSG00000124721	DNAH8	dynein axonemal heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:2952]	protein_coding	6	38715341	39030529	1	0.5	3263	28	0.343403450071986	-0.0401845800246881	0.0880903240618986	0.0420564284936312	0.0574742902512799	0.218280642615938	0.0632685619914049	0.196067625014585	0.232775352191601	2.26190441420667	0.0384425135788601	0.0237033095935321	0.186084430655867	0.162530008051777	0.0346274153325182	1.93078793842273	0.0535092825686346	0.677747774794475	-0.00324490402976839	-0.0102684279308191	0.00377861987128227	0.0403025622239419	-0.905708159629622	0.365129108959273	0.998628412486197	-7.75883182514601	1	0.00358294052762067	0.0518879550160299
ENSG00000124731	TREM1	triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]	protein_coding	6	41267926	41286719	-1	0.5	3122	16	0.479247672275265	0.0288141712010209	0.063853363151061	0.00345468070107575	0.11535582108277	0.0863878778369126	0.00977301867191069	0.260465033872173	0.243207353082794	3.0418925450326	0.0678420338700321	0.00235095803389574	0.240561720928715	0.314243372963754	0.057869941576185	2.72536770225053	0.00642299115007693	0.0468961042727299	2.79938911841285e-07	-0.000115734321474956	0.000116294199298639	-0.0680548956001062	0.00473035114101838	0.996225907560677	0.998999944198507	-8.03070491686579	1	3.19187280588804e-06	3.12401887270479e-08
ENSG00000124780	KCNK17	potassium two pore domain channel subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:14465]	protein_coding	6	39299001	39314553	-1	0.5	3130	19	0.395489319487666	0.134893381517326	0.172099831131123	0.180659551646291	0.193430651467853	0.242348076396013	2.71236408265965e-08	0.505728984705179	0.180567101690861	6.27736882511852	0.255761805970931	3.44350563935413e-10	0.473168267559932	0.233346581225235	0.223888209425667	5.4930445189013	3.95063151840846e-08	2.93512302008808e-05	-0.00155946483250913	-0.0102180248626757	0.00709909519765744	-0.470573163159322	-0.353078604491548	0.72404273390031	0.998628412486197	-8.0709874492727	1	0.0044171520081794	0.073463976270478
ENSG00000124920	MYRF	myelin regulatory factor [Source:HGNC Symbol;Acc:HGNC:1181]	protein_coding	11	61752642	61788518	1	0.5	2319	17	0.338095994058688	0.281863496284525	0.0900018737030116	0.281872020570753	0.143592228744117	0.388666710348383	1.74477583664042e-09	0.561590333696348	0.0919033422571943	6.95568951790828	0.315383702901176	3.50841781710634e-12	0.574260187183911	0.142033405895463	0.3297747625845	6.84624103702758	7.5815696365452e-12	1.15267587548233e-07	0.00489101147671743	-0.00810263985457325	0.0178846628080081	0.177794507442553	0.737919456361059	0.460594157057989	0.998628412486197	-7.8984717402776	1	0.00662895459014167	0.17827315476611
ENSG00000125122	LRRC29	leucine rich repeat containing 29 [Source:HGNC Symbol;Acc:HGNC:13605]	protein_coding	16	67207139	67227048	-1	0.5	866	11	0.338570898883801	0.00597606787696605	0.0554333850847228	0.00041385827830599	0.109832284397358	0.111632998761306	0.121134070142028	0.217529065031973	0.157296875600353	2.46048503267574	0.0473188941336844	0.0138749359222256	0.148633147074437	0.315954005871506	0.0220918124092513	1.6114516388081	0.107081319857773	0.160458772389962	-0.00228718031438209	-0.00732431766976188	0.00274995704099769	-0.23093830886836	-0.890139552828637	0.373429000188841	0.998628412486197	-7.77060981410853	1	0.00256938357049585	0.0265668184041428
ENSG00000125124	BBS2	Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967]	protein_coding	16	56466836	56520283	-1	0.5	2697	24	0.359375408848938	0.179963586775122	0.118766437216903	0.234887851417172	0.147297537934603	0.233818729213021	3.11499906007683e-10	0.517433469116636	0.249240553930176	6.76571727205643	0.267737394962076	1.32650361528364e-11	0.502586904601015	0.331334707428257	0.25259359667643	6.30098456663389	2.95760845998836e-10	1.80546845729331e-08	0.00280389250143384	-0.00747026076409176	0.0130780457669594	-0.40797126089195	0.535003726898149	0.592668413956919	0.998628412486197	-8.03209871355067	1	0.00524146678913028	0.112479191084742
ENSG00000125144	MT1G	metallothionein 1G [Source:HGNC Symbol;Acc:HGNC:7399]	protein_coding	16	56666731	56668065	-1	0.5	2695	23	0.336698468953075	0.001399490722955	0.121374035117604	0.0945582602646527	0.106022387466697	0.241662174360987	0.0112254954364985	0.188898107237481	0.241641235469735	2.17298745244269	0.035682494917903	0.0297812616745734	0.344337383164073	0.19303686614465	0.118568233444282	3.79575912144804	0.000147192363448577	0.0313735906702296	0.00108958413647202	-0.00588036611724328	0.00805953439018732	-0.0202874150923827	0.306459142062371	0.759266419088859	0.998628412486197	-8.11889292486794	1	0.00355560356073626	0.0508051428935896
ENSG00000125148	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]	protein_coding	16	56608199	56609497	1	0.5	2646	54	0.246229323024874	0.0263028021660817	0.0948265760023577	-0.0228124663094904	0.204687573326594	0.375856506544583	0.0436080241847739	0.272934570057943	0.116822819164501	3.05041011573054	0.0744932795327141	0.00228529072897305	0.182452867041663	0.276388610949132	0.0332890486917227	2.08716202489676	0.0368734909216105	0.236624666752506	-0.000318108262152072	-0.00901332873890268	0.00837711221459854	-0.275161845908042	-0.0717192664403385	0.942827871280154	0.998628412486197	-8.16327404171941	1	0.00443587545180126	0.0790785714688955
ENSG00000125445	MRPS7	mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]	protein_coding	17	75261674	75266373	1	0.5	2570	13	0.382683721743133	0.00402039886790784	0.0783759836536331	0.0327787148289455	0.10939380080082	0.0993657611403981	0.0491741581424188	0.215058281870805	0.226970922683063	2.48977198379453	0.0462500646012227	0.0127825072758609	0.247291176135871	0.290958058026406	0.0611529257946623	2.75062805285091	0.00594811385361234	0.0696465868176938	0.00102875591078615	-0.00225468648492494	0.00431219830649724	0.184992131688974	0.614220670594671	0.539094339356321	0.998628412486197	-7.97258041757417	1	0.00167437466683816	0.0111602239385176
ENSG00000125618	PAX8	paired box 8 [Source:HGNC Symbol;Acc:HGNC:8622]	protein_coding	2	113215997	113278950	-1	0.5	2896	34	0.246083119159404	0.384294102387377	0.0575565744977214	0.388098798531092	0.190838906517455	0.532838696630727	2.15442009060403e-14	0.665461629370381	0.0450883759140495	8.71791198858833	0.442839180164282	2.83379092672929e-18	0.682604805104425	0.116488536249461	0.465949319951651	8.68312580585473	3.85038106003151e-18	1.61443534052059e-12	-0.00543706087383578	-0.0261156152679651	0.0152414935202935	-0.430380447496708	-0.515448771718309	0.606259701705528	0.998628412486197	-8.0421699315516	1	0.0105497296804242	0.455492738950524
ENSG00000125730	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	protein_coding	19	6677704	6730562	-1	0.5	3683	47	0.21371532128005	0.38537997314817	0.0936942661572133	0.411287846877928	0.18167407129168	0.676060349773403	6.49384895605237e-13	0.628857954289324	0.109011105048597	8.15415805733682	0.395462326672953	3.51620770793164e-16	0.666814043857238	0.142295469648649	0.444640969085243	8.45511708398053	2.78807444957634e-17	5.98427259521965e-12	0.00170322068967772	-0.0168728895355785	0.0202793309149339	1.15347278960798	0.179745337109319	0.857358969267729	0.998628412486197	-8.1578280073644	1	0.00947708550688238	0.366872616751772
ENSG00000125734	GPR108	G protein-coupled receptor 108 [Source:HGNC Symbol;Acc:HGNC:17829]	protein_coding	19	6729914	6737603	-1	0.5	3666	27	0.347651917591286	0.0387129569942722	0.101123590275934	0.037823093058472	0.239033867272172	0.195414258319072	0.0317909876618438	0.177078160754917	0.276311821296643	2.04543070330462	0.0313566750163444	0.0408124145439873	0.278169783659231	0.292117762299628	0.0773784285410234	3.13871633333037	0.00169689627848242	0.0301711225881888	-0.00518238900849299	-0.0102381770551929	-0.000126600961793119	0.344688747555879	-2.00947514606611	0.0445344119109862	0.886081261487922	-6.14660872189522	1	0.00257889784435113	0.0266100800224973
ENSG00000125821	DTD1	D-tyrosyl-tRNA deacylase 1 [Source:HGNC Symbol;Acc:HGNC:16219]	protein_coding	20	18567453	18763917	1	0.5	3740	4	0.47101547380124	-0.0271408754026986	0.0955931543971864	-0.0142450954983085	0.0661879730817779	0.0463556473163664	0.159046718679476	0.212168545615155	0.148576157823776	2.37301444518361	0.0450154917484503	0.0176435738865329	0.216116994895178	0.186014293681395	0.0467065554825224	2.32933902893172	0.019841112314789	0.513865944504365	0.00221911905533847	-0.000746084215481465	0.00518432232615841	-0.0792064769609475	1.46712669042513	0.142397461904807	0.998628412486197	-7.1022634528855	1	0.00151195513306596	0.00940670876317747
ENSG00000125844	RRBP1	ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]	protein_coding	20	17613678	17682295	-1	0.5	3839	21	0.444402111708371	0.0210020765596318	0.042077984698665	0.014807396948427	0.13194936328481	0.141636010949881	0.0788336264142648	0.256033300157573	0.0874384877697798	2.85747195594631	0.065553050789578	0.00427030367527889	0.214362236917783	0.330389757546774	0.0459511686163956	2.55296989237787	0.0106808728516851	0.0261126294115082	0.000225454412492043	-0.0043997644613875	0.00485067328637158	-0.265548489339431	0.0955581950628639	0.923874870349389	0.998628412486197	-8.15907853799307	1	0.0023591811426421	0.0222693622530744
ENSG00000125877	ITPA	inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176]	protein_coding	20	3208868	3223870	1	0.5	3600	26	0.369982452818017	0.0629592987065508	0.0420377506575423	0.0188101225482713	0.124357805682754	0.139147585874301	0.00527380733104165	0.313559222056214	0.170357114547452	3.61034044220248	0.0983193857364982	0.000305795369696114	0.284705871089885	0.241996803651702	0.0810574330330504	3.10281867656279	0.00191687046369597	0.0745590730516685	0.00428039708870504	-0.00102444815891566	0.00958524233632574	0.272924523954154	1.58180458130456	0.113750373010055	0.966059930867477	-6.92044131926309	1	0.00270599122012513	0.029700420988554
ENSG00000125998	FAM83C	family with sequence similarity 83 member C [Source:HGNC Symbol;Acc:HGNC:16121]	protein_coding	20	35285731	35292401	-1	0.5	1730	6	0.392501310725727	0.0356637292408084	0.0850653042431093	0.0458805292236191	0.105201745503246	0.106418733329633	0.0012847136105368	0.345131864603198	0.188794406021187	3.98701529599074	0.11911600396448	6.69097134297581e-05	0.241817301299107	0.296993343001277	0.0584756072075833	2.70010449696106	0.00693177000125743	0.0622013440775745	0.00179722669306468	-0.0033613249347005	0.00695577832082987	-0.209392380175609	0.682993494615399	0.494639062675885	0.998628412486197	-7.94152210499096	1	0.00263134579366292	0.0283189996789186
ENSG00000125999	BPIFB1	BPI fold containing family B member 1 [Source:HGNC Symbol;Acc:HGNC:16108]	protein_coding	20	33273480	33309878	1	0.5	2058	91	0.159862850026864	-0.0264642155712631	0.101373518220623	0.0327140323375261	0.227039086337133	0.436366003340074	0.0108911404605511	0.293354727894215	0.164963081854771	3.3733576990784	0.0860569963778891	0.000742574178728608	0.344514491216474	0.14281416253406	0.118690234658146	3.71654732192544	0.000201963827712574	0.0567194160293851	-0.00457364455663706	-0.0178972100916784	0.00874992097840431	0.083424728100867	-0.672950989364724	0.501006097985615	0.998628412486197	-7.93909748279441	1	0.00679727384523621	0.185509713088545
ENSG00000126005	MMP24-AS1	MMP24 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44421]	protein_coding	20	35201745	35278131	-1	0.5	1794	6	0.378795917495481	-0.00374270614411669	0.046323292855164	0.0265144577774375	0.0636459253339516	0.0529241855044092	0.0486666524264268	0.244256949136151	0.184471201267507	2.78575913250643	0.0596614572013004	0.00534025370716276	0.241569023391418	0.209140915575439	0.0583555930622835	2.59680421190189	0.00940955416423957	0.28222422357141	7.08005210902851e-05	-0.000435561436307801	0.000577162478488371	-0.0773202438690383	0.274104944614126	0.78401403204939	0.998628412486197	-8.00756274826177	1	0.000251685954059708	0.00019991494387812
ENSG00000126091	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:10866]	protein_coding	1	43705824	43931165	1	0.5	2561	81	0.110372011122924	0.213116413417709	0.122435467498873	0.207264726708254	0.315778172114871	0.699601140649983	2.7681487607875e-06	0.468207551574648	0.114373706444868	5.57846660134875	0.219218311351527	2.42648051682307e-08	0.473315856022009	0.322501604810522	0.224027899561847	5.92688418537907	3.0873655464861e-09	3.14808697800074e-07	0.0025612722480897	-0.0125545923332722	0.0176771368294516	-0.567546537069631	0.332172931742452	0.739771050295928	0.998628412486197	-8.09552560131047	1	0.0077116907883932	0.231845776313454
ENSG00000126233	SLURP1	secreted LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18746]	protein_coding	8	142740944	142742411	-1	0.5	4023	37	0.313666442155126	0.0305985791122533	0.129184057683978	0.0607827476087239	0.184750249371093	0.317160976774157	0.000227508323270913	0.318190981063467	0.27437258572538	3.93946104941815	0.101245500430131	8.16648588128112e-05	0.267713318317987	0.28162763675746	0.0716704208048278	2.9714026399399	0.00296442849380297	0.0423816969867593	0.00232068994951312	-0.00794586376277314	0.0125872436617994	0.230348937294921	0.443132829611526	0.657686690407412	0.998628412486197	-8.07158887791248	1	0.00523758694819933	0.111102466250409
ENSG00000126264	HCST	hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:HGNC:16977]	protein_coding	19	35902480	35904377	1	0.5	2999	84	0.133654660682932	0.00945040685976544	0.159178738957622	-0.102816962596843	0.327214028580383	0.629491331844493	0.0280503594484331	0.279409826237653	0.147612938254538	3.14231304089763	0.0780698509981553	0.00167618721785728	0.256469307923236	0.345817351170574	0.0657765059066239	3.13134969310579	0.00174004831540227	0.00512419537731582	-0.00778346067038291	-0.023132909384937	0.00756598804417113	-0.69962689018665	-0.994080240672559	0.320226535506936	0.998628412486197	-7.67118843238821	1	0.00783086846790308	0.245998677615212
ENSG00000126460	PRRG2	proline rich and Gla domain 2 [Source:HGNC Symbol;Acc:HGNC:9470]	protein_coding	19	49580646	49591015	1	0.5	2849	19	0.383323492775418	0.000164602351160248	0.0443154193142668	-0.0144978791599719	0.121469250378144	0.133210999794554	0.215743831868491	0.209103824517149	0.109294885682451	2.32203694400836	0.0437244094276986	0.0202309464402895	0.12274633901723	0.309133948581163	0.0150666637421328	1.44640325308887	0.148064129965298	0.216918506212003	-0.0014222833921917	-0.00515947412324994	0.00231490733886653	0.0176579831319176	-0.746074783628382	0.455653396817835	0.998628412486197	-7.8871875085604	1	0.00190597584338784	0.0145839788740156
ENSG00000126778	SIX1	SIX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10887]	protein_coding	14	60643415	60658259	-1	0.5	1768	26	0.215134513283104	0.0218140711085778	0.111653855124231	0.0522266791610701	0.13260500513057	0.328266293793225	0.0391060627199276	0.254478283657213	0.179832930656026	2.87718361191505	0.0647591968531209	0.00401242050364548	0.29325124934159	0.236964268707115	0.0859962952404034	3.2655654435638	0.00109245758298831	0.0600089949909122	0.00598630134555865	-0.00447773926939662	0.0164503419605139	-0.126781508134296	1.12150353467713	0.262121429534407	0.998628412486197	-7.53540699370529	1	0.00533834307243211	0.114068376440446
ENSG00000126790	L3HYPDH	trans-L-3-hydroxyproline dehydratase [Source:HGNC Symbol;Acc:HGNC:20488]	protein_coding	14	59460363	59484430	-1	0.5	2924	37	0.23931022884903	0.106184630228947	0.117121889261338	0.116342957217145	0.152138013092346	0.406718076526151	4.58045407115005e-06	0.445294805955161	0.161482737486485	5.35087777152867	0.198287464210645	8.75286283216917e-08	0.37225307910492	0.157992418267453	0.138572354903094	4.05150750876555	5.08886926928358e-05	0.0206795657765788	0.00106573385224732	-0.0124284685088313	0.0145599362133259	-0.267360809349671	0.154825692322063	0.876964287057659	0.998628412486197	-8.15952644453833	1	0.00688433429436127	0.192639100787218
ENSG00000126838	PZP	PZP, alpha-2-macroglobulin like [Source:HGNC Symbol;Acc:HGNC:9750]	protein_coding	12	9148840	9208370	-1	0.5	3224	59	0.191192321856246	0.0828779275025102	0.117111332918506	0.183402570258136	0.164930869323996	0.508193878402637	4.5058710525887e-05	0.417562492139057	0.145793894413403	4.9167019199951	0.17435843484138	8.80144102791302e-07	0.464703638689875	0.182317363716998	0.21594947181161	5.28765397997387	1.23895057558449e-07	0.000186879050150059	-0.00511873126433281	-0.0186679573207391	0.00843049479207352	0.909274612028634	-0.740609586209258	0.458961086103638	0.998628412486197	-7.89008218424061	1	0.00691240455112876	0.19137554504771
ENSG00000126870	WDR60	WD repeat domain 60 [Source:HGNC Symbol;Acc:HGNC:21862]	protein_coding	7	158856578	158956747	1	0.5	2830	26	0.283009805627794	0.133517624131289	0.0575275048099908	0.148871781767757	0.183636156949823	0.291748557778123	9.31657218171169e-06	0.438846453327525	0.147420310958912	5.23830215052893	0.192586209598148	1.62060584876999e-07	0.387050893622301	0.268869041837364	0.149808394253822	4.64056797752749	3.474528524183e-06	0.000399698911427307	0.000229347929180731	-0.0102243677250057	0.0106830635833671	0.702292300053453	0.0430096222815518	0.965695389027445	0.998628412486197	-8.17001896122938	1	0.00533307849504768	0.115475148306453
ENSG00000126878	AIF1L	allograft inflammatory factor 1 like [Source:HGNC Symbol;Acc:HGNC:28904]	protein_coding	9	131096476	131123152	1	0.5	2840	134	0.0967575533074621	-0.0116942709203304	0.0647026415728203	0.0459866459610036	0.306267489976336	0.819503443617347	0.0588812400644612	0.251161571913772	0.141870405136628	2.83763304239648	0.0630821352061968	0.00454494012396777	0.411598656898343	0.236719280212612	0.16941345436052	4.73074638954508	2.23695840020658e-06	0.000839792876897659	-0.0179368880755982	-0.0389294950428935	0.00305571889169717	0.768684436520082	-1.6750285418712	0.0939841797443429	0.966059930867477	-6.76297555903326	1	0.010709953283223	0.459846463759336
ENSG00000127249	ATP13A4	ATPase 13A4 [Source:HGNC Symbol;Acc:HGNC:25422]	protein_coding	3	193402077	193593111	-1	0.5	3597	15	0.407850593070624	0.0190762331296853	0.0825438731335739	-0.0015494097900042	0.0935933216298856	0.17561344967692	0.124312141248534	0.22403689421038	0.141071159866211	2.51510470945457	0.0501925299674329	0.0118997035890481	0.187528890763825	0.228073943964717	0.0351670848711105	1.99880746131215	0.0456291901870122	0.411724894474516	-7.96671750125647e-05	-0.00517208590926181	0.00501275155923668	0.135572785953033	-0.0306688010686434	0.975534759918896	0.998628412486197	-8.16535002803661	1	0.00259759171196638	0.0271156998639752
ENSG00000127252	HRASLS	HRAS like suppressor [Source:HGNC Symbol;Acc:HGNC:14922]	protein_coding	3	193241125	193277738	1	0.5	3232	49	0.353982624803266	0.0918352373077123	0.0707664651636941	0.0955255975484268	0.1196892094314	0.27041873068201	0.00114085696617581	0.323026199814678	0.215697643110256	3.79038254468732	0.104345925766712	0.000150415447756239	0.419917017824316	0.193283747309729	0.176330301858467	4.78785572865014	1.68572759098946e-06	0.00101675793935787	-0.00427213740428483	-0.0114624393268431	0.00291816451827349	-0.175594500215909	-1.16476838388418	0.244162121292542	0.998628412486197	-7.48489174667918	1	0.00366803171990838	0.053735528048657
ENSG00000127311	HELB	DNA helicase B [Source:HGNC Symbol;Acc:HGNC:17196]	protein_coding	12	66302545	66347645	1	0.5	2515	19	0.34424211142755	0.377649507866947	0.115711729134301	0.387916377057678	0.163334198823649	0.458031521636621	1.83994512696198e-13	0.633368898943742	0.116087360374736	8.2997501265709	0.401156162149208	1.04330593174196e-16	0.67125268784268	0.129416624596967	0.450580170936022	8.61981168628845	6.70643120183106e-18	1.51079146202325e-12	-0.00733445018291887	-0.0260130925454069	0.0113441921795691	0.761494492966383	-0.769774897491542	0.441465735425632	0.998628412486197	-7.88825822544054	1	0.00952939895347046	0.378716256375845
ENSG00000127324	TSPAN8	tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]	protein_coding	12	71125085	71441898	-1	0.5	3118	37	0.328073342089856	0.00465859243712956	0.05521922521249	0.0572396787914902	0.11067240846671	0.207343224888602	0.298053099328281	0.19186555719584	0.10442526229363	2.1329718567002	0.0368123920380701	0.0329270349437263	0.273554598774231	0.176511473195469	0.0748321185105307	2.90907821416231	0.00362496158341284	0.249890653434023	0.00176970397755971	-0.0066778987424605	0.0102173066975799	0.160507733930735	0.410684804335576	0.681319303325869	0.998628412486197	-8.08821447168635	1	0.00430954076524219	0.0756383287880999
ENSG00000127329	PTPRB	protein tyrosine phosphatase, receptor type B [Source:HGNC Symbol;Acc:HGNC:9665]	protein_coding	12	70515866	70637440	-1	0.5	3815	25	0.352200429350144	-0.084133228059225	0.374489354294425	-7.4471678852539e-05	0.307202173063371	0.230453984957967	0.0138695383889065	0.214651598084014	0.268009011228393	2.44509763305496	0.0460753085600212	0.0144812934058826	0.347333631013473	0.281683737060383	0.120640651233004	3.90569908190711	9.3953370807839e-05	0.00436026084777106	-0.00154146914430312	-0.00832218294438084	0.0052392446557746	0.435166258724131	-0.445657182221663	0.655862038220471	0.998628412486197	-8.06816820441891	1	0.00345904984688293	0.0482364755729563
ENSG00000127914	AKAP9	A-kinase anchoring protein 9 [Source:HGNC Symbol;Acc:HGNC:379]	protein_coding	7	91940867	92110673	1	0.5	2035	142	0.330564371855755	0.173487282517837	0.0406682330922991	0.182400763028325	0.155360278526194	0.252462800846931	4.28079284330541e-06	0.463272125178985	0.0987412434773894	5.50413493872059	0.214621061967853	3.70985327383442e-08	0.460916874075168	0.198027100777279	0.212444364807224	5.31916212746285	1.04246210866115e-07	0.000119923368414225	-0.00573379673299011	-0.0210429818843598	0.00957538841837956	0.175079564666742	-0.734229290244606	0.462839588355223	0.998628412486197	-7.91508607746392	1	0.00781033231506362	0.254461842470171
ENSG00000127946	HIP1	huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]	protein_coding	7	75533300	75738962	-1	0.5	1793	107	0.0942464283419547	-0.031835184773612	0.0862377772428852	-0.0107187462487773	0.294779313185625	0.613726938423784	0.349487251626947	0.188316071781842	0.0903313687228276	2.0731446717124	0.0354629428913437	0.0381588176946423	0.325684403523657	0.228583994264257	0.10607033069856	3.65258045363949	0.000259618217030144	0.032104305671815	-0.00797564535767352	-0.0248549857678837	0.00890369505253662	-0.440285306887626	-0.92630039873889	0.354329602064087	0.998628412486197	-7.73409292540097	1	0.00861140663052076	0.296218021782496
ENSG00000127957	PMS2P3	PMS1 homolog 2, mismatch repair system component pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:9128]	transcribed_unprocessed_pseudogene	7	75502930	75528148	-1	0.5	1706	51	0.17241611275264	-0.0789888088695306	0.178714212487207	0.112207513466958	0.216176533874843	0.41540009548951	0.0705446865834135	0.188310276846048	0.230766922458907	2.14410117065896	0.0354607603658352	0.0320247812999331	0.433997461229351	0.206598551652095	0.188353796353522	4.96902672716121	6.72897955280879e-07	0.000441455477606922	-0.00690151867318406	-0.0207890527513742	0.00698601540500604	-0.312908293153726	-0.974228921166275	0.329984752637712	0.998628412486197	-7.69328995303153	1	0.00708500902124018	0.202412938838993
ENSG00000127993	RBM48	RNA binding motif protein 48 [Source:HGNC Symbol;Acc:HGNC:21785]	protein_coding	7	92528773	92538005	1	0.5	1720	9	0.410008968788486	-0.0238015017900296	0.102241278226228	0.0227711788505821	0.0545835706322514	0.0865363195756015	0.0701410753484776	0.185358410126262	0.236466534990639	2.10754368922683	0.0343577402045357	0.0350704788095636	0.214864896982788	0.174110150443534	0.046166923955424	2.26829609694018	0.0233111656614438	0.600754359885719	0.00237720603138713	-0.00088483401834315	0.00563924608111742	-0.0472222402514003	1.4286275486222	0.153166797203157	0.998628412486197	-7.12069141753534	1	0.0016634158159415	0.0105661961580892
ENSG00000128045	RASL11B	RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804]	protein_coding	4	52862290	52866835	1	0.5	2656	8	0.446978038650438	-0.00940510415920845	0.0831587674556505	0.0085597730041809	0.0831614828678541	0.0751298226385418	0.0386068347414255	0.239878797163281	0.198085810144853	2.77833503000715	0.0575418373285023	0.00546382499577117	0.215051920651526	0.288328969314192	0.0462473285759104	2.42111836016976	0.0154728384350633	0.11639235091484	0.00426628006327481	0.000535371356274231	0.00799718877027539	-0.075624515671698	2.2416934621331	0.0250199960800607	0.852349801098945	-5.65250126293492	1	0.00190276556284901	0.0144508227523976
ENSG00000128253	RFPL2	ret finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:9979]	protein_coding	22	32190435	32203477	-1	0.5	2716	1	0.467930585012306	-0.0151368454318417	0.0694814644313306	0.0141722344765842	0.0402961429205069	0.051079630262991	0.0778862034097044	0.194579934419236	0.20569485135787	2.1870524167625	0.0378613508785943	0.0287386977152334	0.263808055882344	0.287192617080566	0.069594690348422	2.98364210954412	0.00284839728239368	0.0525084907432486	0.000386623183460671	-0.00362700614972929	0.00440025251665063	-0.1088822263417	0.188839184788208	0.850225667253637	0.998628412486197	-8.16667576202617	1	0.00204709052241995	0.0174818328684517
ENSG00000128262	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:30080]	transcribed_unprocessed_pseudogene	22	24251828	24265525	1	0.5	3315	18	0.372051221309166	0.08060707766972	0.115608761051818	0.0947849414380189	0.200316526887279	0.253195417128216	0.000504137652195593	0.364561969195146	0.173479426206296	4.25817584412228	0.132905429383443	2.06101804210757e-05	0.360492442619796	0.37070002708518	0.129954801185987	4.66319978398942	3.11330241310603e-06	2.04604073001971e-05	-0.00405244275538555	-0.0125046734439654	0.00439978793319429	0.360782639876935	-0.939911655507461	0.347303210436007	0.998628412486197	-7.72702403940471	1	0.00431189973696204	0.0751088513606586
ENSG00000128310	GALR3	galanin receptor 3 [Source:HGNC Symbol;Acc:HGNC:4134]	protein_coding	22	37823382	37825495	1	0.5	2786	19	0.3412199199683	-0.0289095371099603	0.120602764319497	0.0112716087512895	0.132311877881812	0.193776146561611	0.0421581276437152	0.210830717509371	0.237927904003062	2.44908731300565	0.0444495914455164	0.0143218725713568	0.189554110737963	0.259314433764943	0.0359307608976601	2.05355753503149	0.0400185357419106	0.299672073768652	0.00212361681381504	-0.00481201466047344	0.00905924828810352	-0.29403903335125	0.60024926190537	0.548364292334333	0.998628412486197	-7.99107822960094	1	0.00353809665605444	0.0508416217640552
ENSG00000128322	IGLL1	immunoglobulin lambda like polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:5870]	protein_coding	22	23573125	23580308	-1	0.5	2702	18	0.403670715139349	0.188993327550354	0.0631367092889364	0.167629742581602	0.142266021937955	0.259150227126754	1.06361737337552e-05	0.458457930365975	0.0627367925584746	5.38305841902727	0.210183673915453	7.32307579701558e-08	0.512875696893508	0.155635064265031	0.263041480464002	5.99975325927246	1.97617584608472e-09	7.3224992389199e-06	0.00139894173503585	-0.0079460601793714	0.0107439436494431	0.207455890434735	0.293468654147119	0.769174774882585	0.998628412486197	-8.13067839130945	1	0.00476740609645856	0.0927909042515985
