ENSGID	GENE	CHR	STRAND	START	END	DESCRIPTION	GENE_BIOTYPE	MPP-001	MPP-003	MPP-004	MPP-006	MPP-008	MPP-009	MPP-012	MPP-013	MPP-015	MPP-016	MPP-018	MPP-020	MPP-021	MPP-024	MPP-025	MPP-027	MPP-029	MPP-030	MPP-031	MPP-033	MPP-034	MPP-036	MPP-037	MPP-038	MPP-039	MPP-040	MPP-041	MPP-042	MPP-043	MPP-047	MPP-048	MPP-049	MPP-050	MPP-051	MPP-054	MPP-055	MPP-057	MPP-058	MPP-060	MPP-061	MPP-062	MPP-064	MPP-065	MPP-067	MPP-069	MPP-071	MPP-073	MPP-075	MPP-076	MPP-079	MPP-080	MPP-082	MPP-084	MPP-085	MPP-088	MPP-090	MPP-092	MPP-093	MPP-094	MPP-095	MPP-096	MPP-097	MPP-098	MPP-099	MPP-101	MPP-102	MPP-104	MPP-105	MPP-107	MPP-108	MPP-110	MPP-112	MPP-113	MPP-114	MPP-116	MPP-119	MPP-120	MPP-121	MPP-122	MPP-123	MPP-125	MPP-126	MPP-128	MPP-129	MPP-130	MPP-131	MPP-132	MPP-134	MPP-135	MPP-136	MPP-137	MPP-138	MPP-139	MPP-141	MPP-142	MPP-143	MPP-145	MPP-146	MPP-147	MPP-148	MPP-151	MPP-153	MPP-154	MPP-155	MPP-156	MPP-157	MPP-158	MPP-159	MPP-160	MPP-162	MPP-163	MPP-165	MPP-166	MPP-169REP	MPP-170	MPP-171	MPP-172	MPP-173	MPP-174	MPP-177	MPP-178	MPP-180	MPP-182	MPP-183	MPP-184	MPP-185	MPP-188	MPP-189	MPP-190	MPP-192	MPP-193	MPP-194	MPP-196	MPP-197
ENSG00000226577	MICC	6	+	30414715	30419319	MHC class I polypeptide-related sequence C (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7092]	unprocessed_pseudogene	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.000000	0.000000	0.000000
ENSG00000228078	HLA-U	6	+	29934101	29934286	major histocompatibility complex, class I, U (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23477]	unprocessed_pseudogene	13.934516	1.170559	1.015339	1.541860	0.363649	1.190894	4.478271	1.669992	7.808641	6.332726	2.755577	4.362684	0.644887	1.151241	0.347499	9.312681	9.102516	0.607331	2.003937	1.177431	9.135117	3.535513	1.245304	1.995311	2.382689	10.609962	1.572975	8.644717	5.651356	4.589150	1.282243	1.226543	4.813845	7.227859	1.202738	11.506908	6.229014	0.367002	1.642587	3.603963	11.949182	1.156268	5.925898	0.159943	16.453070	10.219496	1.288771	4.226710	0.823804	1.830228	25.361916	4.273811	4.746202	0.222298	0.649087	0.402978	0.284229	1.490095	1.063061	0.331812	2.121834	0.202286	3.296700	1.064772	6.714646	5.152165	6.639500	0.657900	2.458592	5.726651	2.768437	6.434206	1.476213	1.829240	1.110121	1.091119	0.061173	0.634552	2.138705	6.088433	4.276973	0.442352	0.510844	5.887824	10.681810	2.048840	1.092777	4.727296	1.725000	0.916071	1.650430	2.417927	10.391502	0.726801	6.991472	3.908970	0.963422	2.930461	1.346122	0.636026	0.256197	1.428560	2.129642	3.356864	0.040929	1.330769	1.730840	3.404124	5.622952	1.075287	0.221960	4.117250	0.000000	0.129942	1.671447	0.290638	0.382326	0.782023	0.410880	5.698589	0.147133	1.581866	0.593152	5.136724	3.366951	9.658386	2.695748	0.089837	0.126516	1.042803	1.270268	3.706233	4.810912	0.640766
ENSG00000229390	MICD	6	-	29970801	29972464	MHC class I polypeptide-related sequence D (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7093]	unprocessed_pseudogene	0.094219	0.000000	0.225074	0.080869	0.081911	0.000000	0.071149	0.127705	0.000000	0.306360	0.000000	0.042982	0.000000	0.000000	0.000000	0.240705	0.000000	0.000000	0.000000	0.061550	0.000000	0.000000	0.000000	0.000000	0.155450	0.154580	0.000000	0.000000	0.191488	0.000000	0.000000	0.057056	0.123467	0.000000	0.145130	0.000000	0.068084	0.000000	0.107297	0.250534	0.000000	0.081573	0.141270	0.000000	0.000000	0.000000	0.000000	0.148464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065510	0.474078	0.000000	0.000000	0.115166	0.000000	0.124423	0.000000	0.129455	0.118803	0.000000	0.000000	0.315973	0.000000	0.000000	0.071073	0.059244	0.000000	0.048224	0.000000	0.148674	0.266846	0.152517	0.103369	0.057692	0.084688	0.000000	0.000000	0.091222	0.525679	0.000000	0.286209	0.000000	0.249414	0.000000	0.000000	0.000000	0.000000	0.088014	0.155549	0.000000	0.081196	0.000000	0.089874	0.270495	0.076931	0.587125	0.000000	0.035529	0.000000	0.000000	0.000000	0.146300	0.000000	0.127881	0.000000	0.000000	0.000000	0.000000	0.388410	0.235818	0.082383	0.000000	0.000000	0.093716	0.322753	0.000000	0.000000	0.060529	0.000000	0.000000	0.000000	0.000000	0.000000	0.059300	0.000000	0.000000	0.000000
ENSG00000229391	HLA-DRB6	6	-	32552713	32560022	major histocompatibility complex, class II, DR beta 6 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4954]	transcribed_unprocessed_pseudogene	12.324688	0.000000	13.278214	102.136848	5.298668	47.884991	4.743378	15.608762	3.216604	2.649796	28.893757	11.168185	7.562621	0.104101	3.539279	24.803549	10.589483	6.999101	35.936588	1.926199	12.376210	7.249138	11.448677	24.882065	4.699219	4.770461	3.713569	10.713351	16.928722	22.754730	21.426708	14.399264	0.000000	7.603549	14.721156	25.520079	21.793074	3.753027	1.561145	15.882781	5.592721	4.018758	11.038771	27.285194	3.097197	29.017330	7.377248	4.874203	43.151466	30.116819	17.371124	33.186752	11.230875	17.101271	21.106291	4.585066	11.115010	5.072507	3.652922	24.427044	3.512756	41.158474	22.548033	16.006416	9.998934	5.762740	12.461616	15.932690	7.974745	4.744284	3.406956	18.212116	6.437744	10.213491	21.273726	7.730176	25.958704	18.599380	7.915169	8.874360	7.580128	5.863289	20.869736	8.646616	48.273232	8.721982	8.334403	25.084120	4.686161	10.845285	7.639460	5.207288	2.840852	38.662319	9.690707	1.660125	6.965748	11.563934	11.056170	23.790340	3.382625	5.254391	27.814165	9.780051	17.504765	21.990999	8.663264	5.005376	43.194214	6.062910	6.842293	20.533207	10.072635	2.793190	8.633282	6.587825	26.934031	20.998083	34.842129	29.685244	8.108389	14.350248	4.594328	3.387713	3.596197	37.128361	6.874867	9.580287	10.130880	18.602444	33.257660	24.886972	2.654597	44.175125
ENSG00000230795	HLA-K	6	+	29926459	29929232	major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4969]	unprocessed_pseudogene	4.729246	9.368412	21.019115	9.447874	6.208808	11.237964	7.679843	24.386377	5.951172	29.112545	6.863582	16.878681	5.255795	10.399088	5.729953	22.294163	5.928967	20.431431	17.145275	5.157914	18.267820	6.733677	19.250795	6.580525	4.303495	5.354877	6.453869	5.331474	6.106533	22.583183	16.637878	31.084723	23.792429	8.539907	7.592156	31.155161	30.930271	8.390023	8.364364	15.442082	7.858102	15.307466	15.777514	18.995190	5.752908	24.890800	8.365455	10.525517	7.449207	13.259757	12.562584	16.343861	6.260832	12.466717	10.789458	15.118347	22.933781	8.989450	11.849368	5.458601	13.713783	6.246991	16.991783	7.612342	11.772011	17.165777	16.245369	14.689804	13.207151	3.217652	9.217538	17.748833	3.121443	16.307438	16.316490	7.158362	14.213136	18.954922	13.340004	11.927335	11.710683	30.022686	16.416519	6.254258	28.140532	14.245633	7.058679	20.214127	4.335252	25.109205	18.469013	18.509804	8.087925	19.671268	4.764619	9.659446	8.618240	17.903481	10.668694	26.261824	10.530797	11.136481	12.825475	8.718316	4.029325	6.474670	7.122052	9.082805	11.694321	20.004910	12.566102	17.745794	14.442430	7.382838	5.688833	13.161551	15.540257	16.123701	25.490879	6.976880	7.443150	13.714706	11.917940	6.281281	9.390779	25.339357	11.032203	6.068747	4.138091	14.165257	6.188036	8.131584	5.677846	26.471777
ENSG00000231130	HLA-T	6	+	29896654	29897786	major histocompatibility complex, class I, T (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23478]	unprocessed_pseudogene	0.000000	0.424080	0.000000	0.000000	0.000000	0.000000	0.165678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083212	0.084638	0.000000	0.000000	0.000000	0.092488	0.000000	0.000000	0.000000	0.000000	0.241963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180871	0.000000	0.000000	0.102665	0.000000	0.106419	0.283493	0.000000	0.000000	0.140141	0.000000	0.000000	0.000000	0.000000	0.103422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184495	0.000000	0.000000	0.000000	0.000000	0.000000	0.219292	0.000000	0.000000	0.000000	0.000000	0.000000	0.268626	0.000000	0.000000	0.000000	0.157427	0.000000	0.161587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062578	0.000000	0.303054	0.000000	0.281449	0.000000	0.105828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167128	0.000000	0.000000	0.000000	0.000000	0.000000	0.151381	0.086762	0.000000	0.000000	0.000000	0.000000	0.000000	0.159483	0.000000	0.000000	0.000000	0.000000	0.000000	0.065977	0.000000	0.000000	0.182052
ENSG00000231389	HLA-DPA1	6	-	33064569	33080775	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	protein_coding	91.641129	91.712540	128.743103	496.013245	51.977776	145.508621	40.481800	112.983246	84.189667	27.652582	90.616516	109.599869	96.423950	48.785065	35.466133	161.906845	60.120403	133.125610	141.523270	59.392143	131.084335	77.157593	104.469025	86.327934	28.176012	89.408966	67.199211	67.426430	78.739235	84.552818	131.699738	89.049263	82.946762	28.617264	131.549988	217.865204	141.688553	43.117104	22.297390	206.686050	24.447895	69.295677	78.743805	67.095505	43.060596	280.469177	24.911385	35.412498	139.143646	133.632385	48.311207	107.536896	71.269859	49.869701	89.657539	36.153545	76.779861	24.137005	40.498741	105.352867	28.732454	186.269348	93.353424	71.575348	81.098907	44.535946	119.234421	106.636765	84.716942	29.425014	16.154598	101.201263	68.966278	47.699242	90.256577	69.665070	94.810410	237.822418	50.750717	42.167458	81.845604	188.183624	66.475708	66.433670	283.189911	65.003761	47.266373	223.963730	54.885151	93.600769	48.429207	61.242043	38.271935	162.720108	70.791237	53.868729	98.105156	146.695801	85.902252	128.749176	46.861870	39.258064	110.325851	140.564758	142.730423	132.589935	109.195709	100.762444	257.240936	96.279709	99.694595	162.322800	17.750879	40.980495	76.149307	39.582508	219.141357	31.075817	101.604568	85.032173	120.726845	83.854744	90.807884	53.719791	14.138567	201.273209	34.621677	94.084373	130.961105	147.568771	134.716782	260.774353	150.404800	269.133881
ENSG00000231461	HLA-DPA2	6	-	33091753	33097295	major histocompatibility complex, class II, DP alpha 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4939]	unprocessed_pseudogene	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.0	0.0	0.000000	0.0	0.000000	0.0	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.118955	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.090331
ENSG00000232629	HLA-DQB2	6	-	32756098	32763534	major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:HGNC:4945]	protein_coding	5.166042	7.453136	13.523616	8.776680	4.073410	6.203889	6.276156	10.697762	0.472442	0.947703	9.215842	5.596481	1.991288	0.196125	2.506013	10.262446	1.516831	1.842969	15.629153	6.251955	10.255680	9.735367	1.901933	7.889552	1.127715	16.523649	5.572335	8.256192	21.571571	9.727173	15.192476	10.912991	3.131807	2.298892	19.449717	16.548435	9.858309	11.206096	1.160558	6.751729	0.919999	10.114236	6.808076	3.580260	1.190854	15.446926	2.459510	1.587416	3.232307	2.891942	13.331197	11.819131	10.577058	2.609248	7.538428	1.526264	5.880632	1.965450	3.564218	13.608401	2.253330	12.435605	1.661442	13.948018	5.978789	0.962184	3.023136	9.945682	5.914392	5.054667	0.624884	20.861782	8.247900	0.501007	4.142331	2.902695	9.960196	16.547094	1.846540	0.767403	10.179770	6.145901	1.796325	6.695681	19.833878	6.682950	2.253772	26.121943	8.154451	7.660778	4.413361	6.780622	5.426426	0.502306	0.970531	2.322520	23.237194	8.330946	7.243614	6.883091	2.824768	2.158404	9.699758	9.949008	12.924526	3.807567	10.559702	12.929206	3.090375	5.636185	6.009476	2.109619	3.634179	1.754194	5.571957	3.284126	7.528955	8.840571	4.914577	1.865391	8.471546	5.034628	6.399199	5.643765	2.557974	22.100559	0.626979	10.120398	4.118560	16.943586	14.241438	4.407972	6.587471	8.850224
ENSG00000234745	HLA-B	6	-	31269491	31357188	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	protein_coding	1348.678711	1149.092529	1871.725098	3323.297852	1016.404236	3413.678467	958.279846	2066.951416	1342.086914	2225.772949	1822.091553	1595.977417	1202.121826	1389.553467	1088.733521	2711.223145	1188.554077	2122.352295	1957.402588	1372.376587	1121.333618	1589.045410	1758.704956	1969.320923	1095.220459	1473.361938	1412.472046	1808.333496	1671.547119	1504.290283	1082.872192	1635.556030	1296.882568	1760.523926	1910.645142	3249.455566	2112.087891	1499.912476	702.091431	2691.934326	1502.774170	1326.669922	1954.842285	1974.377075	1779.296387	2280.257324	1770.157471	1025.769531	2021.139282	1819.503052	1448.661499	1799.746460	1968.277588	1646.900146	2672.843262	1336.835083	1073.805786	1524.058960	1721.728149	1456.474731	1026.803101	3046.032715	1297.171997	1942.527344	1223.489258	1718.243530	1628.651855	1707.717773	2365.802734	902.890381	792.750061	1566.180176	1073.589722	1860.590942	1181.381226	1832.943237	1455.569214	1870.873291	1109.809082	1389.427368	1209.015015	2292.313965	1816.703857	1454.976440	2130.879883	1225.142944	1001.912048	1432.816650	892.229309	1559.045166	2079.176758	2203.242920	924.209167	4110.681152	1623.521973	1258.980225	1364.082520	1764.932861	1595.761719	1809.502441	1194.134033	1354.565308	1163.671265	1759.518677	1778.776123	1823.142822	1976.092896	1094.687744	2349.388672	2333.352539	996.786072	2032.505615	1508.632324	675.697083	1228.195190	1475.091187	1665.063354	1395.677612	1430.505249	1977.988647	1987.173706	1241.920410	1105.934570	962.127502	772.714600	2205.660889	956.747864	1536.557251	1922.325195	1315.681763	1845.831177	2157.890625	2127.907959	2010.740112
ENSG00000235290	HLA-W	6	+	29956596	29958570	major histocompatibility complex, class I, W (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23425]	unprocessed_pseudogene	0.800074	0.365766	0.437678	0.996974	0.449453	0.000000	0.402384	0.611821	0.504834	0.580905	0.848233	0.000000	0.297104	0.622944	0.423072	0.982519	0.495208	0.000000	0.520664	0.599922	0.000000	0.473621	0.751566	0.064555	0.000000	0.542634	0.378988	0.611730	0.478753	0.309797	0.000000	0.525010	0.299860	0.781613	0.233455	0.392779	0.336370	0.375213	0.242778	1.004172	0.865954	0.065918	0.142637	0.871603	0.627590	1.008912	0.495275	0.382560	0.481834	0.642047	0.832276	1.263997	0.795930	0.625487	0.824539	0.934055	0.105601	0.794415	0.652872	0.634326	0.516546	1.351152	0.328325	0.000000	0.552353	0.578830	0.555683	0.542138	1.538895	0.354711	0.357176	0.519851	0.398764	0.811116	0.616302	0.823494	0.509180	1.049800	0.464824	0.262921	0.321963	0.528089	0.000000	0.556115	1.598435	0.473410	0.396914	0.829694	0.495736	0.489800	1.107835	0.286552	0.529474	0.741878	0.712240	0.834451	0.639568	0.618367	0.888056	0.568066	0.474714	0.689909	0.745789	0.799961	0.273664	0.817150	0.838168	0.498057	0.859562	0.216994	0.348939	1.283929	0.466990	0.183871	0.562169	0.591263	0.423184	0.334568	0.466148	0.462473	0.722148	0.626066	0.346071	0.715850	0.183372	0.891132	0.187209	0.775040	0.182925	0.472478	0.000000	0.751234	0.359622	0.894244
ENSG00000235301	HLA-Z	6	+	32896416	32896490	major histocompatibility complex, class I, Z (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19394]	unprocessed_pseudogene	0.232217	0.0	0.0	0.0	0.0	0.0	0.000000	0.000000	0.094452	0.000000	0.280096	0.0	0.052950	0.0	0.000000	0.000000	0.0	0.0	0.202847	0.251431	0.0	0.091229	0.0	0.0	0.0	0.000000	0.086475	0.249133	0.059356	0.0	0.236053	0.0	0.0	0.0	0.0	0.000000	0.0	0.0	0.662736	0.0	0.000000	0.0	0.0	0.237370	0.0	0.288975	0.0	0.0	0.100332	0.0	0.0	0.516740	0.0	0.0	0.0	0.0	0.133711	0.0	0.0	0.0	0.0	0.0	0.260653	0.435833	0.392896	0.374142	0.0	0.257935	0.303129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.301722	0.239869	0.0	0.0	0.0	0.0	0.000000	0.231985	0.613004	0.0	0.265603	0.0	0.281791	0.0	0.0	0.0	0.000000	0.327416	0.274954	0.0	0.0	0.0	0.0	0.035628	0.0	0.350093	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.207585	0.0	0.0	0.0	0.0	0.258955	0.0	0.033541	0.111025	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.267871	0.0	0.258965
ENSG00000237398	HLA-DPA3	6	-	33131216	33143325	major histocompatibility complex, class II, DP alpha 3 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19393]	unprocessed_pseudogene	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.110820	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.0	0.0	0.0	0.000000	0.000000	0.306956	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000
ENSG00000237541	HLA-DQA2	6	+	32741342	32747215	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	protein_coding	27.589195	2.032787	22.467293	45.547291	12.354819	36.653870	12.112979	11.653788	0.000000	7.557943	5.041131	6.312362	7.619605	0.899370	1.890923	6.475268	1.363428	8.804229	16.385777	2.890821	20.671635	14.887623	2.873468	4.045820	1.258009	3.987486	4.787025	3.585967	23.131516	19.439819	18.263077	12.825599	4.510738	4.642974	18.665356	31.183466	0.083472	10.592164	3.328083	41.334953	2.330791	4.125628	2.294064	18.521255	2.758499	9.388572	5.506933	7.173275	19.039524	5.872952	2.476853	34.814285	12.087461	11.604897	5.085526	1.819532	4.479145	11.088366	1.487610	8.824801	3.041714	21.832930	3.335726	21.278435	9.522795	8.911546	33.464043	9.051052	15.210636	5.837189	1.416340	12.231070	9.745321	7.893644	29.530033	3.568568	26.220459	44.822697	1.784236	17.198334	5.589273	6.568153	4.401041	3.945651	56.844490	4.947807	4.212687	57.829609	4.896858	13.523602	6.431620	11.786370	2.442101	7.571989	1.682464	2.449323	20.412992	3.349368	15.293221	23.728279	1.136415	2.207444	4.711341	27.036034	33.480881	45.899330	3.750322	3.797843	44.929173	6.877824	8.260024	6.866159	1.625565	1.032155	4.192993	8.063300	50.458183	13.534121	16.335482	4.246014	4.010162	28.510839	8.276084	9.509934	1.779694	40.924423	1.064745	9.581841	1.029759	9.491499	13.673594	12.933714	4.259907	76.160202
ENSG00000240065	PSMB9	6	+	32844136	32859585	proteasome subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	protein_coding	98.519562	55.140018	102.277367	502.574860	44.785172	201.415222	64.653496	133.416611	54.853580	98.328987	106.512482	80.182167	90.889549	52.647152	60.669117	164.404541	47.054947	133.672424	148.556427	52.174747	50.412441	30.046154	93.149406	105.869072	58.004120	120.035645	49.167469	136.967545	68.487259	111.006233	88.299690	103.129478	117.077660	69.033607	93.335342	189.005859	109.310219	96.608055	29.700840	130.599319	61.076504	66.010170	89.665947	90.022018	60.412834	135.177216	61.359966	55.991375	174.621399	84.319206	108.611504	118.967995	98.574203	77.202995	103.758308	72.130615	73.861015	43.957272	71.338654	78.562477	50.116322	192.983124	72.046677	121.990845	74.842766	50.609013	173.510315	79.786720	101.057526	63.145203	44.926014	59.608326	72.315308	116.295349	72.103004	71.257889	96.080452	101.948341	56.546520	77.238503	62.149040	122.715866	63.210159	77.914787	221.547379	66.345428	54.773209	93.750648	44.058105	89.179207	72.394608	72.046646	45.083115	268.579132	108.696251	74.075829	113.793228	116.009705	83.039825	124.062332	68.831833	47.586887	87.586311	115.903519	119.083778	89.978348	121.760834	72.286613	150.387115	94.060356	49.692459	126.393814	74.253647	31.883738	68.847099	82.346382	148.760300	94.666283	136.819946	108.780052	127.016968	63.561783	48.257011	43.883751	38.992828	242.614105	38.857403	81.030106	155.161438	84.057877	129.548080	164.051483	124.373856	303.884247
ENSG00000241106	HLA-DOB	6	-	32812763	32817048	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	protein_coding	0.968340	0.842187	1.324150	5.067866	0.544954	2.662441	3.034983	4.791173	0.597160	1.100907	0.587274	0.618166	0.378168	0.419426	0.400950	5.027823	2.069486	1.035324	1.215714	0.716482	1.046404	1.960684	0.336972	0.182854	0.938064	1.285867	0.949701	1.162697	1.593147	5.493724	1.394725	0.856733	1.224822	1.002768	5.002690	2.567019	2.038651	0.878995	0.116008	2.237821	1.552195	1.613187	3.286859	0.910141	0.656025	2.718185	2.640845	0.863214	1.791538	1.151007	0.530142	3.568393	2.304175	1.219598	2.267353	1.814793	0.867222	2.136115	1.066338	1.304923	0.447159	1.802096	0.642763	5.952503	1.673917	0.658812	1.050042	1.181818	0.428415	1.120301	0.316412	2.969014	0.503382	1.872582	1.384524	1.031985	0.823719	1.492882	0.681885	1.261720	0.762100	0.869844	1.047371	0.841394	2.364546	0.305357	0.531442	1.537827	0.321167	0.458567	0.264208	1.002282	0.703317	1.325511	1.144357	1.715199	0.543182	0.999915	0.627672	1.240939	0.397415	0.808126	0.631336	2.236515	1.582567	4.550013	0.403940	0.646876	2.067917	0.898258	0.732415	2.043943	0.220264	0.334072	0.809254	0.775209	1.451248	0.889852	0.810310	1.416806	0.745291	0.785307	1.077458	0.414293	1.020707	2.285108	0.703211	0.873417	0.811204	0.584748	0.789701	1.728981	0.354193	2.363570
ENSG00000242574	HLA-DMB	6	-	32934629	32941070	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	protein_coding	28.377745	19.635424	48.130375	181.018417	15.403755	81.472481	20.368200	50.828228	23.759703	18.863029	49.514080	29.561899	20.090588	14.586123	11.123173	75.764175	21.601093	50.345997	62.334023	19.388378	35.192265	27.222046	30.865437	33.041584	12.191259	39.703899	18.792332	39.046078	29.342415	37.139862	20.325119	29.358007	32.021191	18.013788	38.691509	114.621651	64.824112	21.259293	6.600956	63.446613	23.293587	17.662306	41.014065	43.240730	24.961531	97.767212	11.400136	15.709093	70.814568	44.683758	29.643366	57.687111	31.639893	22.517427	39.681004	24.151993	20.606112	22.599255	21.504595	29.825468	8.992080	77.345230	47.070076	37.108810	33.813049	23.413019	59.005783	43.791775	32.127132	12.207997	6.787431	34.526154	23.726702	22.325951	42.888142	30.512999	30.605984	61.496834	22.087791	28.382950	27.731983	54.817646	29.114941	22.206818	74.533775	25.776831	12.875558	51.696629	11.182037	28.491770	40.590866	34.389736	11.661231	106.541061	24.718527	21.420732	26.949036	34.871307	28.007133	40.201748	17.110352	17.737267	42.746235	44.670990	55.152901	87.664513	36.930298	16.068132	72.695976	35.530174	16.783104	40.187656	16.121035	7.340978	27.606499	17.044163	60.564060	22.218237	66.873970	43.723347	38.966244	23.633856	23.081480	24.811996	10.898698	81.127312	14.821584	36.668053	63.740585	47.513912	55.148792	73.044395	55.795815	91.551651
